weak,t,model,id,split,squared_residual,squared_gap
depth10,0.15,radial,1780,fit,1.0006872166107502e-05,9.836087439240932e-06
depth10,0.15,radial,2797,test,6.029004308661606e-06,6.041338616967454e-06
depth10,0.15,radial,2744,test,8.744250502386795e-06,8.98868689095436e-06
depth10,0.15,radial,2114,test,3.812938110401393e-06,4.019749570575339e-06
depth10,0.15,radial,843,test,7.194921210904591e-06,7.34285852065158e-06
depth10,0.15,radial,3732,test,6.9439330728001245e-06,6.7513489558996446e-06
depth10,0.15,radial,3823,test,5.74854453128032e-06,5.687993755927535e-06
depth10,0.15,radial,2922,test,4.766373429006313e-06,4.830403412238444e-06
depth10,0.15,radial,1517,test,4.79161711184024e-06,4.854914137445983e-06
depth10,0.15,radial,1686,test,4.0693581316893055e-06,4.073774686799463e-06
depth10,0.15,radial,4998,test,8.79806911572347e-06,8.784037067533648e-06
depth10,0.15,radial,151,test,3.3119384150223758e-06,3.425901359376872e-06
depth10,0.15,radial,3630,test,1.1801622731537822e-05,1.170564204219148e-05
depth10,0.15,radial,1841,test,6.590018785559359e-06,6.443445019493054e-06
depth10,0.15,radial,3028,test,1.6116510227069656e-05,1.623421094113604e-05
depth10,0.15,radial,2347,test,4.283712104239301e-06,4.46585695136641e-06
depth10,0.15,radial,4021,test,6.226820703062289e-06,6.225614151496004e-06
depth10,0.15,score_scale_radial,713,fit,4.068407642864958e-06,3.894395305282748e-06
depth10,0.15,score_scale_radial,3623,fit,4.7100121682570075e-06,4.802941160935445e-06
depth10,0.15,score_scale_radial,3296,fit,7.568942766280373e-06,8.109759548372397e-06
depth10,0.15,score_scale_radial,4345,fit,5.1864884678755415e-06,5.220342802963125e-06
depth10,0.15,score_scale_radial,2364,fit,5.9715850103503745e-06,5.309517815023541e-06
depth10,0.15,score_scale_radial,3510,fit,1.038707078079212e-05,1.182921966899911e-05
depth10,0.15,score_scale_radial,4640,fit,4.630430466890262e-06,4.7558021480031645e-06
depth10,0.15,score_scale_radial,1298,fit,5.864553995325567e-06,5.564757607362397e-06
depth10,0.15,score_scale_radial,708,fit,4.4081883780839846e-06,4.217526393503269e-06
depth10,0.15,score_scale_radial,1505,fit,1.3144536433818216e-05,2.0429967243192933e-05
depth10,0.15,score_scale_radial,2304,fit,5.6500165420586776e-06,8.638011457742327e-06
depth10,0.15,score_scale_radial,307,fit,4.866490109777485e-06,4.857269628501422e-06
depth10,0.15,score_scale_radial,4093,fit,4.511833457511693e-06,4.497913002585592e-06
depth10,0.15,score_scale_radial,769,fit,8.586995251319945e-06,8.14297124231426e-06
depth10,0.15,score_scale_radial,3769,fit,5.570289591624831e-06,4.715956768061213e-06
depth10,0.15,score_scale_radial,1780,fit,9.162344349767669e-06,9.836087439240932e-06
depth10,0.15,score_scale_radial,2797,test,4.998455922093279e-06,6.041338616967454e-06
depth10,0.15,score_scale_radial,2744,test,7.533938673380463e-06,8.98868689095436e-06
depth10,0.15,score_scale_radial,2114,test,4.395591897427438e-06,4.019749570575339e-06
depth10,0.15,score_scale_radial,843,test,5.837145781766357e-06,7.34285852065158e-06
depth10,0.15,score_scale_radial,3732,test,6.218739594597919e-06,6.7513489558996446e-06
depth10,0.15,score_scale_radial,3823,test,6.423985087617251e-06,5.687993755927535e-06
depth10,0.15,score_scale_radial,2922,test,5.654266779445582e-06,4.830403412238444e-06
depth10,0.15,score_scale_radial,1517,test,5.048606060347309e-06,4.854914137445983e-06
depth10,0.15,score_scale_radial,1686,test,4.124125361306081e-06,4.073774686799463e-06
depth10,0.15,score_scale_radial,4998,test,6.876922601623557e-06,8.784037067533648e-06
depth10,0.15,score_scale_radial,151,test,3.6090213420017743e-06,3.425901359376872e-06
depth10,0.15,score_scale_radial,3630,test,8.674054795871957e-06,1.170564204219148e-05
depth10,0.15,score_scale_radial,1841,test,6.144529492088193e-06,6.443445019493054e-06
depth10,0.15,score_scale_radial,3028,test,1.214479544337051e-05,1.623421094113604e-05
depth10,0.15,score_scale_radial,2347,test,4.685126223855612e-06,4.46585695136641e-06
depth10,0.15,score_scale_radial,4021,test,7.835371894029713e-06,6.225614151496004e-06
external_v500,0.15,score_scale,713,fit,3.451953676607591e-07,3.456163251815636e-07
external_v500,0.15,score_scale,3623,fit,8.62779291800512e-07,8.636478776980393e-07
external_v500,0.15,score_scale,3296,fit,2.8983595567258385e-06,2.897187813940288e-06
external_v500,0.15,score_scale,4345,fit,3.478935016443775e-07,3.482721831178564e-07
external_v500,0.15,score_scale,2364,fit,7.76027787855809e-07,7.753116365453572e-07
external_v500,0.15,score_scale,3510,fit,6.148323097292432e-07,6.165956850088031e-07
external_v500,0.15,score_scale,4640,fit,4.262313380245253e-07,4.268624568001554e-07
external_v500,0.15,score_scale,1298,fit,5.670605877627374e-07,5.695285407987116e-07
external_v500,0.15,score_scale,708,fit,4.2555703714615925e-07,4.2598189494958333e-07
external_v500,0.15,score_scale,1505,fit,3.1304243640583157e-06,3.1325461297551545e-06
external_v500,0.15,score_scale,2304,fit,1.7278695630030513e-06,1.7272471691504236e-06
external_v500,0.15,score_scale,307,fit,5.597915746287472e-07,5.587834168622184e-07
external_v500,0.15,score_scale,4093,fit,6.071666724138942e-07,6.083585368390112e-07
external_v500,0.15,score_scale,769,fit,1.0777816800712978e-06,1.0786663108738893e-06
external_v500,0.15,score_scale,3769,fit,8.299673637144328e-07,8.286031098975298e-07
external_v500,0.15,score_scale,1780,fit,8.323483303582399e-07,8.315056120394737e-07
external_v500,0.15,score_scale,2797,test,2.234475012315222e-06,2.2357993191986652e-06
external_v500,0.15,score_scale,2744,test,8.030099994633253e-07,8.038903603774482e-07
external_v500,0.15,score_scale,2114,test,2.0612173748689108e-07,2.0724527252656585e-07
external_v500,0.15,score_scale,843,test,1.6846698456061742e-06,1.684676037213002e-06
external_v500,0.15,score_scale,3732,test,3.023094327954393e-06,3.023753799176066e-06
external_v500,0.15,score_scale,3823,test,1.1097868690122232e-06,1.1103784796934548e-06
external_v500,0.15,score_scale,2922,test,3.8577620696461124e-07,3.8600538710119947e-07
external_v500,0.15,score_scale,1517,test,6.765841711723524e-07,6.759456388224287e-07
external_v500,0.15,score_scale,1686,test,3.718664153253489e-07,3.7446022287961766e-07
external_v500,0.15,score_scale,4998,test,1.2169648697337411e-06,1.2180779908769576e-06
external_v500,0.15,score_scale,151,test,1.5413042101167752e-07,1.5430141325098774e-07
external_v500,0.15,score_scale,3630,test,9.010963811402753e-07,9.011522811142846e-07
external_v500,0.15,score_scale,1841,test,1.5563946858142317e-06,1.5559489949435852e-06
external_v500,0.15,score_scale,3028,test,2.293488525485897e-06,2.291961526414036e-06
external_v500,0.15,score_scale,2347,test,2.334217798548174e-07,2.3393495093835304e-07
external_v500,0.15,score_scale,4021,test,4.584993341709516e-07,4.5851924974880527e-07
external_v500,0.15,radial,713,fit,3.45169869294446e-07,3.456163251815636e-07
external_v500,0.15,radial,3623,fit,8.625985920334712e-07,8.636478776980393e-07
external_v500,0.15,radial,3296,fit,2.8946959808008445e-06,2.897187813940288e-06
external_v500,0.15,radial,4345,fit,3.4826015986216415e-07,3.482721831178564e-07
external_v500,0.15,radial,2364,fit,7.755877225416132e-07,7.753116365453572e-07
external_v500,0.15,radial,3510,fit,6.138801738117013e-07,6.165956850088031e-07
external_v500,0.15,radial,4640,fit,4.260821224133117e-07,4.268624568001554e-07
external_v500,0.15,radial,1298,fit,5.66289670966614e-07,5.695285407987116e-07
external_v500,0.15,radial,708,fit,4.261414033544514e-07,4.2598189494958333e-07
external_v500,0.15,radial,1505,fit,3.1329754124695956e-06,3.1325461297551545e-06
external_v500,0.15,radial,2304,fit,1.7281256770884837e-06,1.7272471691504236e-06
external_v500,0.15,radial,307,fit,5.599032614789122e-07,5.587834168622184e-07
external_v500,0.15,radial,4093,fit,6.060030246186256e-07,6.083585368390112e-07
external_v500,0.15,radial,769,fit,1.0775196431016732e-06,1.0786663108738893e-06
external_v500,0.15,radial,3769,fit,8.311246859524102e-07,8.286031098975298e-07
external_v500,0.15,radial,1780,fit,8.33254282543074e-07,8.315056120394737e-07
external_v500,0.15,radial,2797,test,2.2353466266957147e-06,2.2357993191986652e-06
external_v500,0.15,radial,2744,test,8.026896111803535e-07,8.038903603774482e-07
external_v500,0.15,radial,2114,test,2.058250445833576e-07,2.0724527252656585e-07
external_v500,0.15,radial,843,test,1.6854504296225926e-06,1.684676037213002e-06
external_v500,0.15,radial,3732,test,3.024513434526557e-06,3.023753799176066e-06
external_v500,0.15,radial,3823,test,1.1110246562530806e-06,1.1103784796934548e-06
external_v500,0.15,radial,2922,test,3.8637700452789924e-07,3.8600538710119947e-07
external_v500,0.15,radial,1517,test,6.762903544784994e-07,6.759456388224287e-07
external_v500,0.15,radial,1686,test,3.714747551087694e-07,3.7446022287961766e-07
external_v500,0.15,radial,4998,test,1.2156616008839038e-06,1.2180779908769576e-06
external_v500,0.15,radial,151,test,1.541175730773027e-07,1.5430141325098774e-07
external_v500,0.15,radial,3630,test,9.003586036090526e-07,9.011522811142846e-07
external_v500,0.15,radial,1841,test,1.5558618937685688e-06,1.5559489949435852e-06
external_v500,0.15,radial,3028,test,2.2950124757560566e-06,2.291961526414036e-06
external_v500,0.15,radial,2347,test,2.3345985331380273e-07,2.3393495093835304e-07
external_v500,0.15,radial,4021,test,4.586253475380879e-07,4.5851924974880527e-07
external_v500,0.15,score_scale_radial,713,fit,3.4518252797660663e-07,3.456163251815636e-07
external_v500,0.15,score_scale_radial,3623,fit,8.607847676606514e-07,8.636478776980393e-07
external_v500,0.15,score_scale_radial,3296,fit,2.818365677983344e-06,2.897187813940288e-06
external_v500,0.15,score_scale_radial,4345,fit,3.56410969355208e-07,3.482721831178564e-07
external_v500,0.15,score_scale_radial,2364,fit,7.648273093439285e-07,7.753116365453572e-07
external_v500,0.15,score_scale_radial,3510,fit,5.994317517730455e-07,6.165956850088031e-07
external_v500,0.15,score_scale_radial,4640,fit,4.246106171404835e-07,4.268624568001554e-07
external_v500,0.15,score_scale_radial,1298,fit,5.574871978756336e-07,5.695285407987116e-07
external_v500,0.15,score_scale_radial,708,fit,4.384778759945937e-07,4.2598189494958333e-07
external_v500,0.15,score_scale_radial,1505,fit,3.1938743509791908e-06,3.1325461297551545e-06
external_v500,0.15,score_scale_radial,2304,fit,1.7329382911874006e-06,1.7272471691504236e-06
external_v500,0.15,score_scale_radial,307,fit,5.58796622067163e-07,5.587834168622184e-07
external_v500,0.15,score_scale_radial,4093,fit,5.857256332688302e-07,6.083585368390112e-07
external_v500,0.15,score_scale_radial,769,fit,1.0746283636521765e-06,1.0786663108738893e-06
external_v500,0.15,score_scale_radial,3769,fit,8.501581314137703e-07,8.286031098975298e-07
external_v500,0.15,score_scale_radial,1780,fit,8.482606342583983e-07,8.315056120394737e-07
external_v500,0.15,score_scale_radial,2797,test,2.257383229721913e-06,2.2357993191986652e-06
external_v500,0.15,score_scale_radial,2744,test,7.99245529508832e-07,8.038903603774482e-07
external_v500,0.15,score_scale_radial,2114,test,2.0233865962443102e-07,2.0724527252656585e-07
external_v500,0.15,score_scale_radial,843,test,1.7016055134945393e-06,1.684676037213002e-06
external_v500,0.15,score_scale_radial,3732,test,3.0553701560361947e-06,3.023753799176066e-06
external_v500,0.15,score_scale_radial,3823,test,1.1378153068079311e-06,1.1103784796934548e-06
external_v500,0.15,score_scale_radial,2922,test,3.983225394696324e-07,3.8600538710119947e-07
external_v500,0.15,score_scale_radial,1517,test,6.686540118780431e-07,6.759456388224287e-07
external_v500,0.15,score_scale_radial,1686,test,3.707188855327065e-07,3.7446022287961766e-07
external_v500,0.15,score_scale_radial,4998,test,1.1926684128984404e-06,1.2180779908769576e-06
external_v500,0.15,score_scale_radial,151,test,1.535682961394404e-07,1.5430141325098774e-07
external_v500,0.15,score_scale_radial,3630,test,8.8557762551433e-07,9.011522811142846e-07
external_v500,0.15,score_scale_radial,1841,test,1.5431971902576239e-06,1.5559489949435852e-06
external_v500,0.15,score_scale_radial,3028,test,2.322073015093482e-06,2.291961526414036e-06
external_v500,0.15,score_scale_radial,2347,test,2.3493217938034536e-07,2.3393495093835304e-07
external_v500,0.15,score_scale_radial,4021,test,4.606002863396496e-07,4.5851924974880527e-07
depth4,0.3,score_scale,713,fit,0.0004837451259016767,0.00048383268203245727
depth4,0.3,score_scale,3623,fit,0.0005646395122499174,0.0005796663071248953
depth4,0.3,score_scale,3296,fit,0.0013672158124133946,0.0014292960322427391
depth4,0.3,score_scale,4345,fit,0.0004985110254253844,0.0004948454622709323
depth4,0.3,score_scale,2364,fit,0.0007400550623389097,0.0007751016293746582
depth4,0.3,score_scale,3510,fit,0.0019076625772169778,0.001901973515337769
depth4,0.3,score_scale,4640,fit,0.0009355286187294645,0.0008935894369467536
depth4,0.3,score_scale,1298,fit,0.0005724670373031081,0.0005665718389828609
depth4,0.3,score_scale,708,fit,0.0007084109193691477,0.0007103694199100713
depth4,0.3,score_scale,1505,fit,0.001483440967192599,0.0015687982944352762
depth4,0.3,score_scale,2304,fit,0.0013539998097286902,0.0013832965426241626
depth4,0.3,score_scale,307,fit,0.0005889665741535088,0.000576232857774081
depth4,0.3,score_scale,4093,fit,0.0005183540697025131,0.0005015701617812417
depth4,0.3,score_scale,769,fit,0.0015350965967813428,0.0015475352931080726
depth4,0.3,score_scale,3769,fit,0.0007889773368347066,0.0007837616130908471
depth4,0.3,score_scale,1780,fit,0.0009239936717529518,0.0009189794342805148
depth4,0.3,score_scale,2797,test,0.0011354178910921266,0.001163749151157642
depth4,0.3,score_scale,2744,test,0.0030584619186152656,0.0031182164961637607
depth4,0.3,score_scale,2114,test,0.0003768723863526412,0.0003598650021623143
depth4,0.3,score_scale,843,test,0.0015530100945495627,0.0016065862272940988
depth4,0.3,score_scale,3732,test,0.0012556826124426792,0.0012787659384867422
depth4,0.3,score_scale,3823,test,0.0010619018525175117,0.001067767417347222
depth4,0.3,score_scale,2922,test,0.0007073860441093947,0.0006718564182748164
depth4,0.3,score_scale,1517,test,0.0006750646938754984,0.0006752533571344305
depth4,0.3,score_scale,1686,test,0.000450707935208252,0.00046897608186748487
depth4,0.3,score_scale,4998,test,0.00046124711658004545,0.0004791584553514742
depth4,0.3,score_scale,151,test,0.00043521482536532595,0.0004435131104648205
depth4,0.3,score_scale,3630,test,0.0006913526916953578,0.0007167710657161161
depth4,0.3,score_scale,1841,test,0.0013784385797232339,0.00142665907076737
depth4,0.3,score_scale,3028,test,0.0013599883033344987,0.001443976925296295
depth4,0.3,score_scale,2347,test,0.000658661758252184,0.0006701809282536366
depth4,0.3,score_scale,4021,test,0.0009125068363284186,0.0008974972906436231
depth4,0.3,radial,713,fit,0.0004821542735458984,0.00048383268203245727
depth4,0.3,radial,3623,fit,0.0005754043552874078,0.0005796663071248953
depth4,0.3,radial,3296,fit,0.0014171728345505003,0.0014292960322427391
depth4,0.3,radial,4345,fit,0.0004942862832452339,0.0004948454622709323
depth4,0.3,radial,2364,fit,0.0007664070539435675,0.0007751016293746582
depth4,0.3,radial,3510,fit,0.0019100731815392634,0.001901973515337769
depth4,0.3,radial,4640,fit,0.000904857636634376,0.0008935894369467536
depth4,0.3,radial,1298,fit,0.0005677362238143285,0.0005665718389828609
depth4,0.3,radial,708,fit,0.0007106554974970296,0.0007103694199100713
depth4,0.3,radial,1505,fit,0.0015538885327841998,0.0015687982944352762
depth4,0.3,radial,2304,fit,0.0013796957428920892,0.0013832965426241626
depth4,0.3,radial,307,fit,0.0005775291651704957,0.000576232857774081
depth4,0.3,radial,4093,fit,0.0005055591686194091,0.0005015701617812417
depth4,0.3,radial,769,fit,0.0015494671133365204,0.0015475352931080726
depth4,0.3,radial,3769,fit,0.0007863724488884784,0.0007837616130908471
depth4,0.3,radial,1780,fit,0.0009215037879768504,0.0009189794342805148
depth4,0.3,radial,2797,test,0.0011575432095575471,0.001163749151157642
depth4,0.3,radial,2744,test,0.003117502064281889,0.0031182164961637607
depth4,0.3,radial,2114,test,0.0003626064567630507,0.0003598650021623143
depth4,0.3,radial,843,test,0.001597964994659837,0.0016065862272940988
depth4,0.3,radial,3732,test,0.0012752389667689936,0.0012787659384867422
depth4,0.3,radial,3823,test,0.0010708072804727887,0.001067767417347222
depth4,0.3,radial,2922,test,0.0006822642737688798,0.0006718564182748164
depth4,0.3,radial,1517,test,0.000675670742541157,0.0006752533571344305
depth4,0.3,radial,1686,test,0.00046374416733444435,0.00046897608186748487
depth4,0.3,radial,4998,test,0.0004751242569545008,0.0004791584553514742
depth4,0.3,radial,151,test,0.00044063097263196354,0.0004435131104648205
depth4,0.3,radial,3630,test,0.0007109076146964674,0.0007167710657161161
depth4,0.3,radial,1841,test,0.001418045647722301,0.00142665907076737
depth4,0.3,radial,3028,test,0.0014260215905972282,0.001443976925296295
depth4,0.3,radial,2347,test,0.0006675318164883134,0.0006701809282536366
depth4,0.3,radial,4021,test,0.0009031705112522875,0.0008974972906436231
depth4,0.3,score_scale_radial,713,fit,0.0005452851601355531,0.00048383268203245727
depth4,0.3,score_scale_radial,3623,fit,0.0005113794805041345,0.0005796663071248953
depth4,0.3,score_scale_radial,3296,fit,0.001193508399110805,0.0014292960322427391
depth4,0.3,score_scale_radial,4345,fit,0.0005531707669972042,0.0004948454622709323
depth4,0.3,score_scale_radial,2364,fit,0.0006758015955989308,0.0007751016293746582
depth4,0.3,score_scale_radial,3510,fit,0.0015590346910330291,0.001901973515337769
depth4,0.3,score_scale_radial,4640,fit,0.0009394983689380593,0.0008935894369467536
depth4,0.3,score_scale_radial,1298,fit,0.0005545966917239306,0.0005665718389828609
depth4,0.3,score_scale_radial,708,fit,0.0006135277920563292,0.0007103694199100713
depth4,0.3,score_scale_radial,1505,fit,0.0011532511723252876,0.0015687982944352762
depth4,0.3,score_scale_radial,2304,fit,0.001208150063528939,0.0013832965426241626
depth4,0.3,score_scale_radial,307,fit,0.0006684260321515053,0.000576232857774081
depth4,0.3,score_scale_radial,4093,fit,0.000528595727572125,0.0005015701617812417
depth4,0.3,score_scale_radial,769,fit,0.0012551033847861856,0.0015475352931080726
