group,model,bank,phase,method,samples,head_training_steps,endpoint_step,weights,coefficient_type,coefficient,alpha,omega,seed,kappa,time_shift,solver,sampling_steps,fid,inception_score,sfid,full_calls,extra_prefix_calls,seconds,valid,first_1000_reused,reused,checkpoint_sha256,samples_sha256,source_file,source_row,source_sha256,source_output
IG_SG_RAE,raev2,ig_sg_seed2026091407,,ig_log_cost,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,39.303842775337046,58.41718673706055,,300,,2214.0474711619318,True,,True,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/raev2/results.csv,6,f2d0a60a9293921360279b10478397a5f52b99c0a674b99341c881426c8de464,/home/zhoushunyu/data/eqvae/experiments/weak_reference_20260914/cross_screen_1k/raev2/ig_equal_nfe
IG_SG_JiT_confirm,jit,ig_sg_seed2026091417,,ig,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,56.34011956323161,31.306387901306152,,100,,169.9888563300483,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/confirm_1k/jit/results.csv,2,1641cfb57d4aac3322d5432cc6bbefa7987b7a609b96f2f0f5f943babfda4a87,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/confirm_1k/jit/ig
IG_SG_JiT_confirm,jit,ig_sg_seed2026091417,,ig_sg_w1,1000,,,,omega: IG+omega*(S-Sref),1.0,,,,,,,,54.89500502123701,32.878096961975096,,199,,317.828696385026,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/confirm_1k/jit/results.csv,3,1641cfb57d4aac3322d5432cc6bbefa7987b7a609b96f2f0f5f943babfda4a87,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/confirm_1k/jit/ig_sg_w1
IG_SG_JiT_confirm,jit,ig_sg_seed2026091417,,ig_sg_cost,1000,,,,omega: IG+omega*(S-Sref),0.0,,,,,,,,57.140543478981954,30.822092056274414,,199,,314.5084395906888,True,,False,,,/home/zhoushunyu/eqvae/docs/data/ig_sg_20260914/confirm_1k/jit/results.csv,4,1641cfb57d4aac3322d5432cc6bbefa7987b7a609b96f2f0f5f943babfda4a87,/home/zhoushunyu/data/eqvae/experiments/ig_sg_20260914/confirm_1k/jit/ig_sg_cost
SG_initial_SiT,sit_small,sg_initial_screen1k,,strong_e64,1000,,,,omega: base+omega*(S-Sref),0.0,0.0,0.0,,,,euler,64,87.9414059351704,28.901880264282227,221.04035630675457,64,,41.11142485588789,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,2,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,strong_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,,,,euler,64,89.54321266597299,27.766536712646484,225.7181586545555,127,,66.38972048088908,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,3,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,strong_sg_w3,1000,,,,omega: base+omega*(S-Sref),3.0,0.0,3.0,,,,euler,64,90.87451506882468,26.288677215576172,232.62176808841957,127,,66.22572711575776,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,4,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,strong_sg_prev_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,,,,euler,64,89.66545501646476,27.46973991394043,225.27418626264557,64,,40.590992668643594,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,5,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,strong_sg_prev_w3,1000,,,,omega: base+omega*(S-Sref),3.0,0.0,3.0,,,,euler,64,96.32305009175383,24.1269474029541,234.97229891460938,64,,41.045433761086315,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,6,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,cfg_e64,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,,,,euler,64,44.88354631667903,60.99239730834961,206.87611697641796,112,,60.249028951860964,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,7,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,cfg_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,,,,euler,64,44.536284941075735,62.0862922668457,209.54886743378233,175,,85.41854254668579,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,8,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,cfg_sg_w3,1000,,,,omega: base+omega*(S-Sref),3.0,1.25,3.0,,,,euler,64,44.5356205279985,60.55900192260742,214.98071431968424,175,,85.43808437511325,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,9,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,cfg_sg_prev_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,,,,euler,64,44.81742693294058,60.6365852355957,208.70525213876476,112,,60.74678612453863,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,10,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,cfg_sg_prev_w3,1000,,,,omega: base+omega*(S-Sref),3.0,1.25,3.0,,,,euler,64,45.97616877544016,58.8319206237793,213.46004646400434,112,,60.215333389583975,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,11,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,cfg_e100,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,,,,euler,100,44.8323638640839,61.77252960205078,206.9165617782828,175,,85.57637716969475,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,12,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_initial_SiT,sit_small,sg_initial_screen1k,,cfg_h64,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,,,,heun,64,44.76310951786206,62.008392333984375,207.10428255853094,224,,105.21384186949581,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/screen_1k/results.csv,13,832fcfd9448331e565e305990c0058af562625d3b0054151ec0d6157bd468e94,
SG_confirm_SiT,sit_small,sg_initial_confirm1k,,cfg_e64,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,,,,euler,64,44.87014636095978,62.4808464050293,209.5048432290664,112,,60.60937860049307,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/confirm_1k/results.csv,2,5b09523f81449073040678e893f6cf3f888612c7838f322f97ed3eb85a11e12f,
SG_confirm_SiT,sit_small,sg_initial_confirm1k,,cfg_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,,,,euler,64,44.89340744758181,62.04758071899414,212.42413620811794,175,,86.2314626951702,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/confirm_1k/results.csv,3,5b09523f81449073040678e893f6cf3f888612c7838f322f97ed3eb85a11e12f,
SG_confirm_SiT,sit_small,sg_initial_confirm1k,,cfg_sg_prev_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,,,,euler,64,44.97505253071097,62.12482452392578,211.44342183705635,112,,60.37110134633258,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/confirm_1k/results.csv,4,5b09523f81449073040678e893f6cf3f888612c7838f322f97ed3eb85a11e12f,
SG_confirm_SiT,sit_small,sg_initial_confirm1k,,cfg_e100,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,,,,euler,100,44.84764691655357,63.14227294921875,209.56933141836828,175,,85.74846881721169,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_20260913/confirm_1k/results.csv,5,5b09523f81449073040678e893f6cf3f888612c7838f322f97ed3eb85a11e12f,
SG_initial_JiT,jit,sg_cross_screen1k,,strong,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,,,,,100,66.21958087739307,27.77959461212158,,100,,160.88006258383393,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,2,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,strong_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,66.71629094449588,26.777225494384766,,199,,317.85989974765107,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,3,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,strong_sg_prev_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,67.43840023356051,27.883245277404786,,100,,162.98118213145062,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,4,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,cfg,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,,,,,100,38.59600972068256,59.833404541015625,,200,,318.4087207564153,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,5,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,cfg_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,39.08003239625549,60.48312568664551,,299,,473.92370573058724,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,6,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,cfg_sg_w3,1000,,,,omega: base+omega*(S-Sref),3.0,,3.0,,,,,100,42.61857478161153,55.5281982421875,,299,,484.0397438709624,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,7,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,cfg_sg_prev_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,38.7791764293878,59.94619178771973,,200,,318.1263495236635,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,8,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,cfg_sg_prev_w3,1000,,,,omega: base+omega*(S-Sref),3.0,,3.0,,,,,100,39.28697784994296,59.44404525756836,,200,,318.44405400566757,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,9,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_JiT,jit,sg_cross_screen1k,,cfg_heun50,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,,,,,50,38.6704415752269,58.27164535522461,,198,,314.2859626314603,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/jit/results.csv,10,edbc646292f4251e788384415a565f26e2844c88d9f0ac953f1c6eaa3194482e,
SG_initial_RAE,raev2,sg_cross_screen1k,,strong,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,,,,,100,39.61062368145218,53.2221378326416,,100,,736.9849664294161,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,2,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_initial_RAE,raev2,sg_cross_screen1k,,strong_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,42.78017154766701,47.1229793548584,,199,,1452.998424651567,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,3,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_initial_RAE,raev2,sg_cross_screen1k,,strong_sg_prev_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,39.842088562703964,53.100393295288086,,100,,736.772540312726,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,4,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_initial_RAE,raev2,sg_cross_screen1k,,ig,1000,,,,omega: base+omega*(S-Sref),0.0,,0.0,,,,,100,38.70425743625168,58.77917900085449,,100,,728.3556305109523,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,5,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_initial_RAE,raev2,sg_cross_screen1k,,ig_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,41.1701566954107,52.544406509399415,,199,,1466.9985733390786,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,6,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_initial_RAE,raev2,sg_cross_screen1k,,ig_sg_w3,1000,,,,omega: base+omega*(S-Sref),3.0,,3.0,,,,,100,46.26286175393466,45.069099807739256,,199,,1463.0972584402189,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,7,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_initial_RAE,raev2,sg_cross_screen1k,,ig_sg_prev_w1,1000,,,,omega: base+omega*(S-Sref),1.0,,1.0,,,,,100,38.78366479771955,58.77672576904297,,100,,728.6727355439216,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,8,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_initial_RAE,raev2,sg_cross_screen1k,,ig_sg_prev_w3,1000,,,,omega: base+omega*(S-Sref),3.0,,3.0,,,,,100,39.03169088516631,57.668575286865234,,100,,732.9266853346489,True,,,,,/home/zhoushunyu/eqvae/docs/data/self_guidance_cross_model_20260913/screen_1k/raev2/results.csv,9,7e49621002f6fc05d5a45aef9afa2a6ba2a817abfaaeaefda2bc9ca82f19dcac,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,cfg_e64,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,2026091407,,,,64,45.480870714367825,60.494873046875,207.7007897910985,112,,61.20206141797826,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,2,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,cfg_log_k02_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,2026091407,0.2,,,64,45.4111660544562,60.170475006103516,205.67042199007756,240,,113.65970196109265,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,3,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,cfg_log_k01_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,2026091407,0.1,,,64,45.41913740183958,60.25819396972656,206.99952561945474,240,,114.34751067403704,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,4,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,cfg_log_k02_w3,1000,,,,omega: base+omega*(S-Sref),3.0,1.25,3.0,2026091407,0.2,,,64,46.905000458893085,58.95054244995117,206.04146239642455,240,,113.67393667297438,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,5,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,cfg_log_k04_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,2026091407,0.4,,,64,48.146160469836104,57.740108489990234,208.17841018006436,240,,114.31429554149508,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,6,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,cfg_e137,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,2026091407,,,,137,45.24263332948425,60.29800033569336,207.56331346226534,240,,114.05685149505734,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,7,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,cfg_sg_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,2026091407,,0.01,,64,45.052437366585934,59.37276840209961,210.3581612349078,175,,87.25816096644849,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,8,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,strong_e64,1000,,,,omega: base+omega*(S-Sref),0.0,0.0,0.0,2026091407,,,,64,86.54317406514934,28.52666664123535,220.12450267967074,64,,41.21711340965703,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,9,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,sit_screen_1k,strong_log_k02_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,2026091407,0.2,,,64,82.67638367296871,30.36794090270996,212.19745443000204,192,,94.03977806819603,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,10,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,angular_screen_1k,cfg_e64,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,2026091407,,,,64,45.48135596397833,60.49470138549805,207.701858742255,112,,61.08127192873508,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,11,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,angular_screen_1k,cfg_angular_a01_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,2026091407,,,,64,45.504643053976736,60.0135383605957,207.3929612483371,240,,113.16274815564975,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,12,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,angular_screen_1k,cfg_angular_a02_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,2026091407,,,,64,45.51759342626838,59.6667366027832,206.64865949669445,240,,113.13622673647478,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,13,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,angular_screen_1k,cfg_e137,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,2026091407,,,,137,45.242646973018225,60.29909133911133,207.56326898751934,240,,112.97793826228008,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,14,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,moment_screen_1k,cfg_e64,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,2026091407,,,,64,45.48103107132408,60.49470138549805,207.70133989010264,112,,60.71785434242338,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,15,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,moment_screen_1k,cfg_moment_k02_w1,1000,,,,omega: base+omega*(S-Sref),1.0,1.25,1.0,2026091407,0.2,,,64,45.42897072670246,60.08082962036133,207.5079680237884,175,,86.5624757008627,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,16,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,moment_screen_1k,cfg_e100,1000,,,,omega: base+omega*(S-Sref),0.0,1.25,0.0,2026091407,,,,100,45.362347565874074,60.80072021484375,207.57152095302774,175,,86.6898948228918,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,17,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_confirm_1k,strong_e64,1000,,,,omega: base+omega*(S-Sref),0.0,0.0,0.0,2026091408,,,,64,87.54491553175313,28.881834030151367,221.690456352635,64,,40.91697117034346,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,18,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_confirm_1k,strong_log_k02_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,2026091408,0.2,,,64,83.47262277741947,30.881223678588867,213.3329485928033,192,,93.02096072724089,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,19,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_confirm_1k,strong_e192,1000,,,,omega: base+omega*(S-Sref),0.0,0.0,0.0,2026091408,,,,192,86.53026430807603,28.757972717285156,220.69461198406486,192,,93.43273375742137,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,20,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_sg_1k,strong_sg_e64_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,2026091408,,0.01,,64,88.98376667015765,27.407089233398438,226.59070066797403,127,,67.11991707934067,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,21,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_sg_1k,strong_sg_e96_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,2026091408,,0.01,,96,88.2001623936464,27.560455322265625,226.0122902686171,191,,93.51080542104319,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,22,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_band_1k,strong_band_w1,1000,,,"[1, 1, 1, 1, 1, 1, 1, 1]",omega: base+omega*(S-Sref),,0.0,,2026091408,,,,64,80.30914325404564,31.523353576660156,206.70980237279116,320,,145.1149767478928,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,23,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_band_1k,strong_e320,1000,,,,omega: base+omega*(S-Sref),0.0,0.0,0.0,2026091408,,,,320,86.4173341026135,28.742618560791016,220.46616040402284,320,,146.70985818328336,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,24,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_band_confirm_1k,strong_e320,1000,,,,omega: base+omega*(S-Sref),0.0,0.0,0.0,2026091409,,,,320,85.16548644689158,30.056697845458984,220.17009509224022,320,,147.76431894255802,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,25,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_band_confirm_1k,strong_band_w1,1000,,,"[1, 1, 1, 1, 1, 1, 1, 1]",omega: base+omega*(S-Sref),,0.0,,2026091409,,,,64,80.4528248673667,29.53725242614746,206.81682569857594,320,,144.9263295866549,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,26,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_band_confirm_1k,strong_log_k04_e64_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,2026091409,0.4,,,64,82.25153500918776,29.541086196899414,207.36730655488486,192,,93.81237539462745,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,27,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_band_confirm_1k,strong_log_k04_e106_w1,1000,,,,omega: base+omega*(S-Sref),1.0,0.0,1.0,2026091409,0.4,,,106,81.09070440349228,29.535091400146484,207.2822589384864,318,,144.92496646987274,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,28,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
SG_log_and_extensions,sit_small,see_phase_and_original_seed,strong_band_confirm_1k,strong_log_k04_e106_w075,1000,,,,omega: base+omega*(S-Sref),0.75,0.0,0.75,2026091409,0.4,,,106,80.05246541689314,29.75983428955078,206.37254937972648,318,,146.1054254937917,True,,,,,/home/zhoushunyu/eqvae/docs/data/weak_reference_20260914/all_image_results.csv,29,ca0eec441d279c45e56ff9661bede62264de0c969a6182180f446f9f93b60db7,
