arm,round_index,idea_id,family,role,source,key,reference,solver,strength,theta,parameters,samples,fid,sfid,inception_score,full_calls_per_image,prefix_calls_per_image,auxiliary_full_calls_per_image,sum_batch_gpu_seconds,trajectory_gpu_seconds,decode_gpu_seconds,evaluation_wall_seconds,events_per_image,complete,status,blocked_by_round,gallery_path,contact_sheet_path,noise_sha256,parent_latents_sha256,request_sha256,pixel_mse_previous_mean,latent_delta_rms_previous_mean,latent_cosine_previous_mean,pixel_psnr_previous_mean_db,pixel_psnr_previous_positive_infinity_count,pixel_psnr_previous_from_mean_mse_db,exact_pixel_identity_previous_count,all_images_identical_to_previous,pixel_mse_initial_mean,latent_delta_rms_initial_mean,latent_cosine_initial_mean,pixel_psnr_initial_mean_db,pixel_psnr_initial_positive_infinity_count,pixel_psnr_initial_from_mean_mse_db,exact_pixel_identity_initial_count,all_images_identical_to_initial
i03_cfg_cycle_antidrift_03,0,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.9,{},1000,48.959019979268874,211.0914974744867,54.4606819152832,234.0,0.0,10.0,168.15004979353398,153.81005067797378,14.339999115560204,32.88341984990984,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i03_cfg_cycle_antidrift_03,1,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.9,{},1000,48.479761698041784,211.43716347817133,54.76481628417969,168.0,0.0,8.0,125.2459257892333,110.91019466007128,14.335731129162014,31.146639744285494,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,9297c12e9a03c53e6ecb348e079431fb5cdfe31d3810f43c9f5e2a82b180c795,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2354.2114376424156,0.7440414404707998,0.5766603407059229,14.906692331792888,0,14.412348955305568,0,False,2354.2114376424156,0.7440414404707998,0.5766603407059229,14.906692331792888,0,14.412348955305568,0,False
i03_cfg_cycle_antidrift_03,2,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.9,{},1000,48.22588764117393,210.48249988011526,56.805747985839844,168.0,0.0,8.0,126.05565196322277,111.7139275148511,14.341724448371679,30.74868548195809,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,3c1a88d0760814c61f763fa0fa0bc164f4b74b36ca7084b1a5efa3e32e81dd9c,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2341.0293905334474,0.7427571393964322,0.5780925759898305,14.937113985012603,0,14.436734947721522,0,False,3125.0027046407063,0.8469912837986262,0.45366219768475546,13.616548181913078,0,13.18229963312608,0,False
i03_cfg_cycle_antidrift_03,3,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.9,{},1000,47.22168795430275,212.03627108200317,55.723388671875,168.0,0.0,8.0,126.03056314727291,111.68829780863598,14.342265338636935,30.645172398071736,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,f8a1f7b59460bf508afaf688070f0195f06de57d99130a4630159f5059943dbb,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2335.2934607950847,0.7420628093052712,0.5792854438645056,14.942814789162293,0,14.447388976378015,0,False,3651.679909037272,0.8891751843991083,0.4017711453847886,12.920670902082113,0,12.505876587721668,0,False
i03_cfg_cycle_antidrift_03,4,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.9,{},1000,47.29046342638759,208.83112418219025,55.732032775878906,168.0,0.0,8.0,126.91428975807503,112.56124291894957,14.353046839125454,30.256531693972647,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,9be68ed837748550fc95e4d9b9df7ae0060e36227d9c84106cbcd4879fa2a89d,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2363.0441148427326,0.7429269819330852,0.5786369895160419,14.88259028738176,0,14.396085314683248,0,False,3981.5107556304933,0.9109497554365545,0.37362800217651854,12.543587696761366,0,12.130324676034105,0,False
i03_cfg_cycle_antidrift_03,5,3,i03_cfg_cycle_antidrift,candidate,cfg,cfg_cycle_antidrift,native,heun64,0.75,0.9,{},1000,46.26581707976254,209.85164579323066,57.63882064819336,168.0,0.0,8.0,126.18417132273316,111.83546841330826,14.348702909424901,31.57245193235576,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i03_cfg_cycle_antidrift_03/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,7430d91001f59e53f3d3b71f57cc9b19bec0547cedeef537aa76b5789b9eefbb,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2328.5418926798507,0.7401254446452294,0.5808387485135964,14.964826088663601,0,14.459963051587357,0,False,4181.44092825826,0.9251882006113251,0.35518604012426713,12.313519520307683,0,11.917543950365157,0,False
i08_ig_cycle_weakgain_03,0,8,i08_ig_cycle_weakgain,candidate,ig,ig_cycle_weakgain,mlp,heun64,0.4,0.9,{},1000,69.05572662300324,208.78103250573577,34.57683563232422,152.0,0.0,24.0,120.06468204921111,105.71887098439038,14.345811064820737,28.136973639018834,3.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i08_ig_cycle_weakgain_03,1,8,i08_ig_cycle_weakgain,candidate,ig,ig_cycle_weakgain,mlp,heun64,0.4,0.9,{},1000,68.56147041933315,208.17637221754512,34.8067512512207,112.0,0.0,16.0,90.65256828209385,76.31102487724274,14.341543404851109,29.46932983212173,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,2c70275761fe8b6eeacb628313454e52d6c79d4db0796f61ef980c4b3631cf3f,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2346.6872759246826,0.7425506727504222,0.5598085843461612,14.956049244540848,0,14.426251423342123,0,False,2346.6872759246826,0.7425506727504222,0.5598085843461612,14.956049244540848,0,14.426251423342123,0,False
i08_ig_cycle_weakgain_03,2,8,i08_ig_cycle_weakgain,candidate,ig,ig_cycle_weakgain,mlp,heun64,0.4,0.9,{},1000,66.70614950662838,207.70414421591397,37.689002990722656,112.0,0.0,16.0,91.0630733827129,76.71516424231231,14.347909140400589,30.67998441401869,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,b6046fbdd6e8df4e2463ff4556ccafd89832fafc1842c6fd3d91682fccf904fb,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2304.0925457458497,0.7368622581999689,0.5722714361753167,15.072091205827993,0,14.505804419763015,0,False,3136.5062701975503,0.8455571087821063,0.4357297932080304,13.646940757512846,0,13.166342007945016,0,False
i08_ig_cycle_weakgain_03,3,8,i08_ig_cycle_weakgain,candidate,ig,ig_cycle_weakgain,mlp,heun64,0.4,0.9,{},1000,64.85487793565665,207.72409904724782,36.3305778503418,112.0,0.0,16.0,91.3897328726016,77.04974406771362,14.33998880488798,32.583347676787525,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,a68ca62c6fd99afbc9b2a23d8c04c0a743d4312ed61da8e5127daecd9bc13f6a,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2304.9317148895266,0.7337727873063545,0.5804845754199071,15.073559622686757,0,14.50422297209904,0,False,3678.7139045206704,0.8891619098301764,0.3842782152727621,12.949106137780298,0,12.473843470295328,0,False
i08_ig_cycle_weakgain_03,4,8,i08_ig_cycle_weakgain,candidate,ig,ig_cycle_weakgain,mlp,heun64,0.4,0.9,{},1000,66.41925067415292,204.63370571886526,38.38554000854492,112.0,0.0,16.0,98.18000745167956,83.80484504858032,14.375162403099239,34.29161203606054,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,78ddf032d775481da46e3406c39ee89b0b31139e0775f8b4e15d5aa0c43a9255,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2326.3978711903887,0.7318927571543276,0.5870879193139449,15.050486609354328,0,14.463963690972756,0,False,4042.563962305705,0.9132307088483009,0.356462802296849,12.51261383898017,0,12.064234607355676,0,False
i08_ig_cycle_weakgain_03,5,8,i08_ig_cycle_weakgain,candidate,ig,ig_cycle_weakgain,mlp,heun64,0.4,0.9,{},1000,63.39855892749699,205.4378642112806,40.28860855102539,112.0,0.0,16.0,112.36103897448629,97.93982848431915,14.421210490167141,31.30297808907926,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i08_ig_cycle_weakgain_03/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,a7c4d1ff54df239678457618d2bd84abc7bfe79b69dde7784c3e8091f46074e9,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2285.4448967437743,0.7261135871433914,0.5961612819479367,15.144838421421133,0,14.541096061804764,0,False,4284.504230662028,0.9307204865548967,0.3372341005329158,12.243739755075815,0,11.811797848640692,0,False
i04_cfg_cycle_common_drift_03,0,4,i04_cfg_cycle_common_drift,candidate,cfg,cfg_cycle_common_drift,native,heun64,0.75,0.9,{},1000,49.22724897817619,212.77385187325604,54.647247314453125,244.0,0.0,20.0,178.39245119458064,164.050695349928,14.341755844652653,30.93181825382635,5.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i04_cfg_cycle_common_drift_03,1,4,i04_cfg_cycle_common_drift,candidate,cfg,cfg_cycle_common_drift,native,heun64,0.75,0.9,{},1000,48.69670318621354,213.15429498019637,54.56997299194336,176.0,0.0,16.0,135.92528985161334,121.56921164318919,14.356078208424151,31.603414450772107,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,9200d0d50ed0efa4ef3a1030af4bfef5f8d0a5cbdde3516be75e85b69acb28b5,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2461.840756942749,0.7546373413327665,0.5719371574648869,14.707652850672018,0,14.21820403506462,0,False,2461.840756942749,0.7546373413327665,0.5719371574648869,14.707652850672018,0,14.21820403506462,0,False
i04_cfg_cycle_common_drift_03,2,4,i04_cfg_cycle_common_drift,candidate,cfg,cfg_cycle_common_drift,native,heun64,0.75,0.9,{},1000,48.62393878754659,211.93146830768092,56.78484344482422,176.0,0.0,16.0,148.5780195724219,134.19459694530815,14.38342262711376,34.38938297377899,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,1b6d1eb382c4776f94236ad9db4eeec22521852b598a98358d08fd326a80664c,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2452.372176767985,0.7537540382966874,0.5727614399303518,14.728626976247934,0,14.234939806450896,0,False,3257.1825832977297,0.8592904517018788,0.44705392535167243,13.429970703304532,0,13.002382569864304,0,False
i04_cfg_cycle_common_drift_03,3,4,i04_cfg_cycle_common_drift,candidate,cfg,cfg_cycle_common_drift,native,heun64,0.75,0.9,{},1000,47.442709218194636,213.88656606752045,55.37848663330078,176.0,0.0,16.0,132.9125796169974,118.56432502018288,14.348254596814513,34.60896305833012,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,fc1e30bada6f7aeb12d03bbe6377873a5163d4ac9c647b13843fd090fa055ecf,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2451.183777898153,0.7533617090655749,0.5735682977051806,14.726408151145643,0,14.237044870964668,0,False,3798.1498882344567,0.9018258903683618,0.3946952373107419,12.743683461129072,0,12.335082613545737,0,False
i04_cfg_cycle_common_drift_03,4,4,i04_cfg_cycle_common_drift,candidate,cfg,cfg_cycle_common_drift,native,heun64,0.75,0.9,{},1000,47.41299473254634,210.61206396483476,55.4420051574707,176.0,0.0,16.0,157.3196505336091,142.9008474405855,14.418803093023598,32.39984316891059,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,955c4382f4a73124c236c032317cadd0e339843b152837afe479c5210aa3fbe6,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2480.9410994771324,0.7542941005595128,0.572732626607279,14.664815910815916,0,14.184639071461696,0,False,4130.949321787517,0.9234980341039571,0.36656875759813495,12.375537185467987,0,11.970304937545626,0,False
i04_cfg_cycle_common_drift_03,5,4,i04_cfg_cycle_common_drift,candidate,cfg,cfg_cycle_common_drift,native,heun64,0.75,0.9,{},1000,46.442961626296665,211.764350920943,57.892372131347656,176.0,0.0,16.0,131.32057699328288,116.97728560492396,14.34329138835892,30.904306047130376,4.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i04_cfg_cycle_common_drift_03/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,d9eeea7b621a2d276ff1c30c9637065a865b26c2304e5ad5d8958cde0f296a63,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2444.856995178223,0.7516479691239224,0.5744970353944877,14.744389192636609,0,14.248268994619764,0,False,4329.337815612793,0.9374981403390432,0.34823730653085433,12.153267807577521,0,11.766588859966607,0,False
i09_ig_cycle_antithetic_03,0,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.9,{},1000,77.12470716177364,215.85038025314918,31.563793182373047,134.0,0.0,6.0,108.37518254388124,94.03227672725916,14.342905816622078,31.006588837131858,3.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
i09_ig_cycle_antithetic_03,1,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.9,{},1000,79.12605039368117,216.0100833603883,32.442867279052734,100.0,0.0,4.0,84.44259126065299,70.10033902991563,14.342252230737358,33.97702731285244,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,40c57532d2efabb27349b86d5cc29ac1729a79426dc976f538aedc8ef7612bc8,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2412.7180680796305,0.755481304850345,0.5355628547617394,14.729181091150028,0,14.305737843510851,0,False,2412.7180680796305,0.755481304850345,0.5355628547617394,14.729181091150028,0,14.305737843510851,0,False
i09_ig_cycle_antithetic_03,2,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.9,{},1000,77.22467519708084,214.77813285085972,33.184654235839844,100.0,0.0,4.0,83.55165686365217,69.20823514647782,14.343421717174351,33.31459434889257,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,0cb47ca57fdce4593b93693ed1c2e8f99ccc37caec1d9f5b143c4b7d09fc8194,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2381.6801250050858,0.7534391904866506,0.539501821249255,14.802020849604896,0,14.361969283532652,0,False,3201.6863951924643,0.8573385876140941,0.40449657988152354,13.460708338922537,0,13.077015702950682,0,False
i09_ig_cycle_antithetic_03,3,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.9,{},1000,75.89418971118056,215.01665431555205,33.83929443359375,100.0,0.0,4.0,83.48812548536807,69.14552279235795,14.342602693010122,31.074904393870384,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/round03/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/rounds.png,bdbb68033849380079ae24a2df95edc14dbc3e68935aab073ecc267e46f03640,fce0fc2ce24a4ee55f65863204f488a97541414b30d517863495df640348768e,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2400.016533747355,0.7531257240547432,0.540919303656611,14.765945777302408,0,14.328661272852592,0,False,3738.7259204762777,0.8982756660449155,0.3506973934736991,12.788624938138444,0,12.40356731923275,0,False
i09_ig_cycle_antithetic_03,4,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.9,{},1000,77.02293504018758,212.24001401808903,32.326908111572266,100.0,0.0,4.0,84.60266404505819,70.2581757074222,14.344488337635994,33.392203064169735,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/round04/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/rounds.png,1e80c335a772910b0a41b5e8e8f35a0ad4187d8ccbf9bbbb081e9dc9c47bac8c,d3f93c0904f065747a48d7441580261c3f48007c5f232f80c3096c5318e24995,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2432.316289408366,0.7538804891505374,0.5411820809317407,14.73230065351255,0,14.27060312547937,0,False,4071.113745956421,0.9193194716336435,0.3219656152578844,12.405402443390765,0,12.033671242337567,0,False
i09_ig_cycle_antithetic_03,5,9,i09_ig_cycle_antithetic,candidate,ig,ig_cycle_antithetic,mlp,heun64,0.4,0.9,{},1000,72.61543380772594,213.71376248307843,34.84781265258789,100.0,0.0,4.0,83.93510484881699,69.59613197855651,14.338972870260477,34.124158756341785,2.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/round05/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/i09_ig_cycle_antithetic_03/rounds.png,d8db46b6893fe1ee5240a2a9f2d71f043587e46df6b77cdc22107e911326706c,c2af0f6967e783626a905d1e20c66a557dd98e236e032dfa025d5876b2818b53,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2397.1610457458496,0.7517079872803993,0.5435740122639017,14.795098999640468,0,14.333831491415943,0,False,4288.45150134786,0.934190531309556,0.30161300320150153,12.169744617257678,0,11.807798579188791,0,False
ig_mlp_adg_01,0,,ig_mlp_adg,control,ig,adg,mlp,heun64,0.6,0.0,{},1000,63.78298160167918,205.6732609983369,36.975242614746094,128.0,0.0,0.0,109.2120408709161,94.86857861606404,14.343462254852057,34.592490376438946,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_adg_01/round00/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_adg_01/rounds.png,e5125ecb169d45483d2e101f8229e29ee2ade22cce620f4d080f85c56fdb17fe,,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,0.0,0.0,1.0,,1000,,1000,True,0.0,0.0,1.0,,1000,,1000,True
ig_mlp_adg_01,1,,ig_mlp_adg,control,ig,adg,mlp,heun64,0.6,0.0,{},1000,64.9643533832832,205.6311502285049,37.66851806640625,96.0,0.0,0.0,84.31097717024386,69.96728807827458,14.343689091969281,35.03951518703252,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_adg_01/round01/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_adg_01/rounds.png,837f3c34e5ad057cf1a6aae5b1016c606d9768ad0bcb70c8c2bcb0d0828c75d8,a2242a1f08098b252b3a0d7e3ca745c5aee46cd06d1605b70e9c0f3f72295b9d,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2262.4228620249432,0.7281443479526588,0.5793596514562236,15.174930170209961,0,14.585065801367524,0,False,2262.4228620249432,0.7281443479526588,0.5793596514562236,15.174930170209961,0,14.585065801367524,0,False
ig_mlp_adg_01,2,,ig_mlp_adg,control,ig,adg,mlp,heun64,0.6,0.0,{},1000,61.90984933858249,205.77885316383458,37.989376068115234,96.0,0.0,0.0,82.94612730713561,68.60424087615684,14.341886430978775,31.95810056105256,0.0,True,complete,,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_adg_01/round02/gallery.png,/home/zhoushunyu/data/eqvae/experiments/recursive_guidance_20260913/recursive_screen_1k/ig_mlp_adg_01/rounds.png,aa8f85c0ef6f873e54735d38184cd54cac272bdf286f98318305c2d1a5f85abc,b61c8feb306f92a55f543ebe7d4ac81d577c66a1408c9514f87570000ddc0fdd,fb1a729e99870d13fde0240d820738565e02b8ba4fe0fe3e779375167f5636e4,2225.276347254435,0.720417105059844,0.5886098110982069,15.296527277217349,0,14.656964090856802,0,False,3046.2749641113282,0.8308489260530353,0.4552280437820554,13.835310691879128,0,13.29311259633235,0,False
