seed,ambient_dim,hidden_dim,time,condition,paired_velocity_mse,bayes_velocity_mse,irreducible_velocity_mse,gate_mean,gate_std,x_amplification_mean,epsilon_amplification_mean
20260831,512,128,0.9,D4_gate_on_D0,0.1272493600845337,0.1228143125772476,0.0047052991576492,0.8346657752990723,0.0717213302850723,8.346658706665039,0.1837046593427658
20260831,512,128,0.97,D1_x_own,0.3263915479183197,0.3224770426750183,0.004191905260086,,,,
20260831,512,128,0.97,D1_eps_own,1.0518085956573486,1.047621488571167,0.004191905260086,,,,
20260831,512,128,0.97,D1_gate_on_D0,0.9151511788368224,0.9086281061172484,0.004191905260086,0.9999573230743408,4.113461545784958e-05,33.3319091796875,4.3958214519079775e-05
20260831,512,128,0.97,D2_x_own,0.4512618482112884,0.4481618404388428,0.004191905260086,,,,
20260831,512,128,0.97,D2_eps_own,1.0626497268676758,1.0584608316421509,0.004191905260086,,,,
20260831,512,128,0.97,D2_gate_on_D0,0.5059674978256226,0.5002502202987671,0.004191905260086,0.6530700922012329,0.067010723054409,21.76900100708008,0.3576597273349762
20260831,512,128,0.97,D4_x_own,5.32528829574585,5.32055139541626,0.004191905260086,,,,
20260831,512,128,0.97,D4_eps_own,1.0641109943389893,1.0599145889282229,0.004191905260086,,,,
20260831,512,128,0.97,D4_gate_on_D0,0.7135258316993713,0.708732008934021,0.004191905260086,0.216513842344284,0.1453481316566467,7.217128753662109,0.8077176213264465
