noisy_state,conditional_mean,null_mean,linear_guidance,probability_guidance
1.320000000000000284e+00,9.966107992283246286e-01,9.898667413330675124e-01,1.005040871597396190e+00,9.991405004967242043e-01
1.325000000000000178e+00,9.966777984224438613e-01,9.900663966998860532e-01,1.004942050575641010e+00,9.991575125579373884e-01
1.330000000000000071e+00,9.967434753076137577e-01,9.902621375124827097e-01,1.004845147551527429e+00,9.991741880387625674e-01
1.334999999999999964e+00,9.968078558966051439e-01,9.904540397704735266e-01,1.004750126054269721e+00,9.991905335929270882e-01
1.339999999999999858e+00,9.968709656937715380e-01,9.906421780272984812e-01,1.004656950276862748e+00,9.992065557428365663e-01
1.345000000000000195e+00,9.969328297048545284e-01,9.908266254165919440e-01,1.004565585065182898e+00,9.992222608821590413e-01
1.350000000000000089e+00,9.969934724466086307e-01,9.910074536781177112e-01,1.004475995907222252e+00,9.992376552783577282e-01
1.354999999999999982e+00,9.970529179562425126e-01,9.911847331832742691e-01,1.004388148922452650e+00,9.992527450751741425e-01
1.359999999999999876e+00,9.971111898006848051e-01,9.913585329601761753e-01,1.004302010851320315e+00,9.992675362950630413e-01
1.365000000000000213e+00,9.971683110856730536e-01,9.915289207183131115e-01,1.004217549044873037e+00,9.992820348415809573e-01
1.370000000000000107e+00,9.972243044646731391e-01,9.916959628727987086e-01,1.004134731454516150e+00,9.992962465017242168e-01
1.375000000000000000e+00,9.972791921476308330e-01,9.918597245682078123e-01,1.004053526621909720e+00,9.993101769482255481e-01
1.379999999999999893e+00,9.973329959095554864e-01,9.920202697020118476e-01,1.003973903668984979e+00,9.993238317418041694e-01
1.385000000000000231e+00,9.973857370989440696e-01,9.921776609476163911e-01,1.003895832288103973e+00,9.993372163333695823e-01
1.390000000000000124e+00,9.974374366460443397e-01,9.923319597770051681e-01,1.003819282732343554e+00,9.993503360661859514e-01
1.395000000000000018e+00,9.974881150709620226e-01,9.924832264829984707e-01,1.003744225805916379e+00,9.993631961779918527e-01
1.399999999999999911e+00,9.975377924916140060e-01,9.926315202011281036e-01,1.003670632854721134e+00,9.993758018030786117e-01
1.405000000000000249e+00,9.975864886315305435e-01,9.927768989311369641e-01,1.003598475757022657e+00,9.993881579743278953e-01
1.410000000000000142e+00,9.976342228275099089e-01,9.929194195581070304e-01,1.003527726914263729e+00,9.994002696252111129e-01
1.415000000000000036e+00,9.976810140371265012e-01,9.930591378732213093e-01,1.003458359242007880e+00,9.994121415917465168e-01
1.419999999999999929e+00,9.977268808460965088e-01,9.931961085941654055e-01,1.003390346161010083e+00,9.994237786144207769e-01
1.425000000000000266e+00,9.977718414755047949e-01,9.933303853851733756e-01,1.003323661588419125e+00,9.994351853400713637e-01
1.430000000000000160e+00,9.978159137888903407e-01,9.934620208767228622e-01,1.003258279929099661e+00,9.994463663237320716e-01
1.435000000000000053e+00,9.978591152992011271e-01,9.935910666848860595e-01,1.003194176067095045e+00,9.994573260304434603e-01
1.439999999999999947e+00,9.979014631756126796e-01,9.937175734303411723e-01,1.003131325357201842e+00,9.994680688370256583e-01
1.445000000000000284e+00,9.979429742502183842e-01,9.938415907570453678e-01,1.003069703616684683e+00,9.994785990338187487e-01
1.450000000000000178e+00,9.979836650245905716e-01,9.939631673505832099e-01,1.003009287117099912e+00,9.994889208263874059e-01
1.455000000000000071e+00,9.980235516762174797e-01,9.940823509561855786e-01,1.002950052576257356e+00,9.994990383371928910e-01
1.459999999999999964e+00,9.980626500648157595e-01,9.941991883964316212e-01,1.002891977150295766e+00,9.995089556072308534e-01
1.464999999999999858e+00,9.981009757385231884e-01,9.943137255886341785e-01,1.002835038425884395e+00,9.995186765976397103e-01
1.470000000000000195e+00,9.981385439399711457e-01,9.944260075619154593e-01,1.002779214412540476e+00,9.995282051912740551e-01
1.475000000000000089e+00,9.981753696122417363e-01,9.945360784739779580e-01,1.002724483535071265e+00,9.995375451942497547e-01
1.479999999999999982e+00,9.982114674047112279e-01,9.946439816275739476e-01,1.002670824626132662e+00,9.995467003374572945e-01
1.484999999999999876e+00,9.982468516787792456e-01,9.947497594866796522e-01,1.002618216918903737e+00,9.995556742780459247e-01
1.490000000000000213e+00,9.982815365134892760e-01,9.948534536923793192e-01,1.002566640039876722e+00,9.995644706008786073e-01
1.495000000000000107e+00,9.983155357110412575e-01,9.949551050784607442e-01,1.002516074001766677e+00,9.995730928199585419e-01
1.500000000000000000e+00,9.983488628021968125e-01,9.950547536867305753e-01,1.002466499196529304e+00,9.995815443798268252e-01
1.504999999999999893e+00,9.983815310515817831e-01,9.951524387820520623e-01,1.002417896388493990e+00,9.995898286569334656e-01
1.510000000000000231e+00,9.984135534628858499e-01,9.952481988671100233e-01,1.002370246707605883e+00,9.995979489609811974e-01
1.515000000000000124e+00,9.984449427839623414e-01,9.953420716969064719e-01,1.002323531642782095e+00,9.996059085362427599e-01
1.520000000000000018e+00,9.984757115118287896e-01,9.954340942929938985e-01,1.002277733035372265e+00,9.996137105628523090e-01
1.524999999999999911e+00,9.985058718975726721e-01,9.955243029574473157e-01,1.002232833072729479e+00,9.996213581580716268e-01
1.530000000000000249e+00,9.985354359511603439e-01,9.956127332865825075e-01,1.002188814281882667e+00,9.996288543775303514e-01
1.535000000000000142e+00,9.985644154461552624e-01,9.956994201844218129e-01,1.002145659523322241e+00,9.996362022164448913e-01
1.540000000000000036e+00,9.985928219243428439e-01,9.957843978759134407e-01,1.002103351984879653e+00,9.996434046108080285e-01
1.544999999999999929e+00,9.986206667002680559e-01,9.958676999199090885e-01,1.002061875175716876e+00,9.996504644385605376e-01
1.550000000000000266e+00,9.986479608656830820e-01,9.959493592219001989e-01,1.002021212920411575e+00,9.996573845207369358e-01
1.555000000000000160e+00,9.986747152939108307e-01,9.960294080465228461e-01,1.001981349353145756e+00,9.996641676225880291e-01
1.560000000000000053e+00,9.987009406441230697e-01,9.961078780298288082e-01,1.001942268911990785e+00,9.996708164546840303e-01
1.564999999999999947e+00,9.987266473655350696e-01,9.961848001913323758e-01,1.001903956333288548e+00,9.996773336739938065e-01
1.570000000000000284e+00,9.987518457015198692e-01,9.962602049458318954e-01,1.001866396646129864e+00,9.996837218849423667e-01
1.575000000000000178e+00,9.987765456936430475e-01,9.963341221150143756e-01,1.001829575166928832e+00,9.996899836404506967e-01
1.580000000000000071e+00,9.988007571856182265e-01,9.964065809388431560e-01,1.001793477494086870e+00,9.996961214429513909e-01
1.584999999999999964e+00,9.988244898271863015e-01,9.964776100867343001e-01,1.001758089502751137e+00,9.997021377453866320e-01
1.589999999999999858e+00,9.988477530779188429e-01,9.965472376685255984e-01,1.001723397339660426e+00,9.997080349521847431e-01
1.595000000000000195e+00,9.988705562109494451e-01,9.966154912452405146e-01,1.001689387418085664e+00,9.997138154202208637e-01
1.600000000000000089e+00,9.988929083166302458e-01,9.966823978396510686e-01,1.001656046412854328e+00,9.997194814597535339e-01
1.604999999999999982e+00,9.989148183061182795e-01,9.967479839466444336e-01,1.001623361255460809e+00,9.997250353353478447e-01
1.609999999999999876e+00,9.989362949148931081e-01,9.968122755433939108e-01,1.001591319129267355e+00,9.997304792667766060e-01
1.615000000000000213e+00,9.989573467062043965e-01,9.968752980993420554e-01,1.001559907464782517e+00,9.997358154299065269e-01
1.620000000000000107e+00,9.989779820744532080e-01,9.969370765859933980e-01,1.001529113935027970e+00,9.997410459575654107e-01
1.625000000000000000e+00,9.989982092485079068e-01,9.969976354865259793e-01,1.001498926450985483e+00,9.997461729403922526e-01
1.629999999999999893e+00,9.990180362949544479e-01,9.970569988052209176e-01,1.001469333157121611e+00,9.997511984276707953e-01
1.635000000000000231e+00,9.990374711212847147e-01,9.971151900767150078e-01,1.001440322426996765e+00,9.997561244281474302e-01
1.640000000000000124e+00,9.990565214790206872e-01,9.971722323750786821e-01,1.001411882858948221e+00,9.997609529108318904e-01
1.645000000000000018e+00,9.990751949667804332e-01,9.972281483227239951e-01,1.001384003271850842e+00,9.997656858057822893e-01
1.649999999999999911e+00,9.990934990332817067e-01,9.972829600991421906e-01,1.001356672700956185e+00,9.997703250048756152e-01
1.655000000000000249e+00,9.991114409802889229e-01,9.973366894494790635e-01,1.001329880393801108e+00,9.997748723625619061e-01
1.660000000000000142e+00,9.991290279655015150e-01,9.973893576929463434e-01,1.001303615806195424e+00,9.997793296966035470e-01
1.665000000000000036e+00,9.991462670053862238e-01,9.974409857310740923e-01,1.001277868598276166e+00,9.997836987888015781e-01
1.669999999999999929e+00,9.991631649779540991e-01,9.974915940558062299e-01,1.001252628630638686e+00,9.997879813857054598e-01
1.675000000000000266e+00,9.991797286254837651e-01,9.975412027574451779e-01,1.001227885960531916e+00,9.997921791993100715e-01
1.680000000000000160e+00,9.991959645571903970e-01,9.975898315324420729e-01,1.001203630838125580e+00,9.997962939077400524e-01
1.685000000000000053e+00,9.992118792518436265e-01,9.976374996910416515e-01,1.001179853702846012e+00,9.998003271559170457e-01
1.689999999999999947e+00,9.992274790603338230e-01,9.976842261647806964e-01,1.001156545179775037e+00,9.998042805562179502e-01
1.695000000000000284e+00,9.992427702081884133e-01,9.977300295138439301e-01,1.001133696076119017e+00,9.998081556891177391e-01
1.700000000000000178e+00,9.992577587980382425e-01,9.977749279342794653e-01,1.001111297377736520e+00,9.998119541038200664e-01
1.705000000000000071e+00,9.992724508120370830e-01,9.978189392650779199e-01,1.001089340245735926e+00,9.998156773188755508e-01
1.709999999999999964e+00,9.992868521142325156e-01,9.978620809951159742e-01,1.001067816013128109e+00,9.998193268227878461e-01
1.714999999999999858e+00,9.993009684528911807e-01,9.979043702699659235e-01,1.001046716181547946e+00,9.998229040746081653e-01
1.720000000000000195e+00,9.993148054627778443e-01,9.979458238985770002e-01,1.001026032418028677e+00,9.998264105045167049e-01
1.725000000000000089e+00,9.993283686673911648e-01,9.979864583598287986e-01,1.001005756551843984e+00,9.998298475143945208e-01
1.729999999999999982e+00,9.993416634811539412e-01,9.980262898089581336e-01,1.000985880571398923e+00,9.998332164783824139e-01
1.734999999999999876e+00,9.993546952115616167e-01,9.980653340838645526e-01,1.000966396621183030e+00,9.998365187434298251e-01
1.740000000000000213e+00,9.993674690612884826e-01,9.981036067112925014e-01,1.000947296998783376e+00,9.998397556298321831e-01
1.745000000000000107e+00,9.993799901302528044e-01,9.981411229128986928e-01,1.000928574151945583e+00,9.998429284317585930e-01
1.750000000000000000e+00,9.993922634176399811e-01,9.981778976111987944e-01,1.000910220675691464e+00,9.998460384177678684e-01
1.754999999999999893e+00,9.994042938238895113e-01,9.982139454354036490e-01,1.000892229309496617e+00,9.998490868313155699e-01
1.760000000000000231e+00,9.994160861526383277e-01,9.982492807271413637e-01,1.000874592934509533e+00,9.998520748912500533e-01
1.765000000000000124e+00,9.994276451126301586e-01,9.982839175460701542e-01,1.000857304570829998e+00,9.998550037922994127e-01
1.770000000000000018e+00,9.994389753195849213e-01,9.983178696753822745e-01,1.000840357374838119e+00,9.998578747055482108e-01
1.774999999999999911e+00,9.994500812980321447e-01,9.983511506272033653e-01,1.000823744636567980e+00,9.998606887789053266e-01
1.780000000000000249e+00,9.994609674831096413e-01,9.983837736478876623e-01,1.000807459777137032e+00,9.998634471375626998e-01
1.785000000000000142e+00,9.994716382223246542e-01,9.984157517232096213e-01,1.000791496346218556e+00,9.998661508844434165e-01
1.790000000000000036e+00,9.994820977772818082e-01,9.984470975834583983e-01,1.000775848019560987e+00,9.998688011006440224e-01
1.794999999999999929e+00,9.994923503253768660e-01,9.984778237084296348e-01,1.000760508596560960e+00,9.998713988458646229e-01
1.800000000000000266e+00,9.995023999614578436e-01,9.985079423323266479e-01,1.000745471997871672e+00,9.998739451588333216e-01
1.805000000000000160e+00,9.995122506994523759e-01,9.985374654485614787e-01,1.000730732263066081e+00,9.998764410577195560e-01
1.810000000000000053e+00,9.995219064739633286e-01,9.985664048144671234e-01,1.000716283548333863e+00,9.998788875405428822e-01
1.814999999999999947e+00,9.995313711418342129e-01,9.985947719559166158e-01,1.000702120124231209e+00,9.998812855855694348e-01
1.820000000000000284e+00,9.995406484836826255e-01,9.986225781718534034e-01,1.000688236373469042e+00,9.998836361517043914e-01
1.825000000000000178e+00,9.995497422054039349e-01,9.986498345387343489e-01,1.000674626788740973e+00,9.998859401788737777e-01
1.830000000000000071e+00,9.995586559396447690e-01,9.986765519148860237e-01,1.000661285970593006e+00,9.998881985884008339e-01
1.834999999999999964e+00,9.995673932472499690e-01,9.987027409447771786e-01,1.000648208625341207e+00,9.998904122833731645e-01
1.839999999999999858e+00,9.995759576186775686e-01,9.987284120632096140e-01,1.000635389563012456e+00,9.998925821490042276e-01
1.845000000000000195e+00,9.995843524753886822e-01,9.987535754994238957e-01,1.000622823695344499e+00,9.998947090529864967e-01
1.850000000000000089e+00,9.995925811712083053e-01,9.987782412811312405e-01,1.000610506033804636e+00,9.998967938458390714e-01
1.854999999999999982e+00,9.996006469936612460e-01,9.988024192384613587e-01,1.000598431687660828e+00,9.998988373612455183e-01
1.859999999999999876e+00,9.996085531652799672e-01,9.988261190078384644e-01,1.000586595862081873e+00,9.999008404163883812e-01
1.865000000000000213e+00,9.996163028448868948e-01,9.988493500357785715e-01,1.000574993856272465e+00,9.999028038122762529e-01
1.870000000000000107e+00,9.996238991288534104e-01,9.988721215826155131e-01,1.000563621061650865e+00,9.999047283340621872e-01
1.875000000000000000e+00,9.996313450523314215e-01,9.988944427261527981e-01,1.000552472960054784e+00,9.999066147513582248e-01
1.879999999999999893e+00,9.996386435904621726e-01,9.989163223652454127e-01,1.000541545121983233e+00,9.999084638185429252e-01
1.885000000000000231e+00,9.996457976595615191e-01,9.989377692233121220e-01,1.000530833204873238e+00,9.999102762750623485e-01
1.890000000000000124e+00,9.996528101182814430e-01,9.989587918517781606e-01,1.000520332951410740e+00,9.999120528457262624e-01
1.895000000000000018e+00,9.996596837687473647e-01,9.989793986334529752e-01,1.000510040187865268e+00,9.999137942409974666e-01
1.899999999999999911e+00,9.996664213576762492e-01,9.989995977858409093e-01,1.000499950822470563e+00,9.999155011572751217e-01
1.905000000000000249e+00,9.996730255774686213e-01,9.990193973643866077e-01,1.000490060843821194e+00,9.999171742771735261e-01
1.910000000000000142e+00,9.996794990672835945e-01,9.990388052656595796e-01,1.000480366319313585e+00,9.999188142697951198e-01
1.915000000000000036e+00,9.996858444140880318e-01,9.990578292304743702e-01,1.000470863393605025e+00,9.999204217909973824e-01
1.919999999999999929e+00,9.996920641536893859e-01,9.990764768469516666e-01,1.000461548287111535e+00,9.999219974836549563e-01
1.925000000000000266e+00,9.996981607717445595e-01,9.990947555535190094e-01,1.000452417294526608e+00,9.999235419779172185e-01
1.930000000000000160e+00,9.997041367047517779e-01,9.991126726418514403e-01,1.000443466783377033e+00,9.999250558914593023e-01
1.935000000000000053e+00,9.997099943410203693e-01,9.991302352597579706e-01,1.000434693192598701e+00,9.999265398297290108e-01
1.939999999999999947e+00,9.997157360216243349e-01,9.991474504140099855e-01,1.000426093031142383e+00,9.999279943861896225e-01
1.945000000000000284e+00,9.997213640413336044e-01,9.991643249731133603e-01,1.000417662876608826e+00,9.999294201425555917e-01
1.950000000000000178e+00,9.997268806495306359e-01,9.991808656700278402e-01,1.000409399373908936e+00,9.999308176690271388e-01
1.955000000000000071e+00,9.997322880511054777e-01,9.991970791048343514e-01,1.000401299233944608e+00,9.999321875245158475e-01
1.959999999999999964e+00,9.997375884073365082e-01,9.992129717473469119e-01,1.000393359232323531e+00,9.999335302568700401e-01
1.965000000000000302e+00,9.997427838367509700e-01,9.992285499396773574e-01,1.000385576208093097e+00,9.999348464030917150e-01
1.970000000000000195e+00,9.997478764159695164e-01,9.992438198987459996e-01,1.000377947062499162e+00,9.999361364895531512e-01
1.975000000000000089e+00,9.997528681805358808e-01,9.992587877187470990e-01,1.000370468757771913e+00,9.999374010322066297e-01
1.979999999999999982e+00,9.997577611257268959e-01,9.992734593735638216e-01,1.000363138315930600e+00,9.999386405367896025e-01
1.984999999999999876e+00,9.997625572073489675e-01,9.992878407191353451e-01,1.000355952817616023e+00,9.999398554990287513e-01
1.990000000000000213e+00,9.997672583425186721e-01,9.993019374957800016e-01,1.000348909400941899e+00,9.999410464048361646e-01
1.995000000000000107e+00,9.997718664104260355e-01,9.993157553304705676e-01,1.000342005260370648e+00,9.999422137305048475e-01
2.000000000000000000e+00,9.997763832530855987e-01,9.993292997390671450e-01,1.000335237645608721e+00,9.999433579428995689e-01
