arm,idea,key,source,strength,theta,solver,cutoff,role,fid,sfid,inception_score,full_calls_per_image,prefix_calls_per_image,auxiliary_full_calls_per_image,sum_batch_gpu_seconds
i09_ig_partial_residual_g0_p2,9,ig_partial_residual,ig,0.5,1.5,heun64,0.5,candidate,67.05784435369503,210.7109067397272,34.34945297241211,128.0,0.0,0.0,105.2894610776566
i09_ig_partial_residual_g1_p0,9,ig_partial_residual,ig,0.65,0.25,heun64,0.5,candidate,65.31556296155713,209.23569058306657,35.059852600097656,128.0,0.0,0.0,103.18416943540797
i09_ig_partial_residual_g1_p1,9,ig_partial_residual,ig,0.65,0.5,heun64,0.5,candidate,65.14064259186569,209.4438837090454,35.04951477050781,128.0,0.0,0.0,106.31710057333112
i09_ig_partial_residual_g1_p2,9,ig_partial_residual,ig,0.65,1.5,heun64,0.5,candidate,65.78244979879628,210.27633638898124,35.468055725097656,128.0,0.0,0.0,104.91758192097768
i09_ig_partial_residual_g2_p0,9,ig_partial_residual,ig,0.8,0.25,heun64,0.5,candidate,65.5447709930516,209.57075534646458,35.01412582397461,128.0,0.0,0.0,106.68372190371156
i09_ig_partial_residual_g2_p1,9,ig_partial_residual,ig,0.8,0.5,heun64,0.5,candidate,65.5255092318439,209.84725451964175,34.99323654174805,128.0,0.0,0.0,105.40255571948364
i09_ig_partial_residual_g2_p2,9,ig_partial_residual,ig,0.8,1.5,heun64,0.5,candidate,65.68058845018288,210.66550891626662,35.11638641357422,128.0,0.0,0.0,105.51097212033346
i09_ig_partial_residual_g3_p0,9,ig_partial_residual,ig,0.95,0.25,heun64,0.5,candidate,66.95235094362761,211.53741987762146,34.948020935058594,128.0,0.0,0.0,105.20038183173165
i09_ig_partial_residual_g3_p1,9,ig_partial_residual,ig,0.95,0.5,heun64,0.5,candidate,66.85277182620166,211.767466184079,34.52968215942383,128.0,0.0,0.0,104.36245526839048
i09_ig_partial_residual_g3_p2,9,ig_partial_residual,ig,0.95,1.5,heun64,0.5,candidate,66.5151868950544,212.4850034192898,34.54126739501953,128.0,0.0,0.0,104.31432803627104
i10_ig_predictable_subspace_g0_p0,10,ig_predictable_subspace,ig,0.5,0.25,heun64,0.5,candidate,66.7730807709159,209.57081484007142,35.01019287109375,128.0,0.0,0.0,104.55231056036428
i10_ig_predictable_subspace_g0_p1,10,ig_predictable_subspace,ig,0.5,0.5,heun64,0.5,candidate,66.7653014623271,209.73528853706182,34.826168060302734,128.0,0.0,0.0,104.24421510938555
i10_ig_predictable_subspace_g0_p2,10,ig_predictable_subspace,ig,0.5,1.0,heun64,0.5,candidate,66.83046287715263,210.20706467684545,34.72288513183594,128.0,0.0,0.0,108.08349112747237
i10_ig_predictable_subspace_g1_p0,10,ig_predictable_subspace,ig,0.65,0.25,heun64,0.5,candidate,65.27739936476291,209.24588558098026,35.06108856201172,128.0,0.0,0.0,109.02392737288028
i10_ig_predictable_subspace_g1_p1,10,ig_predictable_subspace,ig,0.65,0.5,heun64,0.5,candidate,65.14091858409466,209.4625276883661,34.985660552978516,128.0,0.0,0.0,104.20060220407322
i10_ig_predictable_subspace_g1_p2,10,ig_predictable_subspace,ig,0.65,1.0,heun64,0.5,candidate,65.2231031924511,209.8349746350973,35.16063690185547,128.0,0.0,0.0,105.07237432338297
i10_ig_predictable_subspace_g2_p0,10,ig_predictable_subspace,ig,0.8,0.25,heun64,0.5,candidate,65.61260102176931,209.52950587277132,34.96178436279297,128.0,0.0,0.0,106.03061005147174
i10_ig_predictable_subspace_g2_p1,10,ig_predictable_subspace,ig,0.8,0.5,heun64,0.5,candidate,65.49420788592607,209.8578796111765,35.00261688232422,128.0,0.0,0.0,106.03504568710923
i10_ig_predictable_subspace_g2_p2,10,ig_predictable_subspace,ig,0.8,1.0,heun64,0.5,candidate,65.31373382709586,210.2837176595417,34.6064338684082,128.0,0.0,0.0,104.89543573791161
i10_ig_predictable_subspace_g3_p0,10,ig_predictable_subspace,ig,0.95,0.25,heun64,0.5,candidate,66.97688577846964,211.49502415862594,34.899471282958984,128.0,0.0,0.0,106.54682071134448
i10_ig_predictable_subspace_g3_p1,10,ig_predictable_subspace,ig,0.95,0.5,heun64,0.5,candidate,66.8561783559004,211.69754342225826,34.75905227661133,128.0,0.0,0.0,108.09330079471692
i10_ig_predictable_subspace_g3_p2,10,ig_predictable_subspace,ig,0.95,1.0,heun64,0.5,candidate,66.31426139395364,212.11218126648373,34.261924743652344,128.0,0.0,0.0,106.04249722324312
i11_ig_residual_whitening_g0_p0,11,ig_residual_whitening,ig,0.5,0.1,heun64,0.5,candidate,67.30750280917016,210.9356737641691,34.376853942871094,128.0,0.0,0.0,104.913255517371
i11_ig_residual_whitening_g0_p1,11,ig_residual_whitening,ig,0.5,0.5,heun64,0.5,candidate,67.14886166674592,210.75165530012646,34.488502502441406,128.0,0.0,0.0,104.78085106564686
i11_ig_residual_whitening_g0_p2,11,ig_residual_whitening,ig,0.5,2.0,heun64,0.5,candidate,66.85726728477488,210.4825081271033,34.61001205444336,128.0,0.0,0.0,107.02639633743092
i11_ig_residual_whitening_g1_p0,11,ig_residual_whitening,ig,0.65,0.1,heun64,0.5,candidate,65.98666024385949,210.7027997477419,35.116615295410156,128.0,0.0,0.0,103.21147437114269
i11_ig_residual_whitening_g1_p1,11,ig_residual_whitening,ig,0.65,0.5,heun64,0.5,candidate,65.76772374511165,210.43828431016425,35.31452560424805,128.0,0.0,0.0,105.77257120562717
i11_ig_residual_whitening_g1_p2,11,ig_residual_whitening,ig,0.65,2.0,heun64,0.5,candidate,65.5572486704495,210.1151814412642,35.197959899902344,128.0,0.0,0.0,104.68786694901064
i11_ig_residual_whitening_g2_p0,11,ig_residual_whitening,ig,0.8,0.1,heun64,0.5,candidate,66.3555974312772,211.55558886537074,35.45051193237305,128.0,0.0,0.0,105.26071568299085
i11_ig_residual_whitening_g2_p1,11,ig_residual_whitening,ig,0.8,0.5,heun64,0.5,candidate,66.0108283014523,211.50370630834004,35.2329216003418,128.0,0.0,0.0,105.50588450906798
i11_ig_residual_whitening_g2_p2,11,ig_residual_whitening,ig,0.8,2.0,heun64,0.5,candidate,65.5530536234852,211.11960529663747,34.740516662597656,128.0,0.0,0.0,104.22813510382548
i11_ig_residual_whitening_g3_p0,11,ig_residual_whitening,ig,0.95,0.1,heun64,0.5,candidate,67.67248129080542,213.4872060250009,34.08937072753906,128.0,0.0,0.0,105.12315324507654
i11_ig_residual_whitening_g3_p1,11,ig_residual_whitening,ig,0.95,0.5,heun64,0.5,candidate,67.02611088478568,213.2984498565611,34.466854095458984,128.0,0.0,0.0,103.37085731793195
i11_ig_residual_whitening_g3_p2,11,ig_residual_whitening,ig,0.95,2.0,heun64,0.5,candidate,66.67747409143772,212.86440676471466,34.14015197753906,128.0,0.0,0.0,103.4004663308151
i12_ig_explained_eigenfilter_g0_p0,12,ig_explained_eigenfilter,ig,0.5,0.5,heun64,0.5,candidate,66.81709530605212,209.45749960499825,35.25827407836914,128.0,0.0,0.0,102.88998663239181
i12_ig_explained_eigenfilter_g0_p1,12,ig_explained_eigenfilter,ig,0.5,1.0,heun64,0.5,candidate,66.7442104346407,209.391698674488,35.16181182861328,128.0,0.0,0.0,102.34466387331486
i12_ig_explained_eigenfilter_g0_p2,12,ig_explained_eigenfilter,ig,0.5,2.0,heun64,0.5,candidate,66.61603117501193,209.2879729176243,35.129817962646484,128.0,0.0,0.0,102.30713870609179
i12_ig_explained_eigenfilter_g1_p0,12,ig_explained_eigenfilter,ig,0.65,0.5,heun64,0.5,candidate,65.28901345738996,208.9631238100768,35.05789566040039,128.0,0.0,0.0,102.66938447300345
i12_ig_explained_eigenfilter_g1_p1,12,ig_explained_eigenfilter,ig,0.65,1.0,heun64,0.5,candidate,65.21472438182923,208.89142427884713,34.992069244384766,128.0,0.0,0.0,102.55548861576244
i12_ig_explained_eigenfilter_g1_p2,12,ig_explained_eigenfilter,ig,0.65,2.0,heun64,0.5,candidate,65.14351396031213,208.79626793494458,35.06809616088867,128.0,0.0,0.0,102.71724162623286
i12_ig_explained_eigenfilter_g2_p0,12,ig_explained_eigenfilter,ig,0.8,0.5,heun64,0.5,candidate,65.53829197344317,209.26576103831587,35.0997314453125,128.0,0.0,0.0,102.88452416425571
i12_ig_explained_eigenfilter_g2_p1,12,ig_explained_eigenfilter,ig,0.8,1.0,heun64,0.5,candidate,65.56112271720019,209.14455310868618,35.04852294921875,128.0,0.0,0.0,102.79415037343279
i12_ig_explained_eigenfilter_g2_p2,12,ig_explained_eigenfilter,ig,0.8,2.0,heun64,0.5,candidate,65.5417163727704,209.01612490625917,34.91041564941406,128.0,0.0,0.0,102.54243618855253
i12_ig_explained_eigenfilter_g3_p0,12,ig_explained_eigenfilter,ig,0.95,0.5,heun64,0.5,candidate,67.10555405174449,211.12720521034487,35.02140808105469,128.0,0.0,0.0,104.86255606263876
i12_ig_explained_eigenfilter_g3_p1,12,ig_explained_eigenfilter,ig,0.95,1.0,heun64,0.5,candidate,66.9814855603961,211.07269346483952,34.868045806884766,128.0,0.0,0.0,102.89838020922616
i12_ig_explained_eigenfilter_g3_p2,12,ig_explained_eigenfilter,ig,0.95,2.0,heun64,0.5,candidate,66.75015251892171,210.89138309665327,35.09385681152344,128.0,0.0,0.0,104.09758448041975
i13_ig_leverage_residual_g0_p0,13,ig_leverage_residual,ig,0.5,0.5,heun64,0.5,candidate,66.79241965399825,209.640196757554,34.873966217041016,128.0,0.0,0.0,105.82480653934181
i13_ig_leverage_residual_g0_p1,13,ig_leverage_residual,ig,0.5,1.0,heun64,0.5,candidate,66.79510347944637,209.77430600637558,34.72926330566406,128.0,0.0,0.0,104.7737227268517
i13_ig_leverage_residual_g0_p2,13,ig_leverage_residual,ig,0.5,2.0,heun64,0.5,candidate,66.81971817421788,209.91263769686145,34.64844512939453,128.0,0.0,0.0,107.07494651759043
i13_ig_leverage_residual_g1_p0,13,ig_leverage_residual,ig,0.65,0.5,heun64,0.5,candidate,65.34163151666286,209.31538436560004,35.0802116394043,128.0,0.0,0.0,105.36158606270328
i13_ig_leverage_residual_g1_p1,13,ig_leverage_residual,ig,0.65,1.0,heun64,0.5,candidate,65.29194007970557,209.4132778288266,34.91510772705078,128.0,0.0,0.0,104.50447046617046
i13_ig_leverage_residual_g1_p2,13,ig_leverage_residual,ig,0.65,2.0,heun64,0.5,candidate,65.30791634017868,209.5730231962251,35.00611877441406,128.0,0.0,0.0,106.94477947149426
i13_ig_leverage_residual_g2_p0,13,ig_leverage_residual,ig,0.8,0.5,heun64,0.5,candidate,65.62595031659737,209.55603540484265,35.046573638916016,128.0,0.0,0.0,106.65702634956688
i13_ig_leverage_residual_g2_p1,13,ig_leverage_residual,ig,0.8,1.0,heun64,0.5,candidate,65.5547662573453,209.8214041577421,35.01784896850586,128.0,0.0,0.0,109.56258098594844
i13_ig_leverage_residual_g2_p2,13,ig_leverage_residual,ig,0.8,2.0,heun64,0.5,candidate,65.56732507299876,210.07173680046537,34.81792449951172,128.0,0.0,0.0,105.41171617712826
i13_ig_leverage_residual_g3_p0,13,ig_leverage_residual,ig,0.95,0.5,heun64,0.5,candidate,66.9143520392501,211.489028757028,34.64054870605469,128.0,0.0,0.0,105.39144394826144
i13_ig_leverage_residual_g3_p1,13,ig_leverage_residual,ig,0.95,1.0,heun64,0.5,candidate,66.88718315110071,211.61227910772277,34.7276496887207,128.0,0.0,0.0,105.6155401901342
i13_ig_leverage_residual_g3_p2,13,ig_leverage_residual,ig,0.95,2.0,heun64,0.5,candidate,66.86875061501917,211.77001479087562,34.71445846557617,128.0,0.0,0.0,107.91971410578117
i14_ig_target_error_readout_g0_p0,14,ig_target_error_readout,ig,0.5,0.25,heun64,0.5,candidate,66.78825130999905,209.52467977375147,35.106224060058594,128.0,0.0,0.0,103.6276863119565
i14_ig_target_error_readout_g0_p1,14,ig_target_error_readout,ig,0.5,0.5,heun64,0.5,candidate,66.64447718746021,209.4633097450245,35.10928726196289,128.0,0.0,0.0,104.44175119325519
i14_ig_target_error_readout_g0_p2,14,ig_target_error_readout,ig,0.5,1.0,heun64,0.5,candidate,66.53866681836837,209.4218769023405,35.31740951538086,128.0,0.0,0.0,106.70068062376231
i14_ig_target_error_readout_g1_p0,14,ig_target_error_readout,ig,0.65,0.25,heun64,0.5,candidate,65.1132960370835,208.96972434351596,35.1334114074707,128.0,0.0,0.0,105.59035105025396
i14_ig_target_error_readout_g1_p1,14,ig_target_error_readout,ig,0.65,0.5,heun64,0.5,candidate,65.04974536879729,208.8896279481978,34.939598083496094,128.0,0.0,0.0,104.17339881509542
i14_ig_target_error_readout_g1_p2,14,ig_target_error_readout,ig,0.65,1.0,heun64,0.5,candidate,65.1505743084586,208.9042166486023,35.310516357421875,128.0,0.0,0.0,105.01850315136835
i14_ig_target_error_readout_g2_p0,14,ig_target_error_readout,ig,0.8,0.25,heun64,0.5,candidate,65.46730408523183,209.28085509730613,35.5117073059082,128.0,0.0,0.0,105.75993424933404
i14_ig_target_error_readout_g2_p1,14,ig_target_error_readout,ig,0.8,0.5,heun64,0.5,candidate,65.61171490381327,209.21248826781743,35.51862335205078,128.0,0.0,0.0,106.87612356245518
i14_ig_target_error_readout_g2_p2,14,ig_target_error_readout,ig,0.8,1.0,heun64,0.5,candidate,65.6820487161246,209.08623650995094,35.72014617919922,128.0,0.0,0.0,104.53055376559496
i14_ig_target_error_readout_g3_p0,14,ig_target_error_readout,ig,0.95,0.25,heun64,0.5,candidate,67.16984762584559,211.03705778495305,35.291748046875,128.0,0.0,0.0,104.87217986071482
i14_ig_target_error_readout_g3_p1,14,ig_target_error_readout,ig,0.95,0.5,heun64,0.5,candidate,67.1987821105904,210.999486944743,35.4169807434082,128.0,0.0,0.0,105.42764782579616
i14_ig_target_error_readout_g3_p2,14,ig_target_error_readout,ig,0.95,1.0,heun64,0.5,candidate,66.80122692180635,210.85129994434703,35.30435562133789,128.0,0.0,0.0,104.52896907180548
i15_ig_time_residual_g0_p0,15,ig_time_residual,ig,0.5,2.0,heun64,0.5,candidate,67.07440101677804,210.1834585289132,34.8534049987793,128.0,0.0,0.0,104.58569882670417
i15_ig_time_residual_g0_p1,15,ig_time_residual,ig,0.5,4.0,heun64,0.5,candidate,66.92111169012605,210.24992919446822,35.07687759399414,128.0,0.0,0.0,104.84131537238136
i15_ig_time_residual_g0_p2,15,ig_time_residual,ig,0.5,8.0,heun64,0.5,candidate,66.80100106360413,210.30015872083527,35.06178283691406,128.0,0.0,0.0,106.06089308997616
i15_ig_time_residual_g1_p0,15,ig_time_residual,ig,0.65,2.0,heun64,0.5,candidate,65.72257502337033,209.86624646213102,35.60107421875,128.0,0.0,0.0,104.33207535091788
i15_ig_time_residual_g1_p1,15,ig_time_residual,ig,0.65,4.0,heun64,0.5,candidate,65.69123898230566,209.943548383564,35.537452697753906,128.0,0.0,0.0,103.63661691825837
i15_ig_time_residual_g1_p2,15,ig_time_residual,ig,0.65,8.0,heun64,0.5,candidate,65.66011855848888,210.01495069158432,35.51225662231445,128.0,0.0,0.0,103.92417417513207
i15_ig_time_residual_g2_p0,15,ig_time_residual,ig,0.8,2.0,heun64,0.5,candidate,65.51873558727493,210.66845829707427,35.21162796020508,128.0,0.0,0.0,104.28298431774601
i15_ig_time_residual_g2_p1,15,ig_time_residual,ig,0.8,4.0,heun64,0.5,candidate,65.69799949213757,210.82613516135825,35.4469108581543,128.0,0.0,0.0,106.08828938147053
i15_ig_time_residual_g2_p2,15,ig_time_residual,ig,0.8,8.0,heun64,0.5,candidate,65.60954490397393,210.8996619927284,34.99024963378906,128.0,0.0,0.0,103.14912991737947
i15_ig_time_residual_g3_p0,15,ig_time_residual,ig,0.95,2.0,heun64,0.5,candidate,66.60693239084111,212.4790667717234,33.696651458740234,128.0,0.0,0.0,107.19307607179508
i15_ig_time_residual_g3_p1,15,ig_time_residual,ig,0.95,4.0,heun64,0.5,candidate,67.00587041964059,212.78838844021095,34.50367736816406,128.0,0.0,0.0,102.927607818041
i15_ig_time_residual_g3_p2,15,ig_time_residual,ig,0.95,8.0,heun64,0.5,candidate,66.753455782208,212.7048415000619,34.12374496459961,128.0,0.0,0.0,103.43437922699377
i16_ig_gap_ema_g0_p0,16,ig_gap_ema,ig,0.5,0.2,heun64,0.5,candidate,66.98319997807386,209.59496857168006,34.89950942993164,128.0,0.0,0.0,102.13014066638425
i16_ig_gap_ema_g0_p1,16,ig_gap_ema,ig,0.5,0.5,heun64,0.5,candidate,67.7105283648641,209.83328579277918,34.001651763916016,128.0,0.0,0.0,104.36514006229118
i16_ig_gap_ema_g0_p2,16,ig_gap_ema,ig,0.5,0.8,heun64,0.5,candidate,69.85448710441733,210.9555861891231,33.63955307006836,128.0,0.0,0.0,103.376674734056
i16_ig_gap_ema_g1_p0,16,ig_gap_ema,ig,0.65,0.2,heun64,0.5,candidate,65.43588591525696,208.98453998562866,35.16261672973633,128.0,0.0,0.0,102.68600659444928
i16_ig_gap_ema_g1_p1,16,ig_gap_ema,ig,0.65,0.5,heun64,0.5,candidate,65.74886056536343,208.8736585029576,34.994873046875,128.0,0.0,0.0,105.6537258150056
i16_ig_gap_ema_g1_p2,16,ig_gap_ema,ig,0.65,0.8,heun64,0.5,candidate,67.6112742756344,209.6841629531002,34.19478988647461,128.0,0.0,0.0,102.74156618257985
i16_ig_gap_ema_g2_p0,16,ig_gap_ema,ig,0.8,0.2,heun64,0.5,candidate,65.4846376376646,209.2321460868909,35.06449890136719,128.0,0.0,0.0,104.76978125050664
