weak,t,id,split,fit_type,delta,tau,squared_residual,squared_gap
depth8,0.5,1780,fit,finite_nonnegative,0.03,0.03,0.03030033347358678,0.02960458466221483
depth8,0.5,2797,test,finite_nonnegative,0.03,0.03,0.02724606783292386,0.0276500683459548
depth8,0.5,2744,test,finite_nonnegative,0.03,0.03,0.03855638621925506,0.041795290293019594
depth8,0.5,2114,test,finite_nonnegative,0.03,0.03,0.038176930343727856,0.03783638486125117
depth8,0.5,843,test,finite_nonnegative,0.03,0.03,0.0321978157844536,0.035016980971014994
depth8,0.5,3732,test,finite_nonnegative,0.03,0.03,0.035535142189057775,0.036822369898167326
depth8,0.5,3823,test,finite_nonnegative,0.03,0.03,0.02577411435765646,0.026795570686253014
depth8,0.5,2922,test,finite_nonnegative,0.03,0.03,0.02951285473200368,0.02958791234866275
depth8,0.5,1517,test,finite_nonnegative,0.03,0.03,0.01879014749121672,0.019674143858613425
depth8,0.5,1686,test,finite_nonnegative,0.03,0.03,0.017575191798352718,0.017489246892674653
depth8,0.5,4998,test,finite_nonnegative,0.03,0.03,0.01263046966150591,0.012683488422021584
depth8,0.5,151,test,finite_nonnegative,0.03,0.03,0.021166852272649386,0.021443905819972638
depth8,0.5,3630,test,finite_nonnegative,0.03,0.03,0.026607623715260122,0.027989726317330887
depth8,0.5,1841,test,finite_nonnegative,0.03,0.03,0.028546775546744757,0.02896618499789133
depth8,0.5,3028,test,finite_nonnegative,0.03,0.03,0.026938758760101003,0.029717235860960395
depth8,0.5,2347,test,finite_nonnegative,0.03,0.03,0.023509908089571117,0.023887289454896182
depth8,0.5,4021,test,finite_nonnegative,0.03,0.03,0.029123637386897973,0.02958684326737558
depth8,0.5,713,fit,finite_signed,0.03,0.03,0.01766204577145388,0.01814156514649796
depth8,0.5,3623,fit,finite_signed,0.03,0.03,0.020842967993138534,0.021558720499572644
depth8,0.5,3296,fit,finite_signed,0.03,0.03,0.030597331958860264,0.03356336814934434
depth8,0.5,4345,fit,finite_signed,0.03,0.03,0.01943844625761558,0.019096298259524358
depth8,0.5,2364,fit,finite_signed,0.03,0.03,0.02103571682049018,0.021711905264749053
depth8,0.5,3510,fit,finite_signed,0.03,0.03,0.0404400769915171,0.0400140398650148
depth8,0.5,4640,fit,finite_signed,0.03,0.03,0.0341506398860906,0.033693180016301075
depth8,0.5,1298,fit,finite_signed,0.03,0.03,0.019145776524414883,0.019039555622792092
depth8,0.5,708,fit,finite_signed,0.03,0.03,0.019662612268199306,0.020161328640132543
depth8,0.5,1505,fit,finite_signed,0.03,0.03,0.021684188183370527,0.023363016958411895
depth8,0.5,2304,fit,finite_signed,0.03,0.03,0.02144768501290482,0.022885824736562463
depth8,0.5,307,fit,finite_signed,0.03,0.03,0.02954969783059479,0.029388348024234526
depth8,0.5,4093,fit,finite_signed,0.03,0.03,0.017075929687390266,0.016544319189136045
depth8,0.5,769,fit,finite_signed,0.03,0.03,0.029470017662866384,0.03141406607294786
depth8,0.5,3769,fit,finite_signed,0.03,0.03,0.025542183009733124,0.025210028961803556
depth8,0.5,1780,fit,finite_signed,0.03,0.03,0.03030033347358678,0.02960458466221483
depth8,0.5,2797,test,finite_signed,0.03,0.03,0.02724606783292386,0.0276500683459548
depth8,0.5,2744,test,finite_signed,0.03,0.03,0.03855638621925506,0.041795290293019594
depth8,0.5,2114,test,finite_signed,0.03,0.03,0.038176930343727856,0.03783638486125117
depth8,0.5,843,test,finite_signed,0.03,0.03,0.0321978157844536,0.035016980971014994
depth8,0.5,3732,test,finite_signed,0.03,0.03,0.035535142189057775,0.036822369898167326
depth8,0.5,3823,test,finite_signed,0.03,0.03,0.02577411435765646,0.026795570686253014
depth8,0.5,2922,test,finite_signed,0.03,0.03,0.02951285473200368,0.02958791234866275
depth8,0.5,1517,test,finite_signed,0.03,0.03,0.01879014749121672,0.019674143858613425
depth8,0.5,1686,test,finite_signed,0.03,0.03,0.017575191798352718,0.017489246892674653
depth8,0.5,4998,test,finite_signed,0.03,0.03,0.01263046966150591,0.012683488422021584
depth8,0.5,151,test,finite_signed,0.03,0.03,0.021166852272649386,0.021443905819972638
depth8,0.5,3630,test,finite_signed,0.03,0.03,0.026607623715260122,0.027989726317330887
depth8,0.5,1841,test,finite_signed,0.03,0.03,0.028546775546744757,0.02896618499789133
depth8,0.5,3028,test,finite_signed,0.03,0.03,0.026938758760101003,0.029717235860960395
depth8,0.5,2347,test,finite_signed,0.03,0.03,0.023509908089571117,0.023887289454896182
depth8,0.5,4021,test,finite_signed,0.03,0.03,0.029123637386897973,0.02958684326737558
depth10,0.5,713,fit,finite_nonnegative,0.01,0.01,0.006008736965879,0.006074217380616619
depth10,0.5,3623,fit,finite_nonnegative,0.01,0.01,0.007053086070384436,0.007216732204748228
depth10,0.5,3296,fit,finite_nonnegative,0.01,0.01,0.009239326069282107,0.009599863802744996
depth10,0.5,4345,fit,finite_nonnegative,0.01,0.01,0.007012662690311488,0.006922121799018553
depth10,0.5,2364,fit,finite_nonnegative,0.01,0.01,0.00711720113960794,0.007271872208802408
depth10,0.5,3510,fit,finite_nonnegative,0.01,0.01,0.011624197008904685,0.01156903846610026
depth10,0.5,4640,fit,finite_nonnegative,0.01,0.01,0.011461325267904415,0.011375312136398068
depth10,0.5,1298,fit,finite_nonnegative,0.01,0.01,0.005964046354517289,0.006028045780869173
depth10,0.5,708,fit,finite_nonnegative,0.01,0.01,0.00761800307117356,0.007683989097554175
depth10,0.5,1505,fit,finite_nonnegative,0.01,0.01,0.008311891476483407,0.008621293642762333
depth10,0.5,2304,fit,finite_nonnegative,0.01,0.01,0.007989156203449997,0.008104633089429422
depth10,0.5,307,fit,finite_nonnegative,0.01,0.01,0.008510301940258936,0.008472179726679498
depth10,0.5,4093,fit,finite_nonnegative,0.01,0.01,0.005149539793971068,0.005094347621553136
depth10,0.5,769,fit,finite_nonnegative,0.01,0.01,0.011283437682226852,0.011443668790861665
depth10,0.5,3769,fit,finite_nonnegative,0.01,0.01,0.007900077093158892,0.007856682715283598
depth10,0.5,1780,fit,finite_nonnegative,0.01,0.01,0.00987096678211253,0.00964089775715154
depth10,0.5,2797,test,finite_nonnegative,0.01,0.01,0.009838680876608833,0.009887099488871334
depth10,0.5,2744,test,finite_nonnegative,0.01,0.01,0.015477881825442488,0.015782040306573406
depth10,0.5,2114,test,finite_nonnegative,0.01,0.01,0.0175886510607614,0.01746884264148815
depth10,0.5,843,test,finite_nonnegative,0.01,0.01,0.010933715871307374,0.011228372904619598
depth10,0.5,3732,test,finite_nonnegative,0.01,0.01,0.012463259822465607,0.012580452205069002
depth10,0.5,3823,test,finite_nonnegative,0.01,0.01,0.010605568382371441,0.010625197691621712
depth10,0.5,2922,test,finite_nonnegative,0.01,0.01,0.012644859962458227,0.012508497535938093
depth10,0.5,1517,test,finite_nonnegative,0.01,0.01,0.006885892886532573,0.007074901430651494
depth10,0.5,1686,test,finite_nonnegative,0.01,0.01,0.005884188825570068,0.005958789033676035
depth10,0.5,4998,test,finite_nonnegative,0.01,0.01,0.00436725712321775,0.004404338089972958
depth10,0.5,151,test,finite_nonnegative,0.01,0.01,0.007754237457175781,0.007807013487268099
depth10,0.5,3630,test,finite_nonnegative,0.01,0.01,0.01045730240820678,0.010456114362467291
depth10,0.5,1841,test,finite_nonnegative,0.01,0.01,0.010076807952995549,0.01012574127150842
depth10,0.5,3028,test,finite_nonnegative,0.01,0.01,0.00885649801285359,0.00919814019829699
depth10,0.5,2347,test,finite_nonnegative,0.01,0.01,0.008259754728882343,0.008276226213461689
depth10,0.5,4021,test,finite_nonnegative,0.01,0.01,0.010030676075054371,0.01012647958502447
depth10,0.5,713,fit,finite_signed,0.01,0.01,0.006008736965879,0.006074217380616619
depth10,0.5,3623,fit,finite_signed,0.01,0.01,0.007053086070384436,0.007216732204748228
depth10,0.5,3296,fit,finite_signed,0.01,0.01,0.009239326069282107,0.009599863802744996
depth10,0.5,4345,fit,finite_signed,0.01,0.01,0.007012662690311488,0.006922121799018553
depth10,0.5,2364,fit,finite_signed,0.01,0.01,0.00711720113960794,0.007271872208802408
depth10,0.5,3510,fit,finite_signed,0.01,0.01,0.011624197008904685,0.01156903846610026
depth10,0.5,4640,fit,finite_signed,0.01,0.01,0.011461325267904415,0.011375312136398068
depth10,0.5,1298,fit,finite_signed,0.01,0.01,0.005964046354517289,0.006028045780869173
depth10,0.5,708,fit,finite_signed,0.01,0.01,0.00761800307117356,0.007683989097554175
depth10,0.5,1505,fit,finite_signed,0.01,0.01,0.008311891476483407,0.008621293642762333
depth10,0.5,2304,fit,finite_signed,0.01,0.01,0.007989156203449997,0.008104633089429422
depth10,0.5,307,fit,finite_signed,0.01,0.01,0.008510301940258936,0.008472179726679498
depth10,0.5,4093,fit,finite_signed,0.01,0.01,0.005149539793971068,0.005094347621553136
depth10,0.5,769,fit,finite_signed,0.01,0.01,0.011283437682226852,0.011443668790861665
depth10,0.5,3769,fit,finite_signed,0.01,0.01,0.007900077093158892,0.007856682715283598
depth10,0.5,1780,fit,finite_signed,0.01,0.01,0.00987096678211253,0.00964089775715154
depth10,0.5,2797,test,finite_signed,0.01,0.01,0.009838680876608833,0.009887099488871334
depth10,0.5,2744,test,finite_signed,0.01,0.01,0.015477881825442488,0.015782040306573406
depth10,0.5,2114,test,finite_signed,0.01,0.01,0.0175886510607614,0.01746884264148815
depth10,0.5,843,test,finite_signed,0.01,0.01,0.010933715871307374,0.011228372904619598
depth10,0.5,3732,test,finite_signed,0.01,0.01,0.012463259822465607,0.012580452205069002
depth10,0.5,3823,test,finite_signed,0.01,0.01,0.010605568382371441,0.010625197691621712
depth10,0.5,2922,test,finite_signed,0.01,0.01,0.012644859962458227,0.012508497535938093
depth10,0.5,1517,test,finite_signed,0.01,0.01,0.006885892886532573,0.007074901430651494
depth10,0.5,1686,test,finite_signed,0.01,0.01,0.005884188825570068,0.005958789033676035
depth10,0.5,4998,test,finite_signed,0.01,0.01,0.00436725712321775,0.004404338089972958
depth10,0.5,151,test,finite_signed,0.01,0.01,0.007754237457175781,0.007807013487268099
depth10,0.5,3630,test,finite_signed,0.01,0.01,0.01045730240820678,0.010456114362467291
depth10,0.5,1841,test,finite_signed,0.01,0.01,0.010076807952995549,0.01012574127150842
depth10,0.5,3028,test,finite_signed,0.01,0.01,0.00885649801285359,0.00919814019829699
depth10,0.5,2347,test,finite_signed,0.01,0.01,0.008259754728882343,0.008276226213461689
depth10,0.5,4021,test,finite_signed,0.01,0.01,0.010030676075054371,0.01012647958502447
external_v500,0.5,713,fit,finite_nonnegative,0.003,0.003,0.0008890518844022405,0.0008861278193701872
external_v500,0.5,3623,fit,finite_nonnegative,0.003,0.003,0.0011897530342990853,0.0011940863317155186
external_v500,0.5,3296,fit,finite_nonnegative,0.003,0.003,0.001460632640246254,0.001458798814445516
external_v500,0.5,4345,fit,finite_nonnegative,0.003,0.003,0.0011814374560393031,0.00118139498686527
external_v500,0.5,2364,fit,finite_nonnegative,0.003,0.003,0.0014306851969658639,0.0014278543912491638
external_v500,0.5,3510,fit,finite_nonnegative,0.003,0.003,0.0014965458506885285,0.0014982947035918764
external_v500,0.5,4640,fit,finite_nonnegative,0.003,0.003,0.0015012695096651048,0.0015103475534192486
external_v500,0.5,1298,fit,finite_nonnegative,0.003,0.003,0.0010348297340450829,0.0010397406806555054
external_v500,0.5,708,fit,finite_nonnegative,0.003,0.003,0.0012970037662350421,0.0013042606441141247
external_v500,0.5,1505,fit,finite_nonnegative,0.003,0.003,0.0010004131765528617,0.0009994848955331495
external_v500,0.5,2304,fit,finite_nonnegative,0.003,0.003,0.0013738563763819932,0.0013710527302932029
external_v500,0.5,307,fit,finite_nonnegative,0.003,0.003,0.0015315967621532948,0.0015395319225752495
external_v500,0.5,4093,fit,finite_nonnegative,0.003,0.003,0.0008811812414475633,0.0008867761351052001
external_v500,0.5,769,fit,finite_nonnegative,0.003,0.003,0.0020836616719852458,0.0020779685783134786
external_v500,0.5,3769,fit,finite_nonnegative,0.003,0.003,0.0010746219965770516,0.0010720435245265894
external_v500,0.5,1780,fit,finite_nonnegative,0.003,0.003,0.0019896060924451276,0.0020014914847905395
external_v500,0.5,2797,test,finite_nonnegative,0.003,0.003,0.0015447609880495294,0.0015521964222797436
external_v500,0.5,2744,test,finite_nonnegative,0.003,0.003,0.002037846459256119,0.0020412273363303443
external_v500,0.5,2114,test,finite_nonnegative,0.003,0.003,0.0026140370398535394,0.0026304817044072535
external_v500,0.5,843,test,finite_nonnegative,0.003,0.003,0.001720831761237657,0.0017217274484455545
external_v500,0.5,3732,test,finite_nonnegative,0.003,0.003,0.002274166497299784,0.0022885335970469797
external_v500,0.5,3823,test,finite_nonnegative,0.003,0.003,0.0019077936478236854,0.0019003712410289055
external_v500,0.5,2922,test,finite_nonnegative,0.003,0.003,0.001879879918780792,0.001885218943986193
external_v500,0.5,1517,test,finite_nonnegative,0.003,0.003,0.0016704476679854836,0.0016705036484503672
external_v500,0.5,1686,test,finite_nonnegative,0.003,0.003,0.0009497234718909733,0.000956093715574588
external_v500,0.5,4998,test,finite_nonnegative,0.003,0.003,0.0006396654007666104,0.0006405890813596236
external_v500,0.5,151,test,finite_nonnegative,0.003,0.003,0.0012946320039710006,0.0012903220561906736
external_v500,0.5,3630,test,finite_nonnegative,0.003,0.003,0.0017600514143273844,0.0017472646054964862
external_v500,0.5,1841,test,finite_nonnegative,0.003,0.003,0.0012266797078862041,0.0012234396621502242
external_v500,0.5,3028,test,finite_nonnegative,0.003,0.003,0.0015517340623133421,0.0015684927892277885
external_v500,0.5,2347,test,finite_nonnegative,0.003,0.003,0.0013504180220002002,0.001350213879419007
external_v500,0.5,4021,test,finite_nonnegative,0.003,0.003,0.001951977478363599,0.0019624991232389793
external_v500,0.5,713,fit,finite_signed,0.003,0.003,0.0008890518844022405,0.0008861278193701872
external_v500,0.5,3623,fit,finite_signed,0.003,0.003,0.0011897530342990853,0.0011940863317155186
external_v500,0.5,3296,fit,finite_signed,0.003,0.003,0.001460632640246254,0.001458798814445516
external_v500,0.5,4345,fit,finite_signed,0.003,0.003,0.0011814374560393031,0.00118139498686527
external_v500,0.5,2364,fit,finite_signed,0.003,0.003,0.0014306851969658639,0.0014278543912491638
external_v500,0.5,3510,fit,finite_signed,0.003,0.003,0.0014965458506885285,0.0014982947035918764
external_v500,0.5,4640,fit,finite_signed,0.003,0.003,0.0015012695096651048,0.0015103475534192486
external_v500,0.5,1298,fit,finite_signed,0.003,0.003,0.0010348297340450829,0.0010397406806555054
external_v500,0.5,708,fit,finite_signed,0.003,0.003,0.0012970037662350421,0.0013042606441141247
external_v500,0.5,1505,fit,finite_signed,0.003,0.003,0.0010004131765528617,0.0009994848955331495
external_v500,0.5,2304,fit,finite_signed,0.003,0.003,0.0013738563763819932,0.0013710527302932029
external_v500,0.5,307,fit,finite_signed,0.003,0.003,0.0015315967621532948,0.0015395319225752495
external_v500,0.5,4093,fit,finite_signed,0.003,0.003,0.0008811812414475633,0.0008867761351052001
external_v500,0.5,769,fit,finite_signed,0.003,0.003,0.0020836616719852458,0.0020779685783134786
external_v500,0.5,3769,fit,finite_signed,0.003,0.003,0.0010746219965770516,0.0010720435245265894
external_v500,0.5,1780,fit,finite_signed,0.003,0.003,0.0019896060924451276,0.0020014914847905395
external_v500,0.5,2797,test,finite_signed,0.003,0.003,0.0015447609880495294,0.0015521964222797436
external_v500,0.5,2744,test,finite_signed,0.003,0.003,0.002037846459256119,0.0020412273363303443
external_v500,0.5,2114,test,finite_signed,0.003,0.003,0.0026140370398535394,0.0026304817044072535
external_v500,0.5,843,test,finite_signed,0.003,0.003,0.001720831761237657,0.0017217274484455545
external_v500,0.5,3732,test,finite_signed,0.003,0.003,0.002274166497299784,0.0022885335970469797
external_v500,0.5,3823,test,finite_signed,0.003,0.003,0.0019077936478236854,0.0019003712410289055
external_v500,0.5,2922,test,finite_signed,0.003,0.003,0.001879879918780792,0.001885218943986193
external_v500,0.5,1517,test,finite_signed,0.003,0.003,0.0016704476679854836,0.0016705036484503672
external_v500,0.5,1686,test,finite_signed,0.003,0.003,0.0009497234718909733,0.000956093715574588
external_v500,0.5,4998,test,finite_signed,0.003,0.003,0.0006396654007666104,0.0006405890813596236
external_v500,0.5,151,test,finite_signed,0.003,0.003,0.0012946320039710006,0.0012903220561906736
external_v500,0.5,3630,test,finite_signed,0.003,0.003,0.0017600514143273844,0.0017472646054964862
external_v500,0.5,1841,test,finite_signed,0.003,0.003,0.0012266797078862041,0.0012234396621502242
external_v500,0.5,3028,test,finite_signed,0.003,0.003,0.0015517340623133421,0.0015684927892277885
external_v500,0.5,2347,test,finite_signed,0.003,0.003,0.0013504180220002002,0.001350213879419007
external_v500,0.5,4021,test,finite_signed,0.003,0.003,0.001951977478363599,0.0019624991232389793
depth4,0.7,713,fit,finite_nonnegative,0.75,0.13775510204081637,0.3876342058167005,0.60862591328445
depth4,0.7,3623,fit,finite_nonnegative,0.75,0.13775510204081637,0.49464101415721845,0.8562459030166363
depth4,0.7,3296,fit,finite_nonnegative,0.75,0.13775510204081637,0.4082557457321301,0.9303454837294141
depth4,0.7,4345,fit,finite_nonnegative,0.75,0.13775510204081637,0.4618176885484591,0.6535671396819547
depth4,0.7,2364,fit,finite_nonnegative,0.75,0.13775510204081637,0.34256054299032146,0.554380000946326
depth4,0.7,3510,fit,finite_nonnegative,0.75,0.13775510204081637,0.5689062651827834,0.9201731378074706
depth4,0.7,4640,fit,finite_nonnegative,0.75,0.13775510204081637,0.552597376620354,0.7819385261215218
depth4,0.7,1298,fit,finite_nonnegative,0.75,0.13775510204081637,0.3824783508112578,0.552068509803403
depth4,0.7,708,fit,finite_nonnegative,0.75,0.13775510204081637,0.38448331143527265,0.5709059599285711
depth4,0.7,1505,fit,finite_nonnegative,0.75,0.13775510204081637,0.3116159591079648,0.6228201897790822
depth4,0.7,2304,fit,finite_nonnegative,0.75,0.13775510204081637,0.32211423302509606,0.6170874704728959
depth4,0.7,307,fit,finite_nonnegative,0.75,0.13775510204081637,0.4893766218016489,0.724442728220351
depth4,0.7,4093,fit,finite_nonnegative,0.75,0.13775510204081637,0.4159568866372542,0.5919924318014849
depth4,0.7,769,fit,finite_nonnegative,0.75,0.13775510204081637,0.44085577175329227,0.7253604935748215
depth4,0.7,3769,fit,finite_nonnegative,0.75,0.13775510204081637,0.5222633155685414,0.7919136715231886
depth4,0.7,1780,fit,finite_nonnegative,0.75,0.13775510204081637,0.4349134495948692,0.549945154711494
depth4,0.7,2797,test,finite_nonnegative,0.75,0.13775510204081637,0.502074023923418,0.7476106844568283
depth4,0.7,2744,test,finite_nonnegative,0.75,0.13775510204081637,0.4321798358400945,0.9928344550012875
depth4,0.7,2114,test,finite_nonnegative,0.75,0.13775510204081637,0.5402341035584676,0.8899859507610769
depth4,0.7,843,test,finite_nonnegative,0.75,0.13775510204081637,0.37165635715010403,0.7474885984240168
depth4,0.7,3732,test,finite_nonnegative,0.75,0.13775510204081637,0.5797482268756533,0.909458573062632
depth4,0.7,3823,test,finite_nonnegative,0.75,0.13775510204081637,0.4722039337720031,0.9348587378864224
depth4,0.7,2922,test,finite_nonnegative,0.75,0.13775510204081637,0.6412316069251863,0.9717760267404005
depth4,0.7,1517,test,finite_nonnegative,0.75,0.13775510204081637,0.4333210383171311,0.6842641014262859
depth4,0.7,1686,test,finite_nonnegative,0.75,0.13775510204081637,0.3292696206893141,0.4373166566837451
depth4,0.7,4998,test,finite_nonnegative,0.75,0.13775510204081637,0.3249355414169759,0.5528115999889222
depth4,0.7,151,test,finite_nonnegative,0.75,0.13775510204081637,0.4381080274203125,0.6579468681414249
depth4,0.7,3630,test,finite_nonnegative,0.75,0.13775510204081637,0.5213946817906044,0.9384968063451219
depth4,0.7,1841,test,finite_nonnegative,0.75,0.13775510204081637,0.4266257981405677,0.5904986007647862
depth4,0.7,3028,test,finite_nonnegative,0.75,0.13775510204081637,0.4084930331633319,0.7917144033666669
depth4,0.7,2347,test,finite_nonnegative,0.75,0.13775510204081637,0.4412394679489403,0.9162922537544969
depth4,0.7,4021,test,finite_nonnegative,0.75,0.13775510204081637,0.49204820614577593,0.7258284434985556
depth4,0.7,713,fit,finite_signed,0.75,0.13775510204081637,0.3876342058167005,0.60862591328445
depth4,0.7,3623,fit,finite_signed,0.75,0.13775510204081637,0.49464101415721845,0.8562459030166363
depth4,0.7,3296,fit,finite_signed,0.75,0.13775510204081637,0.4082557457321301,0.9303454837294141
depth4,0.7,4345,fit,finite_signed,0.75,0.13775510204081637,0.4618176885484591,0.6535671396819547
depth4,0.7,2364,fit,finite_signed,0.75,0.13775510204081637,0.34256054299032146,0.554380000946326
depth4,0.7,3510,fit,finite_signed,0.75,0.13775510204081637,0.5689062651827834,0.9201731378074706
depth4,0.7,4640,fit,finite_signed,0.75,0.13775510204081637,0.552597376620354,0.7819385261215218
depth4,0.7,1298,fit,finite_signed,0.75,0.13775510204081637,0.3824783508112578,0.552068509803403
depth4,0.7,708,fit,finite_signed,0.75,0.13775510204081637,0.38448331143527265,0.5709059599285711
depth4,0.7,1505,fit,finite_signed,0.75,0.13775510204081637,0.3116159591079648,0.6228201897790822
depth4,0.7,2304,fit,finite_signed,0.75,0.13775510204081637,0.32211423302509606,0.6170874704728959
depth4,0.7,307,fit,finite_signed,0.75,0.13775510204081637,0.4893766218016489,0.724442728220351
depth4,0.7,4093,fit,finite_signed,0.75,0.13775510204081637,0.4159568866372542,0.5919924318014849
depth4,0.7,769,fit,finite_signed,0.75,0.13775510204081637,0.44085577175329227,0.7253604935748215
depth4,0.7,3769,fit,finite_signed,0.75,0.13775510204081637,0.5222633155685414,0.7919136715231886
depth4,0.7,1780,fit,finite_signed,0.75,0.13775510204081637,0.4349134495948692,0.549945154711494
depth4,0.7,2797,test,finite_signed,0.75,0.13775510204081637,0.502074023923418,0.7476106844568283
depth4,0.7,2744,test,finite_signed,0.75,0.13775510204081637,0.4321798358400945,0.9928344550012875
depth4,0.7,2114,test,finite_signed,0.75,0.13775510204081637,0.5402341035584676,0.8899859507610769
depth4,0.7,843,test,finite_signed,0.75,0.13775510204081637,0.37165635715010403,0.7474885984240168
depth4,0.7,3732,test,finite_signed,0.75,0.13775510204081637,0.5797482268756533,0.909458573062632
depth4,0.7,3823,test,finite_signed,0.75,0.13775510204081637,0.4722039337720031,0.9348587378864224
depth4,0.7,2922,test,finite_signed,0.75,0.13775510204081637,0.6412316069251863,0.9717760267404005
depth4,0.7,1517,test,finite_signed,0.75,0.13775510204081637,0.4333210383171311,0.6842641014262859
depth4,0.7,1686,test,finite_signed,0.75,0.13775510204081637,0.3292696206893141,0.4373166566837451
depth4,0.7,4998,test,finite_signed,0.75,0.13775510204081637,0.3249355414169759,0.5528115999889222
depth4,0.7,151,test,finite_signed,0.75,0.13775510204081637,0.4381080274203125,0.6579468681414249
depth4,0.7,3630,test,finite_signed,0.75,0.13775510204081637,0.5213946817906044,0.9384968063451219
depth4,0.7,1841,test,finite_signed,0.75,0.13775510204081637,0.4266257981405677,0.5904986007647862
depth4,0.7,3028,test,finite_signed,0.75,0.13775510204081637,0.4084930331633319,0.7917144033666669
depth4,0.7,2347,test,finite_signed,0.75,0.13775510204081637,0.4412394679489403,0.9162922537544969
depth4,0.7,4021,test,finite_signed,0.75,0.13775510204081637,0.49204820614577593,0.7258284434985556
depth6,0.7,713,fit,finite_nonnegative,0.75,0.13775510204081637,0.37124095604191454,0.5719508636761417
depth6,0.7,3623,fit,finite_nonnegative,0.75,0.13775510204081637,0.467498926618184,0.7807867286558834
depth6,0.7,3296,fit,finite_nonnegative,0.75,0.13775510204081637,0.4063294735650871,0.8769086818171237
depth6,0.7,4345,fit,finite_nonnegative,0.75,0.13775510204081637,0.45722325303805045,0.6103203715409891
depth6,0.7,2364,fit,finite_nonnegative,0.75,0.13775510204081637,0.3611888286503748,0.5421849151705972
depth6,0.7,3510,fit,finite_nonnegative,0.75,0.13775510204081637,0.6005262421145796,0.866676686596688
depth6,0.7,4640,fit,finite_nonnegative,0.75,0.13775510204081637,0.5948947819081182,0.75065768393301
depth6,0.7,1298,fit,finite_nonnegative,0.75,0.13775510204081637,0.3805832714245843,0.5080160041779793
depth6,0.7,708,fit,finite_nonnegative,0.75,0.13775510204081637,0.3845795448225995,0.5348704172330635
depth6,0.7,1505,fit,finite_nonnegative,0.75,0.13775510204081637,0.3350942317150692,0.5778329784432216
depth6,0.7,2304,fit,finite_nonnegative,0.75,0.13775510204081637,0.33078315297211,0.5808961925797935
depth6,0.7,307,fit,finite_nonnegative,0.75,0.13775510204081637,0.4867375475312787,0.6789393582933596
depth6,0.7,4093,fit,finite_nonnegative,0.75,0.13775510204081637,0.39335219482404243,0.5348341432017578
depth6,0.7,769,fit,finite_nonnegative,0.75,0.13775510204081637,0.4302856824879109,0.6927540908125397
depth6,0.7,3769,fit,finite_nonnegative,0.75,0.13775510204081637,0.5077369918312442,0.7163479333451575
depth6,0.7,1780,fit,finite_nonnegative,0.75,0.13775510204081637,0.49795070996315566,0.5689886820957308
depth6,0.7,2797,test,finite_nonnegative,0.75,0.13775510204081637,0.47888310333322903,0.6649086893750271
depth6,0.7,2744,test,finite_nonnegative,0.75,0.13775510204081637,0.4200010754767031,0.8871394431605685
depth6,0.7,2114,test,finite_nonnegative,0.75,0.13775510204081637,0.5541081943941473,0.8433936862788318
depth6,0.7,843,test,finite_nonnegative,0.75,0.13775510204081637,0.3475378941184345,0.7002055513322833
depth6,0.7,3732,test,finite_nonnegative,0.75,0.13775510204081637,0.5585503335032629,0.8351988042301821
depth6,0.7,3823,test,finite_nonnegative,0.75,0.13775510204081637,0.453272736089983,0.8151828982954271
depth6,0.7,2922,test,finite_nonnegative,0.75,0.13775510204081637,0.6011505614776838,0.8710619253043981
depth6,0.7,1517,test,finite_nonnegative,0.75,0.13775510204081637,0.38861236872468685,0.6042438866029058
depth6,0.7,1686,test,finite_nonnegative,0.75,0.13775510204081637,0.3295734989147764,0.4180975483622834
depth6,0.7,4998,test,finite_nonnegative,0.75,0.13775510204081637,0.29993355266873956,0.4852014016939191
depth6,0.7,151,test,finite_nonnegative,0.75,0.13775510204081637,0.430312637108736,0.6327037118044867
depth6,0.7,3630,test,finite_nonnegative,0.75,0.13775510204081637,0.4961490895572995,0.8432512445990372
depth6,0.7,1841,test,finite_nonnegative,0.75,0.13775510204081637,0.4197083491323908,0.5371020060681042
depth6,0.7,3028,test,finite_nonnegative,0.75,0.13775510204081637,0.3700491178918647,0.7165316574068128
depth6,0.7,2347,test,finite_nonnegative,0.75,0.13775510204081637,0.4166771915529188,0.8211843994356148
depth6,0.7,4021,test,finite_nonnegative,0.75,0.13775510204081637,0.4490772556219308,0.6644599876398347
depth6,0.7,713,fit,finite_signed,0.75,0.13775510204081637,0.37124095604191454,0.5719508636761417
depth6,0.7,3623,fit,finite_signed,0.75,0.13775510204081637,0.467498926618184,0.7807867286558834
depth6,0.7,3296,fit,finite_signed,0.75,0.13775510204081637,0.4063294735650871,0.8769086818171237
depth6,0.7,4345,fit,finite_signed,0.75,0.13775510204081637,0.45722325303805045,0.6103203715409891
depth6,0.7,2364,fit,finite_signed,0.75,0.13775510204081637,0.3611888286503748,0.5421849151705972
depth6,0.7,3510,fit,finite_signed,0.75,0.13775510204081637,0.6005262421145796,0.866676686596688
depth6,0.7,4640,fit,finite_signed,0.75,0.13775510204081637,0.5948947819081182,0.75065768393301
depth6,0.7,1298,fit,finite_signed,0.75,0.13775510204081637,0.3805832714245843,0.5080160041779793
depth6,0.7,708,fit,finite_signed,0.75,0.13775510204081637,0.3845795448225995,0.5348704172330635
depth6,0.7,1505,fit,finite_signed,0.75,0.13775510204081637,0.3350942317150692,0.5778329784432216
