x,target,strong,weak,guided_power,density_ratio,guidance,moment_matched_weak,moment_matched_guided_power
-3.2199999999999998,3.1721405586854602e-24,1.6973698128751484e-09,0.021126936467689265,7.394316294508064e-17,8.034150220837933e-08,15.697077405940558,0.0037581891762518997,4.395872401992074e-16
-3.218,3.496390590473585e-24,1.7584175388978151e-09,0.021210646384044272,7.904451005221559e-17,8.29025908527042e-08,15.682910087596472,0.0037797461660508376,4.690856478440202e-16
-3.216,3.85344679272564e-24,1.821602898115484e-09,0.021294613183026907,8.449271458827042e-17,8.554289680957479e-08,15.668742696463186,0.0038014132978835516,5.005334365286716e-16
-3.214,4.24659353949556e-24,1.8869986054870382e-09,0.021378837293658255,9.03110056138652e-17,8.826479099716019e-08,15.654575232284973,0.003823191048695231,5.340573846963054e-16
-3.2119999999999997,4.6794404692876196e-24,1.954679772677321e-09,0.021463319143988194,9.652414340484792e-17,9.10707127618155e-08,15.64040769480523,0.0038450798969815723,5.697923789095035e-16
-3.21,5.155954339032249e-24,2.024723984359317e-09,0.021548059161086083,1.0315851872829337e-16,9.396317177445808e-08,15.62624008376649,0.0038670803227908493,6.078819233700133e-16
-3.208,5.6804939618157075e-24,2.097211376853472e-09,0.021633057771031305,1.1024225844407583e-16,9.694474997713145e-08,15.612072398910346,0.0038891928077259877,6.484786808700721e-16
-3.206,6.25784852336098e-24,2.1722247191726797e-09,0.02171831539890372,1.178053378277538e-16,1.000181035810139e-07,15.597904639977532,0.00391141783494656,6.917450470767434e-16
-3.2039999999999997,6.89327960013307e-24,2.2498494965433966e-09,0.02180383246877428,1.2587970003479213e-16,1.0318596511716244e-07,15.583736806707869,0.003933755889170799,7.378537601634209e-16
-3.202,7.592567232415341e-24,2.330173996475324e-09,0.021889609403695425,1.3449938315188424e-16,1.0645114554131525e-07,15.569568898840279,0.003956207456677607,7.869885479217992e-16
-3.2,8.362060439019333e-24,2.4132893974540074e-09,0.021975646625691708,1.4370065530843274e-16,1.0981653639409347e-07,15.555400916112792,0.003978773025308543,8.393448146136963e-16
-3.198,9.20873259670424e-24,2.499289860332935e-09,0.022061944555750175,1.5352215835016265e-16,1.132851120179941e-07,15.5412328582625,0.0040014530844697934,8.951303699556632e-16
-3.1959999999999997,1.0140242147183563e-23,2.588272622503501e-09,0.02214850361381081,1.6400506060750004e-16,1.1685993183257628e-07,15.527064725025618,0.004024248125134075,9.545662027699781e-16
-3.194,1.1164999138097607e-23,2.6803380949239996e-09,0.022235324218757003,1.7519321932388303e-16,1.2054414266930056e-07,15.512896516137427,0.004047158639842617,1.017887301985577e-15
-3.192,1.2292238151858663e-23,2.7755899620902955e-09,0.022322406788405982,1.8713335334352801e-16,1.2434098116749264e-07,15.4987282313323,0.004070185122707041,1.0853435278295081e-15
-3.19,1.353209822821392e-23,2.8741352850336825e-09,0.022409751739499238,1.9987522669474393e-16,1.2825377623294935e-07,15.484559870343695,0.004093328069411297,1.1572005362168955e-15
-3.1879999999999997,1.489571044311715e-23,2.9760846074333607e-09,0.02249735948769281,2.1347184374347842e-16,1.322859515607344e-07,15.470391432904133,0.004116587977213495,1.2337407595236653e-15
-3.186,1.6395293868490776e-23,3.0815520649338694e-09,0.02258523044754777,2.279796566328159e-16,1.3644102822375465e-07,15.456222918745222,0.004139965344947792,1.3152644471131465e-15
-3.184,1.8044260705172986e-23,3.1906554977598676e-09,0.022673365032520543,2.434587857675242e-16,1.4072262732873977e-07,15.442054327597644,0.004163460673026245,1.402090769184589e-15
-3.182,1.985733145530653e-23,3.3035165667232564e-09,0.02276176365495329,2.59973254148673e-16,1.4513447274127914e-07,15.427885659191125,0.004187074463440627,1.4945589877205937e-15
