start,time,amount,step,kind,grid,variant,sample_id,q,margin,top1,q_gain,energy,energy_change,moments_change,gap_norm,clean_gap_norm,parallel_fraction,local_error_rms,local_error_over_step,excess_state_energy,q_drift
0,0.125,0.0,8,integration,2,projected,0,,,,,,,,,,,9.985451470129192e-06,0.000574172358028,-1.7193152643812928e-06,
0,0.125,0.0,8,integration,2,projected,1,,,,,,,,,,,1.7164619521281561e-06,0.00010889473196500001,4.627117533573255e-08,
0,0.125,0.0,8,integration,2,projected,2,,,,,,,,,,,3.480215127638075e-06,0.00021183179342100001,-4.395868984374829e-07,
0,0.125,0.0,8,integration,2,projected,3,,,,,,,,,,,3.056252580790897e-06,0.00015389709733400003,-3.874033609463367e-07,
0,0.125,0.0,8,integration_future,1,projected,0,0.00028899943572400003,-7.11713981628418,,,0.9241060018539421,,,,,,,,,
0,0.125,0.0,8,integration_future,1,projected,1,0.00023067751317200003,-5.804029941558838,,,0.614417791366577,,,,,,,,,
0,0.125,0.0,8,integration_future,1,projected,2,0.000466123165097,-5.9082722663879395,,,0.7235037684440611,,,,,,,,,
0,0.125,0.0,8,integration_future,1,projected,3,0.000802880793344,-4.908404350280762,,,1.282051086425781,,,,,,,,,
0,0.125,0.0,8,integration_future,4,projected,0,0.000288970477413,-7.114601135253906,,,0.9243833422660821,,,,,,,,,
0,0.125,0.0,8,integration_future,4,projected,1,0.000230696663493,-5.805540561676025,,,0.614471316337585,,,,,,,,,
0,0.125,0.0,8,integration_future,4,projected,2,0.00046702352119600005,-5.903086185455322,,,0.7236701250076291,,,,,,,,,
0,0.125,0.0,8,integration_future,4,projected,3,0.0008027493604450001,-4.904029369354248,,,1.282089948654174,,,,,,,,,
0,0.125,0.0,8,passive_grid_defect,16,null,0,0.000343697232892,-6.944129467010498,,,,,,,,,,,,1.1498399544507262e-05
0,0.125,0.0,8,passive_grid_defect,16,null,1,0.000247824704274,-5.730353832244873,,,,,,,,,,,,2.321990905329585e-06
0,0.125,0.0,8,passive_grid_defect,16,null,2,0.0004919081111430001,-5.6523590087890625,,,,,,,,,,,,2.2756430553272363e-05
0,0.125,0.0,8,passive_grid_defect,16,null,3,0.000443269906099,-6.648588180541992,,,,,,,,,,,,-1.587558654136955e-05
0,0.25,0.0,16,component,8,zero,0,0.00022142546367800002,-7.038115501403809,0.0,0.0,0.9404020905494691,0.0,0.0,7.589255809783935,5.691941738128662,0.08214789628982501,,,,
