sigma,noise_variance,target_variance,strong_variance,weak_variance,gamma,edm2_guidance,raw_clean_gap_rms,clean_correction_rms,ode_drift_correction_rms,score_correction_rms,tilted_marginal_variance,target_marginal_variance
0.197026500221146,0.03881944178939325,1.0,2.0,4.0,1.943946791577381,2.943946791577381,0.009609839001716004,0.018681015694961008,0.09481473646434925,0.4812283441969863,1.038819441789393,1.0388194417893932
0.18874261643915569,0.035623775260298245,1.0,2.0,4.0,1.9484024370944781,2.948402437094478,0.00882597631135456,0.017196553754781355,0.09111113366559136,0.48272687633829925,1.0356237752602984,1.0356237752602981
0.18080702453889952,0.032691180122610214,1.0,2.0,4.0,1.9525155524441553,2.9525155524441553,0.008105493464491995,0.01582610204965508,0.08753034949839679,0.4841092303886964,1.0326911801226104,1.0326911801226102
0.17320508075688776,0.03000000000000001,1.0,2.0,4.0,1.9563106796116505,2.9563106796116507,0.0074433557909950815,0.014561516426072903,0.08407095428402346,0.4853838808690966,1.0299999999999998,1.03
0.16592275701957399,0.02753036129697659,1.0,2.0,4.0,1.9598108790738402,2.9598108790738404,0.006834913912749032,0.013395138643738702,0.08073117204868088,0.4865587668553325,1.0275303612969764,1.0275303612969766
0.15894661505697089,0.025264026438068885,1.0,2.0,4.0,1.963037774973184,2.963037774973184,0.0062758766899452785,0.012319783013436251,0.0775089359972875,0.48764131258477034,1.025264026438069,1.0252640264380688
0.15226378160464446,0.023184259188546864,1.0,2.0,4.0,1.9660116069314821,2.966011606931482,0.005762285647444839,0.011328720465331243,0.07440193817559622,0.4886384496135932,1.023184259188547,1.023184259188547
0.14586192464832903,0.021275701062114818,1.0,2.0,4.0,1.9687512866897918,2.968751286689792,0.00529049087898449,0.010415660725221322,0.0714076737320814,0.4895566399815734,1.0212757010621145,1.0212757010621147
0.13972923066732665,0.019524257902882976,1.0,2.0,4.0,1.9712744580353925,2.9712744580353925,0.004857128408113445,0.00957473317031214,0.06852348019512162,0.4904018999307688,1.0195242579028831,1.019524257902883
0.13385438283469586,0.017916995804057322,1.0,2.0,4.0,1.9735975587234824,2.9735975587234824,0.004459098970435839,0.008800466842158567,0.06574657217632349,0.49117982380537767,1.0179169958040575,1.0179169958040573
0.1282265401340029,0.016442045594737054,1.0,2.0,4.0,1.9757358833206526,2.9757358833206524,0.004093548171116649,0.008087770011776796,0.06307407189903656,0.4918956078290901,1.016442045594737,1.016442045594737
0.12283531735409993,0.015088515189482444,1.0,2.0,4.0,1.9777036460904114,2.9777036460904114,0.0037578479640193317,0.007431909619894462,0.060503035934448245,0.49255407351645353,1.0150885151894826,1.0150885151894824
0.11767076592501237,0.013846409153379051,1.0,2.0,4.0,1.9795140432095504,2.9795140432095506,0.003449579393697108,0.006828490852989711,0.058030478507646324,0.4931596905269334,1.0138464091533792,1.013846409153379
0.11272335555957173,0.012706554888609632,1.0,2.0,4.0,1.981179313749963,2.981179313749963,0.0031665165382695633,0.006273437062266802,0.05565339171394195,0.4937165988154992,1.01270655488861,1.0127065548886096
0.10798395666691837,0.011660534897442905,1.0,2.0,4.0,1.9827107989856125,2.9827107989856128,0.002906611589556387,0.005762970187070186,0.05336876296213464,0.4942286299691085,1.0116605348974428,1.011660534897443
0.10344382350541889,0.010700624621420254,1.0,2.0,4.0,1.984118999690791,2.984118999690791,0.0026679810064311965,0.005293591805674296,0.05117358993789505,0.49469932765211766,1.0107006246214203,1.0107006246214203
