direction,time_bin,time_low,time_high,samples,A_mean,A_se,B_mean,B_se,AB_mean,B2_mean,gamma_hat_mean,gamma_hat_sample_ls,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_sample_ls,B_positive_fraction,direction_rms,euclidean_B_mean,euclidean_cosine_mean,critic_seed
v400,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00013976574328955707,4.5614161268226055e-05,-1.885811396051646e-06,4.349370667769255e-06,-11.880940613231818,-0.4335825893217922,-4.837100525614551e-07,-8.120993459872442e-06,0.5441882804995197,3.891959355715456,-6.162058252229299,-0.027670898528129213,seed3
v400,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.00011657490812925494,5.5160134665514295e-05,-5.921004291824472e-05,6.13842494777282e-06,-9.80106749056815,-9.645803837632268,-2.799770234028921e-07,-0.00012455851078426198,0.554617676266137,6.471475827566379,-13.62782986218696,-0.034995109709789224,seed3
v400,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,-1.676243950795957e-05,8.283394603603208e-05,-2.9695660590860904e-06,6.813713356967228e-06,147.0783488874999,-0.4358219818639156,8.237098667298869e-08,-1.2752845475139107e-05,0.49798792756539234,2.5616197381024075,-3.0160536100447057,-0.01978640729241188,seed3
v400,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.0002827703514703765,4.3086751317319814e-05,-8.956899483896617e-07,2.097939938851255e-06,-3.272058636288458,-0.426937841166275,-6.032206136899943e-07,-3.889319835630639e-06,0.5863970588235294,4.794897472712229,-9.036257346283973,-0.03487419291076069,seed3
v400,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.0001478189824321518,5.098590104887976e-05,-1.8977892560175396e-06,2.6630055510256986e-06,-1.5777480023995485,-0.7126493804290329,-9.079946419087488e-08,-6.458584063060758e-06,0.5732546705998034,6.606383193020587,-13.563896950836144,-0.03554937590939934,seed3
v400,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,8.470407205498605e-05,9.856595810747453e-05,-0.00011767199073618355,9.683561885076553e-06,-24.43964502852365,-12.151726000484304,-3.578729238717186e-07,-0.00024502754335744333,0.5356068204613842,6.330901019120593,-13.693045279282027,-0.03442972483014681,seed3
v500,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.0001749707746125928,4.457531049332379e-05,-5.957452146958731e-05,8.167209033303164e-06,-8.034788915125997,-7.294354929163955,-5.225812328722525e-07,-0.00012731625197247754,0.552001953125,4.404499605723321,-7.74513122425742,-0.02936247895146568,seed3
v500,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00016958358998734683,3.82699292463211e-05,-2.697849543665228e-06,3.0765651492758392e-06,-9.791917342422872,-0.8769031087478342,-5.91962144520439e-07,-8.472264236606374e-06,0.5581171950048031,3.350184692979558,-5.129990408724884,-0.02592487496663745,seed3
v500,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.0001805398502778173,8.158007723592606e-05,-0.00011837155769092287,1.3429731658201315e-05,-6.328567020097911,-8.814141689766029,-4.4514933385266265e-07,-0.0002501728470400467,0.5456802383316782,5.2774561712825,-10.448568750542792,-0.03291614900926725,seed3
v500,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,7.742870473619998e-05,6.976026058481699e-05,-4.153906827292991e-06,4.838423703480663e-06,-31.84080031503683,-0.85852481755675,-3.8777941133601445e-07,-1.3146237358066266e-05,0.5321931589537223,2.2468839673533747,-2.497636219310449,-0.017095373802719555,seed3
v500,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.00025377656419657476,3.592032796438487e-05,-1.3675913268214817e-06,1.4669259922173892e-06,-3.6458889478000747,-0.932283792145673,-5.340115951991851e-07,-4.202108645860373e-06,0.5818014705882353,4.106758327598729,-7.534916938392117,-0.03399153319911391,seed3
v500,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.00017234619476270635,3.789379802710216e-05,-1.1497822965677786e-06,1.4886181786306979e-06,-1.3532129593587505,-0.772382275772961,-1.1009275056054909e-07,-3.7881827717662394e-06,0.5722713864306784,5.398075015804064,-10.493120716824292,-0.03379868302438221,seed3
v500,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,0.00018889787200185724,0.00016024173388072695,-0.00023794482306309847,2.5610386030040155e-05,-10.959030038591411,-9.29095027244013,-8.177715254796832e-07,-0.0005015000321562371,0.518555667001003,5.151508760154289,-10.403123063774203,-0.03201591120247497,seed3
v600,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.00014714460832210285,2.838753838622378e-05,-2.702820036341715e-05,3.3216168501603654e-06,-9.554228703037664,-8.137061432028878,-4.3537898457119e-07,-5.737801757699462e-05,0.557861328125,3.705995722410634,-6.3670177473759395,-0.028890035632863645,seed3
v600,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00015844925409607303,3.996560146972527e-05,-4.737299030425462e-06,3.348981961165204e-06,-10.48000197451599,-1.414548983947714,-5.513315072193508e-07,-1.2823580022016225e-05,0.55283381364073,2.979350691220693,-4.478229705934966,-0.02601498802373237,seed3
v600,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.0001354582763948904,4.033502795412306e-05,-5.0071723985705475e-05,3.293327793004419e-06,-8.434763623824669,-15.203990350449239,-3.278869662793252e-07,-0.0001034367757644151,0.5630585898709036,4.3308541442065165,-8.319578175518991,-0.031862155355908,seed3
v600,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,8.868961476965821e-05,7.557977490584425e-05,-8.91287165351532e-06,5.68018210596235e-06,-27.79797761621049,-1.569117237308236,-4.4517516814222203e-07,-2.3505925412992817e-05,0.5362173038229376,2.0518580162757702,-1.8206988632139305,-0.016807282935850574,seed3
v600,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.00022218186576009537,3.280543786310367e-05,-9.224836008746183e-07,1.2191906524075189e-06,-4.164341529177781,-0.7566360511811691,-4.605084006032136e-07,-3.0641578541568256e-06,0.5680147058823529,3.624882857627772,-6.9061577001120895,-0.034427174473506725,seed3
v600,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.00018304718230198404,3.1027616388512727e-05,-1.2054290034426558e-06,1.011622657361443e-06,-1.2741037655761478,-1.1915796810904835,-1.1888720292099172e-07,-3.4224806642467627e-06,0.5958702064896755,4.457751918549118,-8.573900343496774,-0.03334043434272995,seed3
v600,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,8.691472844352206e-05,7.50719211755413e-05,-9.991828566771277e-05,5.620804345611146e-06,-23.818028204961166,-17.776510179674066,-3.674050392428624e-07,-0.00020545737568103623,0.5295887662988967,4.197460048869031,-8.060154258935837,-0.0303542218257195,seed3
x800,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.0006393481461621775,7.79930933675792e-05,-5.245899983880618e-05,2.531833415241591e-05,-2.1988853002346236,-2.071976754987274,-2.206425377960952e-06,-0.000130236333830028,0.572265625,10.785729470595298,-30.45666591396366,-0.0602833345166431,seed3
x800,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00033957054382620095,5.8188713104776976e-05,-7.892227139660928e-06,7.1614208527704955e-06,-4.8901429348869945,-1.102047666505692,-1.2430548657630586e-06,-2.2945875132092354e-05,0.5648414985590778,5.503681791564009,-15.01172457724867,-0.04881321672014962,seed3
x800,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.0009492473358660023,0.00014647238073310897,-9.853050964993848e-05,4.40882911980275e-05,-1.2036468253442592,-2.23484528369171,-3.070211809312224e-06,-0.00024114931049790404,0.579940417080437,14.327542735705986,-46.423084912494254,-0.07214072540656337,seed3
x800,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,0.00032456271436084877,0.00010273501794752579,-1.3399984156828406e-05,1.0585943480842976e-05,-7.596041741924391,-1.2658280465107248,-1.7056895465871442e-06,-3.73859117944993e-05,0.5442655935613682,3.371640890585633,-6.349925874239602,-0.03700780886215609,seed3
x800,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.0003532817409664216,5.9959806524628434e-05,-2.8603241294913737e-06,4.032766907638099e-06,-2.618989501364888,-0.7092708790269759,-7.785496116375973e-07,-9.753415166620903e-06,0.5836397058823529,6.897696099529732,-22.92516934819629,-0.05959867206100033,seed3
x800,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.00028726125463028097,7.366796494582543e-05,-2.271443101264082e-06,5.596319592619264e-06,-0.8118780395540227,-0.40588159122645295,-2.16509802437453e-07,-1.0139205795147409e-05,0.5830875122910522,10.38012149902028,-47.129916312420264,-0.07819988108418623,seed3
x800,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,0.001624512977407355,0.0002846709089370718,-0.00019672055045234755,8.335241870324334e-05,-1.2743126600306938,-2.360106083456615,-9.364972730202078e-06,-0.00047679351960793837,0.5767301905717152,17.45756397739208,-45.70207434707324,-0.06596002197211757,seed3
internal_depth4,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.000887161717972873,0.00016296957975210543,-5.12423248535792e-05,0.00010954650458498295,-1.5846640041463746,-0.4677677763221273,-3.281494265651296e-06,-0.00021203115429214102,0.563232421875,23.76726602233176,-6.0249023445067,-0.003716963570657373,seed3
internal_depth4,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,-0.0003183311868886625,0.00021339439001363334,-7.046228417770748e-06,9.486417654395986e-05,5.216417882323964,-0.07427702083626415,9.558740025544476e-07,-0.0001089566333795013,0.505283381364073,15.806370501298556,-4.0615850476893405,-0.003220035712787668,seed3
internal_depth4,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.00213335646867879,0.00024433304074683544,-9.693064301611797e-05,0.0001247245616760505,-0.5355685086183499,-0.777157616058638,-9.426179136494996e-06,-0.0003185858477082861,0.6231380337636544,29.84227664165746,-8.054508408048775,-0.004230669528991399,seed3
internal_depth4,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,-0.0009892379142841983,0.00036302470551165164,-1.3526158751316696e-05,0.00013184301990519596,2.4922133397416544,-0.10259290754294705,3.8991266827925294e-06,-0.00015889533740782915,0.4778672032193159,10.403700250166539,-2.815516800347948,-0.0021750951554409836,seed3
internal_depth4,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.0002946111725149796,0.00023687904976570296,-1.1261450064245491e-06,6.108019648783055e-05,-3.1405501791277923,-0.018437154285332383,-6.319685152386672e-07,-6.333248650067973e-05,0.5303308823529411,19.473354023112215,-5.199996663367047,-0.004174696479334179,seed3
internal_depth4,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.001267090162208291,0.000300470960463423,-4.5990192313768994e-07,9.333284033028602e-05,-0.18406038591808063,-0.0049275466332128134,-2.1965418127917138e-06,-9.425264417656142e-05,0.5752212389380531,31.1938260373623,-10.371477839576343,-0.00565002101479601,seed3
internal_depth4,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,0.003017000233654214,0.0003850151462749203,-0.00019533660459240771,0.00015674600661952338,-0.6861575383396581,-1.2461982847611361,-2.1593500771647163e-05,-0.0005474192158043379,0.6720160481444333,28.397417784359,-5.69106015141534,-0.0027828455961295233,seed3
internal_depth6,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.0011193001998446306,0.00020075777819654602,-0.00016874429767280873,0.000166296425086135,-1.256010890128864,-1.0147199351122902,-4.3999765630755376e-06,-0.0005037850204317523,0.576171875,22.90287265270309,-5.77623134694295,-0.003926738353794223,seed3
internal_depth6,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,-0.0006059847249587455,0.00020287104546822858,-3.2527648148789255e-06,8.601422921386658e-05,2.7402481075747884,-0.03781658970391075,1.6453165601174833e-06,-9.251975884362455e-05,0.49855907780979825,15.070643200632128,-4.287736484743332,-0.003937119756880308,seed3
