direction,time_bin,critic_seeds,samples_per_seed,A_mean,A_mean_between_seed_sd,A_se,A_se_between_seed_sd,B_mean,B_mean_between_seed_sd,B_se,B_se_between_seed_sd,AB_mean,AB_mean_between_seed_sd,B2_mean,B2_mean_between_seed_sd,gamma_hat_mean,gamma_hat_mean_between_seed_sd,gamma_hat_sample_ls,gamma_hat_sample_ls_between_seed_sd,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_mean_residual_between_seed_sd,predicted_reduction_gamma1_sample_ls,predicted_reduction_gamma1_sample_ls_between_seed_sd,B_positive_fraction,B_positive_fraction_between_seed_sd,direction_rms,direction_rms_between_seed_sd,euclidean_B_mean,euclidean_B_mean_between_seed_sd,euclidean_cosine_mean,euclidean_cosine_mean_between_seed_sd,gamma_hat_multicritic,A_positive_seed_fraction,B_positive_seed_fraction,gamma_positive_seed_fraction
v_common_on_x,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,9.480367012508405e-06,5.655931975131052e-05,1.7078358081600322e-05,9.259941624945777e-07,-1.9055732557609266e-06,9.629376807030793e-07,6.107933086629901e-07,6.332875744173162e-08,64.7751599259078,119.1409123638367,-3.134519108977435,1.5746823325896588,-6.356285385150877e-08,1.7015559381635117e-07,-4.421939820184977e-06,1.9291241160786768e-06,0.5170509125840539,0.04618366462154334,1.2327005757393523,0.0,-3.1774013345020196,0.0,-0.04818103988337733,0.0,-12.268266732534387,0.0,0.25,0.75
v_common_on_x,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,4.6277955457550725e-06,1.1905812580742512e-05,8.533564336689688e-06,2.4274870120288046e-06,-2.577499909335397e-06,6.02582742527827e-06,1.5561434426110287e-07,8.539656927625993e-08,-562.2569558860629,971.0796151988422,-10.850916745129398,23.290732432252405,-1.3315292220635505e-08,2.5577048586475925e-08,-5.310614162931861e-06,1.2111166680015582e-05,0.5047169811320755,0.027296798525679428,1.4435575399783591,0.0,-6.4050541411230215,0.0,-0.07391706764838109,0.0,-51.62371617491436,0.5,0.5,0.0
v_common_on_x,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,7.09436141337725e-06,3.43748666085127e-05,9.703153010870193e-06,4.0208596007109664e-07,-2.2359590663807953e-06,2.7564881477333765e-06,3.8698216747514807e-07,3.189134942443464e-08,18.39743930011457,40.27624751761259,-5.650028983490275,6.77074315745443,-3.629844158739751e-08,8.74642770093447e-08,-4.858900300236678e-06,5.523668407021088e-06,0.510986328125,0.03312944202509368,1.340529875038206,0.0,-4.764435697913811,0.0,-0.06083542462915799,0.0,-18.878732485725262,0.25,0.25,0.5
v_common_on_x,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-8.305396018400699e-06,6.326179510245533e-05,3.3420001909178275e-05,2.645242878806491e-06,-3.57108520333843e-06,2.045194400561239e-06,1.1173600190979208e-06,1.7597316345043454e-07,29.33162494538834,50.80417787152897,-3.2217256846726174,1.80532873924268,5.054501607006102e-09,2.8852624362012387e-07,-8.259530425774853e-06,4.1077170658529165e-06,0.5045271629778671,0.029826895533950917,0.9501549209729171,0.0,-1.5554844026778913,0.0,-0.03624286769552555,0.0,1.3230691461078463,0.25,0.5,0.75
v_common_on_x,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,2.5729492428614707e-05,6.524371590363112e-05,1.1447785057321574e-05,1.437492733183046e-06,-3.8395664188956755e-07,1.2571157700790182e-07,1.4799247210754784e-07,3.9987551137157285e-08,9.68544855779021,17.721018657376735,-2.6845285359397226,0.9232078016259783,-4.0449543408008225e-08,1.1322387098306377e-07,-9.159057558867061e-07,2.7466125681332644e-07,0.5284926470588235,0.07518060242872197,1.4432675121412526,0.0,-4.65918941376046,0.0,-0.05908778910646986,0.0,-4.746967918797846,0.5,0.75,0.75
v_common_on_x,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,2.7880915544812927e-06,5.3911276084367105e-05,9.741108175087484e-06,1.4887829484729402e-06,-1.6255364125615077e-07,2.0972191279130618e-07,1.0028396191247593e-07,3.144833153897749e-08,9.019049392449341,14.960051343283222,-1.3514014407974546,2.122327803962985,1.98184673178395e-09,3.6548687728372963e-08,-4.2539124442478044e-07,4.4425320438837477e-07,0.5029498525073747,0.08116513004564617,1.5485738541779934,0.0,-6.872399012013288,0.0,-0.07818333079532892,0.0,0.9529743385245829,0.5,0.5,0.5
v_common_on_x,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,6.504404331236951e-06,3.7361992958932305e-05,1.3904535207598656e-05,4.963408672803428e-06,-5.0408904355506345e-06,1.2073566367369845e-05,2.1205466406908038e-07,1.408805322234824e-07,18.537683967337884,35.30554454699847,-14.78805906510601,31.605024315986476,2.6989390509804878e-08,6.968434920942686e-08,-1.0293835535170241e-05,2.4246671907035115e-05,0.506519558676028,0.062073213427345265,1.3279052670706049,0.0,-5.928334247747493,0.0,-0.06956522249246738,0.0,12.889022518184888,0.25,0.5,0.75
v_orthogonal,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,6.398909437346561e-05,0.0001145048307769758,3.7980696507872223e-05,2.5746083333323087e-06,-1.3518965117177904e-06,1.53446366240053e-06,3.0261855337788026e-06,4.1556224530514096e-07,10.734654825701618,43.44180615123798,-0.4887478722163466,0.5129979099586458,-2.0278059296660512e-07,4.1996053238174603e-07,-5.729978557214506e-06,2.7546536856012317e-06,0.5290585975024016,0.03594826262829921,3.3351576759496524,0.0,-5.12756879454144,0.0,-0.02611078930645021,0.0,-6.77953853614477,0.0,0.75,0.25
v_orthogonal,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-7.530147109963416e-05,0.00016792428222806464,4.0599413334014336e-05,2.5818761395972027e-05,-2.447100889840324e-05,5.816880776751878e-05,4.351284114146685e-06,5.197243075312597e-06,-0.8952733918735403,4.735313581202923,-1.4100096333979593,5.689774477639575,-1.2249712618212947e-07,2.22672720121967e-07,-5.329330191095324e-05,0.00012126187824193908,0.4528301886792453,0.0675905617262236,5.260931141967844,0.0,-10.364266905097555,0.0,-0.03277291465679095,0.0,-1.7837550421182213,0.5,0.25,0.25
v_orthogonal,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-4.499967848903275e-06,0.00013866464015762777,2.8672010309965185e-05,9.831459004328845e-06,-1.2719546010444474e-05,2.917056659084691e-05,3.6777354705124245e-06,2.5874074790361676e-06,1.5248523193659855,8.271474881480124,-1.641248715047598,4.156209851580202,-1.3226700736002611e-07,3.2393646046962894e-07,-2.9116827491401285e-05,6.070171778356575e-05,0.4915771484375,0.05063176773108584,4.388954827187978,0.0,-7.702449164331483,0.0,-0.029386551136427325,0.0,-4.079514156675705,0.25,0.25,0.5
v_orthogonal,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,3.4684805482228655e-05,0.00010223522327380252,7.199821133382396e-05,6.127706564960375e-06,-1.976127638806702e-06,2.921543129832527e-06,5.184462764286836e-06,9.151156381143665e-07,12.583295388566645,30.865874641768105,-0.4488180450960503,0.5606980040486175,-5.652736425761346e-08,3.704803724685102e-07,-9.136718041900381e-06,5.011663120954887e-06,0.5188631790744467,0.020293939191261188,2.230388766159577,0.0,-2.503717214641137,0.0,-0.017388295410717267,0.0,-2.625799005516003,0.25,0.5,0.75
v_orthogonal,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,9.076157889358469e-05,0.0001767652733501723,3.049110120985617e-05,3.85464009283649e-06,-7.815971180354587e-07,6.088448927250864e-07,1.0543771081124553e-06,3.0650994796740414e-07,4.008522968177385,5.705283864698735,-0.7051175167059289,0.37173196406078884,-1.6499954709782837e-07,3.853673679732795e-07,-2.6175713441833923e-06,1.4692362035138182e-06,0.5383731617647058,0.057932975175706745,4.09153941149096,0.0,-7.524727315148887,0.0,-0.03407968538398564,0.0,-2.1048061485456793,0.5,0.75,0.75
v_orthogonal,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-1.5441179540026316e-05,0.00017662556335762845,3.2539363104949084e-05,3.882588771280141e-06,-8.401286573788104e-07,6.815569156657979e-07,1.1108737515672262e-06,2.865588456504512e-07,-2.441555351566507,7.617862120121957,-0.8036230281252514,0.7713193297193652,-3.257321445923583e-08,1.2328553467641488e-07,-2.7911310663248508e-06,1.3965077307030913e-06,0.4827925270403146,0.08199670300644794,5.379952704700972,0.0,-10.37950301190862,0.0,-0.033574295549892955,0.0,-0.18906309265622928,0.5,0.25,0.25
v_orthogonal,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00013636257091520208,0.00017488478764756982,7.302966920890531e-05,5.55267482818882e-05,-4.857592886342013e-05,0.00011724590841659475,7.656697693628439e-06,1.021338530894765e-05,-4.058135725299474,11.221998177384958,-0.946165646303752,6.398083340929832,-1.264573804654335e-07,2.4409222953580525e-07,-0.00010480855542046859,0.0002441950614925393,0.42226680040120357,0.06937942325614603,5.1366813941898855,0.0,-10.348725159233108,0.0,-0.0319554579182907,0.0,-1.0223625325015553,0.25,0.25,0.5
v_unique_to_x,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,5.450872770375313e-05,6.0250416167681385e-05,3.1691881437836875e-05,3.1311838827122306e-06,5.536767279955965e-07,2.4024501100964965e-06,2.111100968042506e-06,4.2402164185887693e-07,-26.27047709524312,31.421158964431772,0.16573181042347465,0.9544446966494231,-1.3347250260770015e-07,2.385467889075256e-07,-1.0037475120514342e-06,4.51601889396075e-06,0.5256964457252642,0.024429663738769487,3.0989878927466483,0.0,-1.9501674524906532,0.0,-0.009557167148143,0.0,-11.220892335077172,0.0,1.0,0.0
v_unique_to_x,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-7.992926181454773e-05,0.00015622072530330122,3.801904372427507e-05,2.27238179251942e-05,-2.1893512386082858e-05,5.2164315590842675e-05,3.713971042167584e-06,4.27224679012922e-06,-1.1561801841470276,5.151139196908281,-1.3168355412112256,6.118471094248174,-1.0718270459299227e-07,1.9739240996001467e-07,-4.7500995814333285e-05,0.00010840854509583033,0.44960278053624625,0.06006439581639881,5.059005670950059,0.0,-3.9592127981924015,0.0,-0.013252986376756003,0.0,-1.670360538463839,0.5,0.25,0.25
v_unique_to_x,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-1.1594326712716096e-05,0.00010493636924203529,2.529678257073384e-05,9.381974301650096e-06,-1.0483588622530283e-05,2.6427436894536654e-05,2.899230931247562e-06,2.190627123499498e-06,1.744825918963063,10.967557840788853,-1.336751579407996,4.804038847205,-9.085712257108799e-08,2.2886965096402404e-07,-2.3866408176308174e-05,5.485034184195961e-05,0.48828125,0.041533575486099254,4.1792229222579556,0.0,-2.9380134794055266,0.0,-0.011374398575493242,0.0,-4.912569691017032,0.25,0.25,0.5
v_unique_to_x,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,4.29902045024258e-05,5.939276071681073e-05,5.871035659316859e-05,6.872634402063613e-06,1.5949575611813719e-06,4.883958287993937e-06,3.4624482661245626e-06,8.431347177545636e-07,-26.71374243290059,77.05093575593189,0.2914338554508352,1.1064343928766605,-6.01041179608899e-08,1.2054017770083329e-07,-2.725331437618858e-07,9.031173543455679e-06,0.522635814889336,0.013078470824949728,2.017879988927751,0.0,-0.9482328000870089,0.0,-0.004193223433115634,0.0,-6.187474889437516,0.25,0.75,0.5
v_unique_to_x,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,6.50320843784952e-05,0.00011427250324931874,2.8013848296479608e-05,3.401407478402613e-06,-3.9764050379361373e-07,4.891205780810439e-07,8.765061019638621e-07,2.3732656652331906e-07,7.864783727121344,8.636197584514818,-0.3909391853985309,0.389621636800048,-1.1075525933600647e-07,2.484780753771536e-07,-1.6717871095511088e-06,1.1933291356255414e-06,0.5284926470588236,0.04388084939008047,3.8285341270731124,0.0,-2.8655378977932475,0.0,-0.01445768190249705,0.0,-3.449106311675144,0.5,0.75,0.75
v_unique_to_x,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-1.822926922823252e-05,0.0001249286128010582,3.14762874902103e-05,3.822116250731675e-06,-6.775751499579318e-07,8.21590755473795e-07,1.0297781882791136e-06,2.638884268319536e-07,-0.9345566166376411,6.74006019873315,-0.7184240377651736,0.9942078853059695,-2.514445321134225e-08,8.183165562094937e-08,-2.3849284881949927e-06,1.629825683594251e-06,0.4859882005899705,0.05818503237657358,5.152262657140502,0.0,-3.507104031309383,0.0,-0.011970472806190461,0.0,-0.544406550909165,0.5,0.25,0.25
v_unique_to_x,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.00014286696739156137,0.00019225057520934246,6.816581375363679e-05,4.8758155932641355e-05,-4.3535045153524226e-05,0.00010522968016043167,6.452009289313597e-06,8.365882639572611e-06,-3.1489947039995942,8.636001616828995,-0.724027109626626,6.958056936937365,-1.6113395100860374e-07,3.1383901462233187e-07,-9.352209959636175e-05,0.0002184724658814874,0.4124874623871615,0.068789042295864,4.962072502372843,0.0,-4.420390948563545,0.0,-0.014561227401094176,0.0,-1.1739039075472737,0.25,0.25,0.5
x800,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,4.350032306859848e-05,0.00019817129406107017,5.813348690826877e-05,3.3777987589780385e-06,-7.317774918566137e-06,3.9069822569794945e-06,7.081897876281323e-06,8.061965410579484e-07,5.376506550658642,9.573142429701926,-1.0135152973140844,0.45992980411815726,-2.744810992283549e-07,6.484380051323539e-07,-2.1717447713413688e-05,8.340927266740872e-06,0.5153698366954852,0.03359177129731378,5.503681791564009,0.0,-15.01172457724867,0.0,-0.04881321672014962,0.0,-3.8782232449286167,0.0,0.25,0.75
x800,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.0012434977580933636,0.0017160309928857596,0.00016705461689165693,6.954174752045163e-05,-2.307354932107081e-05,5.123797464752579e-05,6.723337619086803e-05,4.756268681281936e-05,-0.3075602265382739,0.6193977243510529,-0.6109782079556355,1.0955692146056508,-3.890786748799364e-06,3.08533420736691e-06,-0.00011338047483300954,9.266225544494138e-05,0.4471201588877855,0.09107263277643164,14.327542735705986,0.0,-46.423084912494254,0.0,-0.07214072540656337,0.0,-0.018100322527354266,0.5,0.25,0.25
x800,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-0.0005893156279714873,0.0009349889036594227,8.883767563317177e-05,3.296304032878206e-05,-1.506487688307893e-05,2.5087791717349885e-05,3.6658332770221176e-05,2.3764847795959227e-05,-0.3464008176364427,1.267461914583374,-0.6473285285701768,0.9694155228255639,-9.714849750745806e-07,1.34517599481372e-06,-6.6788086536379e-05,4.6694989358699875e-05,0.4818115234375,0.06149808169425418,10.785729470595298,0.0,-30.45666591396366,0.0,-0.0602833345166431,0.0,0.01568435326208856,0.25,0.25,0.5
x800,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-5.697540804417263e-07,0.00023455813217329425,0.00010677002401129508,1.0074951259420322e-05,-1.341663730009129e-05,8.250521398499683e-06,1.143689820661175e-05,2.0985144107138716e-06,7.039528103549819,10.476220119762946,-1.1651880246123556,0.5986294275108835,-1.3090162936369405e-07,1.1160518086192822e-06,-3.8270172806794235e-05,1.733130519807215e-05,0.5082997987927566,0.030892301994203474,3.371640890585633,0.0,-6.349925874239602,0.0,-0.03700780886215609,0.0,-1.0861687431097202,0.25,0.5,0.75
x800,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,8.37628751698356e-05,0.0002058366361453266,5.275253717844067e-05,6.954321679056934e-06,-1.7458363089742233e-06,8.267564296657123e-07,3.1031567656669435e-06,8.195756586949753e-07,1.6542724811764726,3.2148632446299232,-0.5843680121574364,0.2770734723043589,-1.68437462157011e-07,4.069893523355331e-07,-6.5948293836154104e-06,2.1171527358989353e-06,0.521829044117647,0.048527177746781856,6.897696099529732,0.0,-22.92516934819629,0.0,-0.05959867206100033,0.0,-1.6709909638486258,0.5,0.75,0.75
x800,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-5.436811731321999e-05,0.00023415387247181354,6.46100759942346e-05,9.484223161201091e-06,-1.0225969346456837e-06,1.6005480778590004e-06,4.353872502472059e-06,1.2610701850054922e-06,-0.8193913647398727,2.812590642866809,-0.19612027019155043,0.37894738907157427,-3.962932109072636e-08,1.8944478188982157e-07,-6.399066371763419e-06,4.1738146033451205e-06,0.49065880039331367,0.06233328848864331,10.38012149902028,0.0,-47.129916312420264,0.0,-0.07819988108418623,0.0,0.050452687799302724,0.5,0.25,0.25
x800,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.002456481554154954,0.0032444131293636476,0.0003221724649439899,0.00013721934119068058,-4.5566847793482393e-05,0.00010287611585314728,0.000131374254075621,9.56354588881893e-05,-0.26766187835384025,0.6772371367682201,-0.6377495112178263,1.1602748532977714,-1.4943761929300708e-05,1.2328169886854116e-05,-0.0002225079496625858,0.00018525382204440975,0.4027081243731193,0.12090177228964197,17.45756397739208,0.0,-45.70207434707324,0.0,-0.06596002197211757,0.0,-0.0364276153234006,0.25,0.25,0.5
x800_orthogonal_to_strong,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,6.282024935018582e-05,0.0002636689890106936,5.642991530581965e-05,3.306909631844349e-06,-7.004570744830407e-06,3.932806789091943e-06,6.699757048839053e-06,7.863716953688612e-07,-0.06099080842351501,8.096473366909454,-1.0255315893784085,0.497772641138596,-3.783157126474209e-07,8.63192406051307e-07,-2.070889853849993e-05,8.350908503010455e-06,0.5175312199807878,0.04691056883595997,5.478597900758467,0.0,-14.942516801250772,0.0,-0.048791649906513516,0.0,-2.872556136449534,0.0,0.5,0.5
x800_orthogonal_to_strong,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,3.100341961729533e-05,7.237365396828266e-05,6.346890863857941e-05,1.9417130717785697e-05,-2.0337645698165002e-05,4.94918521589325e-05,8.683075771022372e-06,5.029403661607762e-06,-13.146800973448435,27.649118205430923,-1.5133698526706638,3.3986026305740835,-8.411828766479543e-08,1.5853871948064903e-07,-4.935836716735229e-05,0.0001023874131778195,0.5042204568023834,0.026215669593020928,10.192429892273378,0.0,-45.99180898095121,0.0,-0.07398236995647119,0.0,-8.101629977566672,0.5,0.75,0.25
x800_orthogonal_to_strong,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,4.717593902742179e-05,0.00016403390682010293,4.268752161520114e-05,7.876500334493592e-06,-1.3560433282920226e-05,2.418235203277863e-05,7.67495331506884e-06,2.7719755521836936e-06,-16.820673123433338,43.204516383731864,-1.417022096004213,2.1647817530927247,-2.1191619385406998e-07,4.602539689136644e-07,-3.479581988090921e-05,5.027160303149252e-05,0.510986328125,0.03365541461461548,8.144761961365136,0.0,-30.209429508749963,0.0,-0.06117790727482766,0.0,-4.229024236311696,0.25,0.5,0.25
x800_orthogonal_to_strong,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,-2.1666769567175493e-06,0.00025027681115656104,0.00010271865114811395,9.817621693659992e-06,-1.2677707863819244e-05,8.280111973026454e-06,1.0596030247660516e-05,1.9550242858271122e-06,0.5080224132593449,10.679313337761835,-1.1891432097476162,0.6546921541131916,-1.6240860484742311e-07,1.2141994713699663e-06,-3.595144597529911e-05,1.727939082683169e-05,0.505533199195171,0.029668120057310145,3.3502439544939144,0.0,-6.25946974409538,0.0,-0.03680101939848547,0.0,-1.2283558141047073,0.25,0.25,0.5
x800_orthogonal_to_strong,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,0.00012219249636219128,0.0003193944983729784,5.2614319003997664e-05,6.966340334465138e-06,-1.8215759872247973e-06,7.963016556092955e-07,3.1401103947687087e-06,8.781084743618608e-07,2.437590015455732,4.425285558710484,-0.5963158405943879,0.23079839275278446,-2.722892246439345e-07,6.481704558499138e-07,-6.783262369218324e-06,2.209210534390913e-06,0.5284926470588235,0.07362126615625288,6.868948743021208,0.0,-22.875374131041635,0.0,-0.05974632520520825,0.0,-0.9888851585612783,0.5,0.75,0.75
x800_orthogonal_to_strong,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,1.0873854141979451e-05,0.0003500691418026748,6.432362486818093e-05,9.142015264709793e-06,-9.855087570224644e-07,1.4414155790049386e-06,4.359443969019474e-06,1.262298913929822e-06,1.533813952819674,2.586999408656402,-0.19721761409390157,0.3410589068719124,-6.366103093820947e-08,2.992603631849936e-07,-6.330461483064411e-06,3.8207379880780675e-06,0.5029498525073747,0.08116513004564617,10.304292166144686,0.0,-46.774801996488016,0.0,-0.07818333095180614,0.0,0.15412720549280712,0.5,0.5,0.5
x800_orthogonal_to_strong,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,5.153678781027051e-05,0.000280770269152134,0.00010893658870962433,4.0279292197190175e-05,-4.007799000021313e-05,9.933657314112992e-05,1.309344040756896e-05,8.893973738565209e-06,2.5242661436450713,4.912209351179022,-1.8891112925634137,4.217684479797407,1.4548777989872097e-07,5.142094240375044e-07,-9.324942040799505e-05,0.00020479190176079357,0.5055165496489468,0.061290335476237454,10.077044357909413,0.0,-45.193108984159906,0.0,-0.06969713692512146,0.0,1.6774666831181015,0.25,0.5,0.75
x800_parallel_to_strong,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,-1.93199305980423e-05,7.941975537157595e-05,8.582842601128437e-06,1.454107336999745e-06,-3.1320458591182746e-07,2.2668652134402723e-07,1.617012309948757e-07,5.6060965209917846e-08,-3.5016452093324526,21.67522828217804,-2.179778602826616,2.194405714092676,7.398952901121208e-08,1.7612563238407138e-07,-7.881104028186349e-07,4.583148038981005e-07,0.4858309317963496,0.09522005810926218,0.5248602597955655,0.0,-0.06920774547228528,0.0,-0.0020803195924294898,0.0,7.748356869865783,0.0,0.5,0.5
x800_parallel_to_strong,low_noise,4,2014,-0.0003443901061876113,0.0006337050756331097,0.00043994994858047315,0.0002872466074469812,-0.0012745011781838472,0.0016720115712339709,0.0001546342875992761,7.240464512182131e-05,-2.7358976927024775e-06,1.9598591237817116e-06,5.97702116653546e-05,4.676358838663207e-05,-0.3589956462602729,0.7134386000766565,-0.07577804525585216,0.06888774764205409,-3.7777699535509736e-06,3.2116775492122032e-06,-6.524200705075955e-05,4.671627002195367e-05,0.3706554121151936,0.11776771398998494,10.069401854367575,0.0,-0.4312759912643321,0.0,-0.003327032399841245,0.0,-0.007618732707188867,0.5,0.25,0.25
x800_parallel_to_strong,overall,4,4096,-0.0005537707433020955,0.0006902635826104194,0.0004523983809395036,9.297385977152132e-05,-0.0006364915694256328,0.0007830808750052343,7.73934860238398e-05,3.6439379275242195e-05,-1.5044408937917958e-06,1.041622108313403e-06,2.9471159242420776e-05,2.299030437538811e-05,-0.7990511749305589,2.1717570371725254,-0.0814018184334367,0.0723877212635301,-6.440618511684713e-07,1.0449760099124242e-06,-3.248004103000436e-05,2.30977791828123e-05,0.42919921875,0.04566539282774009,7.070701010837201,0.0,-0.24723641906241767,0.0,-0.002693327305839469,0.0,0.12772422718195983,0.25,0.25,0.5
x800_parallel_to_strong,q0,4,994,-0.0014114446696159861,0.0012746901680018145,0.0015342023158276188,0.00022443075772389485,1.5969166026034294e-06,3.0728070593146496e-05,1.3420232533116772e-05,1.8233045596378365e-06,-7.389302460690737e-07,3.5087326117209945e-07,1.8202850996907593e-07,4.9124091474176716e-08,5.940186092282746,89.96219362998603,-4.103415402443345,2.1703295291815627,2.5076202501870665e-08,9.697324620596794e-08,-1.6598890021073272e-06,7.24244270916469e-07,0.512072434607646,0.04833861823038905,0.3792458011392263,0.0,-0.09045609088151499,0.0,-0.0036726300658744353,0.0,18.141633927120786,0.25,0.5,0.75
x800_parallel_to_strong,q1,4,1088,-0.00015778243483937864,0.0005656667304065833,0.0003471796994367728,3.8070546072267686e-05,-3.842962372069106e-05,0.00012396663563166553,1.073873543387311e-05,2.4199470594647806e-06,7.57396293421273e-08,1.3470670838183863e-07,1.4313016913793176e-07,6.62309964304577e-08,0.9198076620231156,4.348672147041307,0.26334707288891135,1.4238179230089003,3.8201250102843034e-08,1.709153595019e-07,8.349089546285505e-09,2.375889818016271e-07,0.4618566176470588,0.14696400895672795,0.6290905778407931,0.0,-0.049795194611279466,0.0,-0.0006255800606240885,0.0,1.9689815461332727,0.5,0.5,0.5
x800_parallel_to_strong,q2,4,1017,-6.927655635879172e-05,0.00044935784509480333,0.0003408488326671884,3.966443060854172e-05,-6.52419744585315e-05,0.00014309173277391859,1.3949936866574375e-05,2.3229242184788385e-06,-3.708811259922502e-08,1.946226388065179e-07,2.214390330378371e-07,6.930716162440017e-08,-4.281524114763176,9.120471505032931,0.031236397155967197,0.9772560158175396,-4.3533863332116765e-08,1.103857997931053e-07,-2.9561525823629535e-07,4.5014181628242085e-07,0.4412487708947886,0.16195733018608238,1.2523911096091889,0.0,-0.3551143885151947,0.0,-0.004506529308370656,0.0,-0.6098245617742204,0.5,0.5,0.5
x800_parallel_to_strong,q3,4,997,-0.0006250224834954443,0.0010196277257605948,0.0007951626501752542,0.0006196775998833166,-0.002508018339857514,0.0035129240445587614,0.0003017534818289351,0.00013824762810185832,-5.488845880230058e-06,3.952553755786896e-06,0.0001205135434277078,9.446310129366532e-05,-0.2253593314469335,0.6075523872941083,-0.07608757748370898,0.06882143279830413,-1.6767698156625723e-05,1.3859486438202385e-05,-0.00013149123518816795,9.426547903359238e-05,0.2986459378134403,0.33724317262415504,14.25551538201924,0.0,-0.5089654095149566,0.0,-0.0021238745703784454,0.0,-0.03930575537597954,0.25,0.25,0.5
x_common_on_v,high_noise,4,2082,-0.0007563128197423315,0.0007468488195768111,0.0007553129393064644,0.00010237283090622096,3.437028889492748e-05,7.980721131778244e-05,2.75529319427487e-05,3.626288633905406e-06,-1.4962281528689336e-06,1.0553640817778963e-06,1.6063024305428396e-06,4.226615851213097e-07,4.2810433354371344,32.53959482761503,-0.8642991715140833,0.3846714337298918,-1.2125561966279026e-07,2.7279359090323993e-07,-4.598758736280671e-06,2.5184613756402666e-06,0.5300192122958693,0.03761249574715098,1.9953627919373458,0.0,-3.0421324667161174,0.0,-0.02552359477471206,0.0,-9.675507393680578,0.0,0.5,0.5
