model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
sit,43,10,0.05,0.0035202652455018683,0.001981318510183543,0.0018852397530109298,0.004730226941565472,0.6846599083953651,0.6645940138254883,0.7915216339675117,0.32162827341575245,0.7413175947189121
sit,40,10,0.1,0.007868954691188236,0.004786694510566743,0.0012664742452342583,0.003057799456798262,0.9278673452076751,0.6887731154072241,0.7101159098224682,0.5788839231089612,0.6127152078220615
sit,41,10,0.1,0.004046523939818962,0.002122507674092329,0.001352612721316099,0.003365156884671818,0.8217289052727421,0.7002763871433716,0.767526957690202,0.5287112627611523,0.6376999069657054
sit,42,10,0.1,0.0035878581891852406,0.0021315674377858857,0.0016433305585193561,0.0024456802779543063,0.7369654632750616,0.638261343721653,0.7354784762279363,0.38646811541833326,0.6148636463900875
sit,43,10,0.1,0.0028843794916734063,0.0013909133204801096,0.0012546105352352942,0.0026251642754217975,0.7540476989989359,0.7223009577634055,0.7211798117731948,0.43788675568956753,0.622653345281544
sit,40,10,0.2,0.0031004769187457674,0.0027551306498280427,0.00044076285352410803,0.0018189369081019445,0.9263405181947101,0.3362297178347022,0.4306996387998743,0.21116752548405684,0.37243487131266406
sit,41,10,0.2,0.002254320593407908,0.0021875666071333533,0.00034004128557286464,0.0016813649984968456,0.9235509612063774,0.2323123173607129,0.3119286798476468,0.10855383589660894,0.2738535175007132
sit,42,10,0.2,0.0024412450103912437,0.002276540665030493,0.0004166903725475377,0.0012871315800131213,0.9122327914826612,0.28822302279755185,0.26570520530888836,0.29006093593473214,0.15105292512595803
sit,43,10,0.2,0.0020594597677651445,0.0015924052852159922,0.00040273519773629466,0.0017553712171505416,0.8970850347336455,0.4775268603692898,0.30981333843225467,0.32050334222132254,0.19114864191679157
sit,44,11,0.05,0.0018087057349086698,0.005747500824213509,0.0033242591785634656,0.00578805285174875,0.6562763963945634,-0.1253100422318197,0.7149529740444922,0.2452231973916561,0.2145756258351936
sit,45,11,0.05,0.003134324233520635,0.004519533051947528,0.0015172972851387,0.005407010267876113,0.8152226652623504,0.030285001547857193,0.8306877964863336,-0.062336934488143175,0.7278909009811506
sit,46,11,0.05,0.002962089653558509,0.0029936745859180727,0.0007686626199838635,0.005051270623858275,0.8709502852126862,0.24423971724117557,0.771387377873977,0.09434277374077868,0.7195022051123717
sit,47,11,0.05,0.00290869755572685,0.003065858684199247,0.0007396128659612604,0.004577382175106151,0.8765095316872696,0.1985539071973975,0.7192336366437624,-0.028071424081740164,0.7143442251988498
sit,44,11,0.1,0.0028092607180132175,0.003024308647026941,0.000634563849340847,0.0018820028355453716,0.8918282058338082,0.1571031034721422,0.6923212384620205,0.042579553281167234,0.6477490434730145
sit,45,11,0.1,0.0021707781589275664,0.0024344493579821365,0.0008853330308113477,0.001621124625667022,0.8090819857671288,0.22421422003783054,0.6549261162901097,0.029259790268568803,0.6007978697424072
sit,46,11,0.1,0.0017840386923619225,0.001760392302268255,0.0003732399568369796,0.0012879110837400072,0.894716702489587,0.24318678079412015,0.6485814441687415,0.208172812617874,0.5570682489728149
sit,47,11,0.1,0.0015801615863331355,0.0014507401814257443,0.0003665158136235718,0.0013458424418718955,0.8798761988604661,0.3258363990804145,0.6363233952086232,0.13960494209754382,0.5939303827382095
sit,44,11,0.2,0.002093155866882976,0.001978378410867488,0.00037298077452273357,0.0014639040899472738,0.9087542254712339,0.27601367710808683,0.40678829705936814,0.11895495493744557,0.366771950760341
sit,45,11,0.2,0.0026819823282009207,0.002654137963561304,0.0003064686363344894,0.001011444827593721,0.9425799750789514,0.18437511172736384,0.33134203587323363,-0.0036306396520826177,0.3343092573816097
