model,sample,label,data_time,conditional_energy,unconditional_energy,posterior_difference_energy,raw_revision_energy,conditional_unconditional_cosine,conditional_posterior_cosine,raw_conditional_cosine,raw_posterior_cosine,raw_unconditional_cosine
raev2,33,8,0.05,0.02960130375297383,0.03209149059860087,0.024328596079108387,0.017599432832336174,0.606143298029743,0.4068900414702175,0.5046803854130841,0.10956774393102305,0.3893047876652601
raev2,34,8,0.05,0.03785536997028269,0.022862849092738842,0.02636829677041612,0.017709489264832658,0.5838036970395759,0.6545673419794771,0.609139588752604,0.2735045306734083,0.4900936532689615
raev2,35,8,0.05,0.03876739279534565,0.04855491184658857,0.04029580722396857,0.028035444498021013,0.5419544109299487,0.38594428722705065,0.6875121081360972,0.2691485670097803,0.36913190377359323
raev2,32,8,0.1,0.04684949424306843,0.02921448317685824,0.02812316665744321,0.015976328769576185,0.6479236334810196,0.6303099477949095,0.42495368383902693,0.1963678710208455,0.3454743242965263
raev2,33,8,0.1,0.02458293530818298,0.02654257487601123,0.0103951773839135,0.01562588935796231,0.7972592528342602,0.2638456628224901,0.4043252243712349,-0.04245056965971734,0.4156795024652064
raev2,34,8,0.1,0.024257350792172398,0.020857154970669856,0.016229752059028095,0.012318385685841253,0.642080461701348,0.49466538837725516,0.44166891635662275,0.04475625358485333,0.436830957319085
raev2,35,8,0.1,0.0175169757425367,0.02078259475752104,0.008778329449619789,0.011647850335945405,0.7736155066280226,0.22227963911965182,0.4499853626568931,0.0446270615787743,0.38411799319514994
raev2,32,8,0.2,0.01397697453425209,0.016563317551547038,0.006577896411100339,0.0068832432999813955,0.7874445624388225,0.2081430170485975,0.35957738071357176,0.00762456363179103,0.3255078063281053
raev2,33,8,0.2,0.014165628590688397,0.016053001740238774,0.003805051659495423,0.00708776061634818,0.8757924533224986,0.1306013306067287,0.33717460585234427,-0.027809275580493124,0.33027314295711574
raev2,34,8,0.2,0.01714100573364514,0.014840800079490478,0.006561139347156707,0.0070791898739627525,0.7969115647675558,0.4177936826780734,0.33200792247341643,0.033106476723586416,0.3347980262153197
raev2,35,8,0.2,0.016217457415985924,0.01844037795325933,0.005316261480542329,0.007077470873692527,0.8483540118338853,0.1665724772348175,0.3281385688995712,0.01438590444751991,0.3000014555993952
raev2,36,9,0.05,0.03481586772711333,0.0305020099376657,0.009711777755611838,0.023280160787658075,0.853177903373022,0.3813770669034553,0.6646717123461299,0.23245914360630693,0.578950558795402
raev2,37,9,0.05,0.031323498939132964,0.055776222256977995,0.038885009387545674,0.02230178106955983,0.5767530468619086,0.20676588976629276,0.7144615170144897,0.07735622846287007,0.4708241475516148
raev2,38,9,0.05,0.03445713712974298,0.03609950720710814,0.017927039734649063,0.030445453750651497,0.7461220575687468,0.3276084321317639,0.7435344463739911,0.12132324769394356,0.6409274081026256
raev2,39,9,0.05,0.03142781463240522,0.028500943034183643,0.03218515036546502,0.020272573614995335,0.4634962517813804,0.5520024192528121,0.5308220122098297,0.2030887372361313,0.34159593371674113
raev2,36,9,0.1,0.020411390200135354,0.019034335877728525,0.008880578085913044,0.012113258236838289,0.7753385012237406,0.3809431992895258,0.45692525169898013,0.03355615560705809,0.45024448048140386
raev2,37,9,0.1,0.029815850645962906,0.033394126701659275,0.023539382806023964,0.017561575851907346,0.6286082350651078,0.3767328434584909,0.6036977817996595,0.14487037460848481,0.44880720784457917
raev2,38,9,0.1,0.022215865766852028,0.022137511578697908,0.014249154057486065,0.016003175085577526,0.6787368193830586,0.40263776716979177,0.5641537895925827,0.06493870574350133,0.5130517737186017
raev2,39,9,0.1,0.03618134751530573,0.02835581550072966,0.030598236153143745,0.012125827095439072,0.5297911152284697,0.5774034744048836,0.41464150566097996,0.10736977499436579,0.3568409077391123
raev2,36,9,0.2,0.013321965271373661,0.012172217107298978,0.004998792335866803,0.007087121690005508,0.8047429828837576,0.3767257846974792,0.35961042185545866,0.07112669184525341,0.3306304434256788
raev2,37,9,0.2,0.01395082166551773,0.014683705676634465,0.0075224738610204156,0.007448557436275271,0.737535200347229,0.3313853515192969,0.38948863207035883,0.007087913604138355,0.37457107822238866
