step_index,t,domain,output_row,sample_id,label,source_row,paired_X_row,v2_vector_row,R_F,R_W,R_B,C_W,Q_W,Q_W_zero,R_W_minus_R_F,identity_W_residual,identity_W_allowed_bound,oracle_C_over_Q_W_descriptive,delta_W_fp32_minus_fp64_max_abs,delta_W_fp32_minus_fp64_rms,C_B,Q_B,Q_B_zero,R_B_minus_R_F,identity_B_residual,identity_B_allowed_bound,oracle_C_over_Q_B_descriptive,delta_B_fp32_minus_fp64_max_abs,delta_B_fp32_minus_fp64_rms
97,0.1983470916748047,teacher,67,3,3,1066283,3,131,0.03374181584691109,0.2913362324524577,0.04578782683370712,0.00046824796764222826,0.2566579206702622,False,0.2575944166055466,-5.551115123125783e-17,6.1518883321109314e-12,0.0018244048982373059,0.0,0.0,-0.0014375231953139,0.014921057377423812,False,0.01204601098679603,1.734723475976807e-17,1.2984211475484765e-12,-0.0963419119002205,0.0,0.0
97,0.1983470916748047,teacher,68,4,4,356051,4,132,0.0416886696128795,0.3410174954710048,0.058502598692246076,0.0003614001701610463,0.29860602551780313,False,0.2993288258581253,1.1102230246251565e-16,6.9865765171625044e-12,0.0012102909495357765,0.0,0.0,-0.00231148262621867,0.021436894331803895,False,0.016813929079366574,2.0816681711721685e-17,1.4287378866360781e-12,-0.10782730886485463,0.0,0.0
97,0.1983470916748047,teacher,69,5,5,843767,5,133,0.03888743291344675,0.3205765722427147,0.052721104622959966,0.00020554761740540755,0.28127804409445706,False,0.2816891393292679,5.551115123125783e-17,6.633782786585357e-12,0.0007307631069006645,0.0,0.0,-0.0018357582867219576,0.017505188282957135,False,0.013833671709513218,0.0,1.3501037656591427e-12,-0.10486938255381305,0.0,0.0
97,0.1983470916748047,teacher,70,6,6,756795,6,134,0.03471210609009642,0.268131565187174,0.04609040404958168,0.0018000875425856627,0.22981928401190638,False,0.2334194590970776,-1.1102230246251565e-16,5.6683891819415525e-12,0.007832621837305893,0.0,0.0,-0.0011567984480027743,0.013691894855490805,False,0.011378297959485258,1.734723475976807e-18,1.2738378971098161e-12,-0.08448782730309005,0.0,0.0
97,0.1983470916748047,teacher,71,7,7,67027,7,135,0.03197707916285507,0.2690344698226915,0.04373449018484422,0.001837539857310346,0.23338231094521578,False,0.23705739065983644,-2.7755575615628914e-17,5.741147813196728e-12,0.007873518133693047,0.0,0.0,-0.0014745772142487129,0.014706565450486583,False,0.011757411021989149,-8.673617379884035e-18,1.2941313090097316e-12,-0.1002665931221844,0.0,0.0
99,0.07476635277271271,teacher,72,0,0,985579,0,144,0.009719240974364407,0.3356603033767345,0.022012776968390827,0.0008593590058830402,0.324222344390604,False,0.32594106240237014,5.551115123125783e-17,7.518821248047401e-12,0.0026505236938504616,0.0,0.0,-0.0016478448782318205,0.01558922575049006,False,0.01229353599402642,0.0,1.3117845150098012e-12,-0.105704087207796,0.0,0.0
99,0.07476635277271271,teacher,73,1,1,801642,1,145,0.01040956151387014,0.3709619232511002,0.025764664575940434,0.0011425325662697229,0.3582672966046906,False,0.3605523617372301,5.551115123125783e-17,8.2110472347446e-12,0.003189050681146554,0.0,0.0,-0.0019478928322305654,0.019250888726531423,False,0.015355103062070294,3.469446951953614e-18,1.3850177745306285e-12,-0.1011845665881386,0.0,0.0
99,0.07476635277271271,teacher,74,2,2,769290,2,146,0.01017120287323815,0.3565613278182198,0.024689187328851024,0.0009037999117970548,0.3445825251213875,False,0.34639012494498167,5.551115123125783e-17,7.927802498899633e-12,0.0026228837677670087,0.0,0.0,-0.0020192950105370564,0.018556574476686977,False,0.014517984455612875,1.0408340855860843e-17,1.3711314895337395e-12,-0.10881830658314336,0.0,0.0
99,0.07476635277271271,teacher,75,3,3,1066283,3,147,0.010133486916693104,0.3588813901213137,0.024081905599533847,-0.00010565620396298797,0.34895921561254656,False,0.3487479032046206,5.551115123125783e-17,7.979184312250931e-12,-0.0003027752219626126,0.0,0.0,-0.0018810897022208195,0.017710598087282387,False,0.013948418682840743,-3.469446951953614e-18,1.3542119617456477e-12,-0.10621265825977899,0.0,0.0
99,0.07476635277271271,teacher,76,4,4,356051,4,148,0.012351283885631061,0.4031584481459598,0.033926592996575196,0.0016010125178055265,0.38760513922471757,False,0.39080716426032874,1.1102230246251565e-16,8.816143285206573e-12,0.0041305244842930865,0.0,0.0,-0.0025341749678577333,0.02664365904665959,False,0.021575309110944137,1.3877787807814457e-17,1.532873180933192e-12,-0.09511362397408595,0.0,0.0
99,0.07476635277271271,teacher,77,5,5,843767,5,149,0.011215080582212095,0.38479878170346893,0.028784086932917737,0.0015906059561261697,0.3704024892090043,False,0.37358370112125683,1.6653345369377348e-16,8.471674022425134e-12,0.004294263679282808,0.0,0.0,-0.002425620772761066,0.022420247896227766,False,0.017569006350705643,1.0408340855860843e-17,1.4484049579245553e-12,-0.10818884715227343,0.0,0.0
99,0.07476635277271271,teacher,78,6,6,756795,6,150,0.009980499095374525,0.33064714820115987,0.023221564086579632,0.001448192763377423,0.3177702635790305,False,0.32066664910578535,0.0,7.413332982115707e-12,0.004557357718329276,0.0,0.0,-0.0017109261470745936,0.016662917285354295,False,0.013241064991205108,0.0,1.3332583457070859e-12,-0.10267866771314979,0.0,0.0
99,0.07476635277271271,teacher,79,7,7,67027,7,151,0.009903762810821077,0.3360024596204229,0.023273525292542285,0.0022045570929132285,0.32168958262377534,False,0.32609869680960185,5.551115123125783e-17,7.521973936192036e-12,0.006853057145750093,0.0,0.0,-0.0018204748311543002,0.01701071214402981,False,0.013369762481721208,0.0,1.3402142428805962e-12,-0.1070193191055335,0.0,0.0
