direction,state,alpha,m,profile,q,h,predicted_norm,raw_error,corrected_error
1,1,1.5,1,four_unequal,0.30000000000000004,0.08,0.12725020388503444,0.0008302771233500834,8.995590053302084e-05
1,1,1.5,1,four_unequal,0.30000000000000004,0.04,0.12725020388503444,0.00020479686987444825,1.1503615518802695e-05
1,1,1.5,1,four_unequal,0.30000000000000004,0.02,0.12725020388503444,5.099841202325697e-05,1.4556396051340098e-06
1,1,1.5,1,four_unequal,0.30000000000000004,0.01,0.12725020388503444,1.273404929416728e-05,1.8310536562095112e-07
1,1,1.5,1,four_unequal,0.30000000000000004,0.005,0.12725020388503444,3.1821779805143654e-06,2.296144776543176e-08
1,1,1.5,2,one_step,1.0,0.08,0.7023488268229336,0.004145275086395331,0.0003728480123695698
1,1,1.5,2,one_step,1.0,0.04,0.7023488268229336,0.0010784149806709977,4.788538255508245e-05
1,1,1.5,2,one_step,1.0,0.02,0.7023488268229336,0.00027517045498607717,6.0669418907632965e-06
1,1,1.5,2,one_step,1.0,0.01,0.7023488268229336,6.950743593557893e-05,7.634832319854391e-07
1,1,1.5,2,one_step,1.0,0.005,0.7023488268229336,1.746739572414162e-05,9.575617301706412e-08
1,1,1.5,2,four_equal,0.25,0.08,0.22313043109287026,0.0011820192826526195,0.00024639091483146365
1,1,1.5,2,four_equal,0.25,0.04,0.22313043109287026,0.0003249899275737581,3.203559357188796e-05
1,1,1.5,2,four_equal,0.25,0.02,0.22313043109287026,8.516961480574524e-05,4.083578757963672e-06
1,1,1.5,2,four_equal,0.25,0.01,0.22313043109287026,2.1797676185188494e-05,5.154471694396895e-07
1,1,1.5,2,four_equal,0.25,0.005,0.22313043109287026,5.513523388474428e-06,6.474502703852817e-08
1,1,1.5,2,four_unequal,0.30000000000000004,0.08,0.25463124889629124,0.0013632239579596294,0.00026806784405749353
1,1,1.5,2,four_unequal,0.30000000000000004,0.04,0.25463124889629124,0.00037276942862870334,3.4769665574848584e-05
1,1,1.5,2,four_unequal,0.30000000000000004,0.02,0.25463124889629124,9.743824164632151e-05,4.42671854872621e-06
1,1,1.5,2,four_unequal,0.30000000000000004,0.01,0.25463124889629124,2.490606258931965e-05,5.584209741297086e-07
1,1,1.5,2,four_unequal,0.30000000000000004,0.005,0.25463124889629124,6.295817839277865e-06,7.01216750564391e-08
1,1,2.0,1,one_step,1.0,0.08,0.7200282105287309,0.004452460121775326,0.00026610998811583145
1,1,2.0,1,one_step,1.0,0.04,0.7200282105287309,0.0011313539857168077,3.375438745866787e-05
1,1,2.0,1,one_step,1.0,0.02,0.7200282105287309,0.00028534859572738,4.250636547146043e-06
1,1,2.0,1,one_step,1.0,0.01,0.7200282105287309,7.166523048307367e-05,5.333074523631655e-07
1,1,2.0,1,one_step,1.0,0.005,0.7200282105287309,1.7958209773456164e-05,6.678762095079177e-08
1,1,2.0,1,four_equal,0.25,0.08,0.23599436444309888,0.0015609738598810106,6.462238142185828e-05
1,1,2.0,1,four_equal,0.25,0.04,0.23599436444309888,0.00038374198657607853,7.570583041160768e-06
1,1,2.0,1,four_equal,0.25,0.02,0.23599436444309888,9.515723462830939e-05,9.159318248947929e-07
1,1,2.0,1,four_equal,0.25,0.01,0.23599436444309888,2.3693834463161396e-05,1.126431824868131e-07
1,1,2.0,1,four_equal,0.25,0.005,0.23599436444309888,5.911626741776136e-06,1.3966659604948568e-08
1,1,2.0,1,four_unequal,0.30000000000000004,0.08,0.22419022136424277,0.001511116587258593,7.742456071995148e-05
1,1,2.0,1,four_unequal,0.30000000000000004,0.04,0.22419022136424277,0.0003679652215013562,9.558981615484346e-06
1,1,2.0,1,four_unequal,0.30000000000000004,0.02,0.22419022136424277,9.081644820837931e-05,1.190821539928065e-06
1,1,2.0,1,four_unequal,0.30000000000000004,0.01,0.22419022136424277,2.25604861988368e-05,1.4871005789775355e-07
1,1,2.0,1,four_unequal,0.30000000000000004,0.005,0.22419022136424277,5.622370830767352e-06,1.858335856521511e-08
1,1,2.0,2,one_step,1.0,0.08,1.018148229746734,0.005946794929296809,0.0005879368679928271
1,1,2.0,2,one_step,1.0,0.04,1.018148229746734,0.0015553348821302612,7.565535987957873e-05
1,1,2.0,2,one_step,1.0,0.02,1.018148229746734,0.0003978885643210101,9.593952497041438e-06
1,1,2.0,2,one_step,1.0,0.01,1.018148229746734,0.00010063362918583486,1.207855473376948e-06
1,1,2.0,2,one_step,1.0,0.005,1.018148229746734,2.530544141901398e-05,1.5152143576049603e-07
1,1,2.0,2,four_equal,0.25,0.08,0.2545370574366835,0.0012981652780636802,0.0003349837861769896
1,1,2.0,2,four_equal,0.25,0.04,0.2545370574366835,0.0003637367241413809,4.3863739400779946e-05
1,1,2.0,2,four_equal,0.25,0.02,0.2545370574366835,9.623842564279901e-05,5.610774906240089e-06
1,1,2.0,2,four_equal,0.25,0.01,0.2545370574366835,2.474811836898903e-05,7.094337906104317e-07
1,1,2.0,2,four_equal,0.25,0.005,0.2545370574366835,6.274693315606395e-06,8.918763153214612e-08
1,1,2.0,2,four_unequal,0.30000000000000004,0.08,0.3054444689240202,0.0015796483553828812,0.00038107806987171255
1,1,2.0,2,four_unequal,0.30000000000000004,0.04,0.3054444689240202,0.00043952643759959326,4.970324454539329e-05
1,1,2.0,2,four_unequal,0.30000000000000004,0.02,0.3054444689240202,0.0001158867743472946,6.345088681051842e-06
1,1,2.0,2,four_unequal,0.30000000000000004,0.01,0.3054444689240202,2.9749129266154305e-05,8.014803013821236e-07
1,1,2.0,2,four_unequal,0.30000000000000004,0.005,0.3054444689240202,7.536137907030358e-06,1.0070900156833781e-07
1,2,0.25,1,one_step,1.0,0.08,0.17242856691056327,0.001107570911077999,7.432208122960822e-05
1,2,0.25,1,one_step,1.0,0.04,0.17242856691056327,0.0002762950799256978,9.227359842210716e-06
1,2,0.25,1,one_step,1.0,0.02,0.17242856691056327,6.901684181566126e-05,1.1492616004878687e-06
1,2,0.25,1,one_step,1.0,0.01,0.17242856691056327,1.7248178160959077e-05,1.4339089007358682e-07
1,2,0.25,1,one_step,1.0,0.005,0.17242856691056327,4.311357285964919e-06,1.790697261295899e-08
1,2,0.25,1,four_equal,0.25,0.08,0.08635542127081013,0.0005490497662516315,7.159446986627122e-05
1,2,0.25,1,four_equal,0.25,0.04,0.08635542127081013,0.00013746261603277715,8.949013010904601e-06
1,2,0.25,1,four_equal,0.25,0.02,0.08635542127081013,3.443816212203469e-05,1.1184056235574552e-06
1,2,0.25,1,four_equal,0.25,0.01,0.08635542127081013,8.621560823881266e-06,1.397806152963854e-07
1,2,0.25,1,four_equal,0.25,0.005,0.08635542127081013,2.1570767364850068e-06,1.747112613684202e-08
1,2,0.25,1,four_unequal,0.30000000000000004,0.08,0.09204060123319992,0.0005861125614367312,7.264679235061036e-05
1,2,0.25,1,four_unequal,0.30000000000000004,0.04,0.09204060123319992,0.00014665878190789168,9.077560481471823e-06
1,2,0.25,1,four_unequal,0.30000000000000004,0.02,0.09204060123319992,3.6725653974350576e-05,1.1342857575918022e-06
1,2,0.25,1,four_unequal,0.30000000000000004,0.01,0.09204060123319992,9.191814103422956e-06,1.4175383080779907e-07
1,2,0.25,1,four_unequal,0.30000000000000004,0.005,0.09204060123319992,2.2994267346904214e-06,1.7717039606931537e-08
1,2,0.25,2,one_step,1.0,0.08,0.18194880888668835,0.0011687036304141687,8.361138103474908e-05
1,2,0.25,2,one_step,1.0,0.04,0.18194880888668835,0.0002915230236214126,1.0389979323813651e-05
1,2,0.25,2,one_step,1.0,0.02,0.18194880888668835,7.282250486626682e-05,1.2946478184339715e-06
1,2,0.25,2,one_step,1.0,0.01,0.18194880888668835,1.819978053340734e-05,1.6156683419305166e-07
1,2,0.25,2,one_step,1.0,0.005,0.18194880888668835,4.549303253152331e-06,2.017910085391515e-08
1,2,0.25,2,four_equal,0.25,0.08,0.09602165256577251,0.0006104475766617045,8.079603280692169e-05
1,2,0.25,2,four_equal,0.25,0.04,0.09602165256577251,0.00015282719168739026,1.0104999962353254e-05
1,2,0.25,2,four_equal,0.25,0.02,0.09602165256577251,3.8289246971964376e-05,1.2632446220362347e-06
1,2,0.25,2,four_equal,0.25,0.01,0.09602165256577251,9.586086450638766e-06,1.5790610903169424e-07
1,2,0.25,2,four_equal,0.25,0.005,0.09602165256577251,2.3984595943181673e-06,1.973808057355741e-08
1,2,0.25,2,four_unequal,0.30000000000000004,0.08,0.10169445353588287,0.0006474776679215733,8.185221713115349e-05
1,2,0.25,2,four_unequal,0.30000000000000004,0.04,0.10169445353588287,0.00016200990979096884,1.0233843385656872e-05
1,2,0.25,2,four_unequal,0.30000000000000004,0.02,0.10169445353588287,4.057261643949483e-05,1.2791494961057696e-06
1,2,0.25,2,four_unequal,0.30000000000000004,0.01,0.10169445353588287,1.0155207622168175e-05,1.5988163294359475e-07
1,2,0.25,2,four_unequal,0.30000000000000004,0.005,0.10169445353588287,2.5405134749816125e-06,1.9984232908419513e-08
1,2,0.5,1,one_step,1.0,0.08,0.34485713382112654,0.002214666274822086,0.0001470920776007691
1,2,0.5,1,one_step,1.0,0.04,0.34485713382112654,0.0005525451123543358,1.829056276666014e-05
1,2,0.5,1,one_step,1.0,0.02,0.34485713382112654,0.00013802882907118998,2.27973521781258e-06
1,2,0.5,1,one_step,1.0,0.01,0.34485713382112654,3.449579439774526e-05,2.8453738309313055e-07
1,2,0.5,1,one_step,1.0,0.005,0.34485713382112654,8.62264702770243e-06,3.5539774055555766e-08
1,2,0.5,1,four_equal,0.25,0.08,0.1437574142857007,0.0009160467386042852,0.00013706202382758525
1,2,0.5,1,four_equal,0.25,0.04,0.1437574142857007,0.00022893186480516458,1.7163087799860835e-05
1,2,0.5,1,four_equal,0.25,0.02,0.1437574142857007,5.733158077262469e-05,2.1467560120679113e-06
1,2,0.5,1,four_equal,0.25,0.01,0.1437574142857007,1.4352045915905419e-05,2.6841383445881323e-07
1,2,0.5,1,four_equal,0.25,0.005,0.1437574142857007,3.590831540153706e-06,3.35555556656409e-08
1,2,0.5,1,four_unequal,0.30000000000000004,0.08,0.15709776165244468,0.0010025422680500905,0.00014007373469260946
1,2,0.5,1,four_unequal,0.30000000000000004,0.04,0.15709776165244468,0.0002504627566335153,1.7532950118473173e-05
1,2,0.5,1,four_unequal,0.30000000000000004,0.02,0.15709776165244468,6.269391016695284e-05,2.192569009558639e-06
1,2,0.5,1,four_unequal,0.30000000000000004,0.01,0.15709776165244468,1.5689534038033564e-05,2.741140132614606e-07
1,2,0.5,1,four_unequal,0.30000000000000004,0.005,0.15709776165244468,3.924783056834335e-06,3.426641889795329e-08
1,2,0.5,2,one_step,1.0,0.08,0.38297641952150274,0.002459298911628664,0.00018407611348182168
1,2,0.5,2,one_step,1.0,0.04,0.38297641952150274,0.0006135074313879199,2.2921686756589574e-05
1,2,0.5,2,one_step,1.0,0.02,0.38297641952150274,0.00015326587448061588,2.8589439211522748e-06
1,2,0.5,2,one_step,1.0,0.01,0.38297641952150274,3.830594369848563e-05,3.5695248698837214e-07
1,2,0.5,2,one_step,1.0,0.005,0.38297641952150274,9.57537886678953e-06,4.459235503341992e-08
1,2,0.5,2,four_equal,0.25,0.08,0.18237469550851237,0.0011609386280312041,0.00017368482080559682
1,2,0.5,2,four_equal,0.25,0.04,0.18237469550851237,0.0002902716657520958,2.17658435829747e-05
1,2,0.5,2,four_equal,0.25,0.02,0.18237469550851237,7.271198771983625e-05,2.7235122047036333e-06
1,2,0.5,2,four_equal,0.25,0.01,0.18237469550851237,1.8204799611100034e-05,3.4059206219527177e-07
1,2,0.5,2,four_equal,0.25,0.005,0.18237469550851237,4.555100366291009e-06,4.2582923793146316e-08
1,2,0.5,2,four_unequal,0.30000000000000004,0.08,0.19566311038811596,0.0012473503619340378,0.00017671436280086215
1,2,0.5,2,four_unequal,0.30000000000000004,0.04,0.19566311038811596,0.00031175114448136874,2.213732140853101e-05
1,2,0.5,2,four_unequal,0.30000000000000004,0.02,0.19566311038811596,7.805753883242988e-05,2.769486279947913e-06
1,2,0.5,2,four_unequal,0.30000000000000004,0.01,0.19566311038811596,1.9537595860445362e-05,3.4630974278918245e-07
1,2,0.5,2,four_unequal,0.30000000000000004,0.005,0.19566311038811596,4.887816365255589e-06,4.3295807574517044e-08
1,2,1.0,1,one_step,1.0,0.08,0.6897142676422531,0.004427446678784264,0.0002879603353077732
1,2,1.0,1,one_step,1.0,0.04,0.6897142676422531,0.0011049108307896215,3.592389198548683e-05
1,2,1.0,1,one_step,1.0,0.02,0.6897142676422531,0.0002760382835923807,4.484304197256494e-06
1,2,1.0,1,one_step,1.0,0.01,0.6897142676422531,6.898934365340533e-05,5.600986162587574e-07
1,2,1.0,1,one_step,1.0,0.005,0.6897142676422531,1.724502403249953e-05,6.998322694339479e-08
1,2,1.0,1,four_equal,0.25,0.08,0.17242856691056327,0.0011191337578964013,0.0002435659744490397
1,2,1.0,1,four_equal,0.25,0.04,0.17242856691056327,0.00027618517301439694,3.065075935093324e-05
1,2,1.0,1,four_equal,0.25,0.02,0.17242856691056327,6.890252988094591e-05,3.842661559482208e-06
1,2,1.0,1,four_equal,0.25,0.01,0.17242856691056327,1.7227532296998823e-05,4.809935558005926e-07
1,2,1.0,1,four_equal,0.25,0.005,0.17242856691056327,4.308377594665192e-06,6.016405319220623e-08
1,2,1.0,1,four_unequal,0.30000000000000004,0.08,0.20691428029267597,0.0013381834779893033,0.0002544358976013353
1,2,1.0,1,four_unequal,0.30000000000000004,0.04,0.20691428029267597,0.00033138464892793114,3.198690238341535e-05
1,2,1.0,1,four_unequal,0.30000000000000004,0.02,0.20691428029267597,8.271465560934248e-05,4.008187401446455e-06
1,2,1.0,1,four_unequal,0.30000000000000004,0.01,0.20691428029267597,2.0679285239605366e-05,5.015886460667103e-07
1,2,1.0,1,four_unequal,0.30000000000000004,0.005,0.20691428029267597,5.170977767618079e-06,6.273238909780264e-08
1,2,1.0,2,one_step,1.0,0.08,0.8424562800048895,0.005406590406075302,0.0004345500213980624
1,2,1.0,2,one_step,1.0,0.04,0.8424562800048895,0.0013491161359114798,5.4296742032043114e-05
1,2,1.0,2,one_step,1.0,0.02,0.8424562800048895,0.00033708788630830135,6.78270977285234e-06
1,2,1.0,2,one_step,1.0,0.01,0.8424562800048895,8.425610132250329e-05,8.474724908238692e-07
1,2,1.0,2,one_step,1.0,0.005,0.8424562800048895,2.106254707704311e-05,1.0590831411580715e-07
1,2,1.0,2,four_equal,0.25,0.08,0.3261051839801933,0.0020846242010525793,0.00038858440028706844
1,2,1.0,2,four_equal,0.25,0.04,0.3261051839801933,0.0005192905901291047,4.8886200262337305e-05
1,2,1.0,2,four_equal,0.25,0.02,0.3261051839801933,0.00012999357635248423,6.127741524789532e-06
1,2,1.0,2,four_equal,0.25,0.01,0.3261051839801933,3.254572619062319e-05,7.669471407011697e-07
1,2,1.0,2,four_equal,0.25,0.005,0.3261051839801933,8.143983827341675e-06,9.592708469775883e-08
1,2,1.0,2,four_unequal,0.30000000000000004,0.08,0.36044521804872376,0.0023061724470844853,0.0003995535852197273
1,2,1.0,2,four_unequal,0.30000000000000004,0.04,0.36044521804872376,0.000574644769218361,5.023493904492368e-05
1,2,1.0,2,four_unequal,0.30000000000000004,0.02,0.36044521804872376,0.0001437927685564981,6.294852875238773e-06
1,2,1.0,2,four_unequal,0.30000000000000004,0.01,0.36044521804872376,3.598836866328195e-05,7.877410631634773e-07
1,2,1.0,2,four_unequal,0.30000000000000004,0.005,0.36044521804872376,9.003610726609562e-06,9.852031321939868e-08
1,2,1.5,1,one_step,1.0,0.08,1.0345714014633796,0.006638374713229525,0.00042257590397274693
1,2,1.5,1,one_step,1.0,0.04,1.0345714014633796,0.0016570987655622111,5.2898844706007426e-05
1,2,1.5,1,one_step,1.0,0.02,1.0345714014633796,0.00041402845140077444,6.613682461419881e-06
1,2,1.5,1,one_step,1.0,0.01,1.0345714014633796,0.00010348065288873703,8.266869638793189e-07
1,2,1.5,1,one_step,1.0,0.005,1.0345714014633796,2.5867131323511407e-05,1.0333112935081363e-07
1,2,1.5,1,four_equal,0.25,0.08,0.09436729311962602,0.0007546797583310653,0.0003073916627373176
1,2,1.5,1,four_equal,0.25,0.04,0.09436729311962602,0.0001665110524167397,3.901804507820981e-05
1,2,1.5,1,four_equal,0.25,0.02,0.09436729311962602,3.942962762388503e-05,4.911803279466363e-06
1,2,1.5,1,four_equal,0.25,0.01,0.09436729311962602,9.629341027130569e-06,6.160537128052391e-07
1,2,1.5,1,four_equal,0.25,0.005,0.09436729311962602,2.3821014566388066e-06,7.713407737999258e-08
1,2,1.5,1,four_unequal,0.30000000000000004,0.08,0.15419446041869542,0.001086155876496422,0.000333412825057596
1,2,1.5,1,four_unequal,0.30000000000000004,0.04,0.15419446041869542,0.00025614287431682554,4.2196859785364765e-05
1,2,1.5,1,four_unequal,0.30000000000000004,0.02,0.15419446041869542,6.264803918493023e-05,5.304063125701495e-06
1,2,1.5,1,four_unequal,0.30000000000000004,0.01,0.15419446041869542,1.5527061671716432e-05,6.647538317735346e-07
1,2,1.5,1,four_unequal,0.30000000000000004,0.005,0.15419446041869542,3.867441623042436e-06,8.320039174001488e-08
1,2,1.5,2,one_step,1.0,0.08,1.3787376839982821,0.008842277861641585,0.0007494896652670568
1,2,1.5,2,one_step,1.0,0.04,1.3787376839982821,0.0022072420221436128,9.390590381583289e-05
1,2,1.5,2,one_step,1.0,0.02,1.3787376839982821,0.0005515852712406327,1.1744400430968089e-05
1,2,1.5,2,one_step,1.0,0.01,1.3787376839982821,0.00013788075102521947,1.4682027683456486e-06
1,2,1.5,2,one_step,1.0,0.005,1.3787376839982821,3.446904473991584e-05,1.835276934666705e-07
1,2,1.5,2,four_equal,0.25,0.08,0.4312722428571021,0.0027769803414567,0.0006303157960342297
1,2,1.5,2,four_equal,0.25,0.04,0.4312722428571021,0.000687724293025358,7.961952164361171e-05
1,2,1.5,2,four_equal,0.25,0.02,0.4312722428571021,0.00017193290212790346,9.997791857097694e-06
1,2,1.5,2,four_equal,0.25,0.01,0.4312722428571021,4.303705734231487e-05,1.252355222870771e-06
1,2,1.5,2,four_equal,0.25,0.005,0.4312722428571021,1.0769394703616758e-05,1.5670251568415813e-07
1,2,1.5,2,four_unequal,0.30000000000000004,0.08,0.494401082198385,0.0031803999369271253,0.0006566669642025481
1,2,1.5,2,four_unequal,0.30000000000000004,0.04,0.494401082198385,0.0007891549386632909,8.285558615664485e-05
1,2,1.5,2,four_unequal,0.30000000000000004,0.02,0.494401082198385,0.00019726994312009645,1.0398329973480927e-05
1,2,1.5,2,four_unequal,0.30000000000000004,0.01,0.494401082198385,4.936266763720637e-05,1.302163629291263e-06
1,2,1.5,2,four_unequal,0.30000000000000004,0.005,0.494401082198385,1.234933375930365e-05,1.629120590586366e-07
1,2,2.0,1,one_step,1.0,0.08,1.3794285352845062,0.008847485226252803,0.000550913261608259
1,2,2.0,1,one_step,1.0,0.04,1.3794285352845062,0.0022091105555632614,6.92143906690153e-05
1,2,2.0,1,one_step,1.0,0.02,1.3794285352845062,0.0005519994210619706,8.667852440386296e-06
1,2,2.0,1,one_step,1.0,0.01,1.3794285352845062,0.00013796972724538473,1.0843063438941057e-06
1,2,2.0,1,one_step,1.0,0.005,1.3794285352845062,3.448896921051081e-05,1.3558432628457056e-07
1,2,2.0,1,four_equal,0.25,0.08,0.1461988500034724,0.0011916008583288734,0.00031664536581678604
1,2,2.0,1,four_equal,0.25,0.04,0.1461988500034724,0.00026661484823759093,4.093428940120334e-05
1,2,2.0,1,four_equal,0.25,0.02,0.1461988500034724,6.25958849003101e-05,5.1988766401940886e-06
1,2,2.0,1,four_equal,0.25,0.01,0.1461988500034724,1.513568430986198e-05,6.549052590056991e-07
1,2,2.0,1,four_equal,0.25,0.005,0.1461988500034724,3.7195046553014084e-06,8.217575880409082e-08
1,2,2.0,1,four_unequal,0.30000000000000004,0.08,0.08898338862526149,0.0009369081744269467,0.00036745552869921194
1,2,2.0,1,four_unequal,0.30000000000000004,0.04,0.08898338862526149,0.00018942910241455721,4.705683951842469e-05
1,2,2.0,1,four_unequal,0.30000000000000004,0.02,0.08898338862526149,4.154115312241462e-05,5.947815689257199e-06
1,2,2.0,1,four_unequal,0.30000000000000004,0.01,0.08898338862526149,9.645778387165253e-06,7.474395250468392e-07
1,2,2.0,1,four_unequal,0.30000000000000004,0.005,0.08898338862526149,2.318257713723349e-06,9.367308306358979e-08
1,2,2.0,2,one_step,1.0,0.08,1.9920269096391303,0.012766116056776937,0.0011271229378428244
1,2,2.0,2,one_step,1.0,0.04,1.9920269096391303,0.0031881809208162645,0.00014154206955959068
1,2,2.0,2,one_step,1.0,0.02,1.9920269096391303,0.000796846125731857,1.7718127571365823e-05
1,2,2.0,2,one_step,1.0,0.01,1.9920269096391303,0.00019920182858705802,2.215879305362193e-06
1,2,2.0,2,one_step,1.0,0.005,1.9920269096391303,4.980023022649896e-05,2.770398793261106e-07
1,2,2.0,2,four_equal,0.25,0.08,0.4980067274097826,0.003245739210302664,0.0008844095348909037
1,2,2.0,2,four_equal,0.25,0.04,0.4980067274097826,0.0007965094644362217,0.00011221975360839653
1,2,2.0,2,four_equal,0.25,0.02,0.4980067274097826,0.00019865947683687956,1.411871585483591e-05
1,2,2.0,2,four_equal,0.25,0.01,0.4980067274097826,4.9700544480926e-05,1.7701347358648136e-06
1,2,2.0,2,four_equal,0.25,0.005,0.4980067274097826,1.2435623468318526e-05,2.215850607830666e-07
