base,k,horizon,variant,amount,displacement_rms,desired_rms,direction_cos_cfg,local_cfg_limit_error,jacobian_target_relative_error,finite_target_relative_error,linearization_relative_error,finite_difference_relative_disagreement,response_target_cosine,best_linear_ray_relative_error,achieved_progress_fraction,native_euler_relative_difference,flow_same_field_relative_error,inverse_resolution_relative_error,conditional_resolution_relative_error,n
cfg_high,24,0.25,euler_cfg_equal,2.75,0.10921535338275135,0.0935395248234272,1.0000000074505806,0.16975443103001453,1.8075967766344547,1.1293391399085522,0.6591068543493748,0.017361267422529636,0.6594046941027045,0.7414040397852659,1.328561695292592,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,euler_debiased,2.75,0.08623228501528502,0.0935395248234272,0.7996465023607016,0.596417467109859,1.0851169507950544,0.9142002929002047,0.39581054309383035,0.0022878505399148708,0.4885688089998439,0.853873185813427,0.5331299887038767,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,euler_fsg,2.75,0.10921535384841263,0.0935395248234272,0.5300488248467445,1.0560381021350622,1.5008872635662556,1.382148003205657,0.402146611828357,0.0014206179888560655,0.430189858248923,0.8869988340884447,0.6512322328053415,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,flow_capped,2.75,0.017866894690087065,0.0935395248234272,0.7029106076806784,0.8807894010096788,0.7892111744731665,0.7797688376158476,0.10446224885527045,0.0011225466519135807,0.9542866963893175,0.2891290346160531,0.22264818055555224,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,flow_cfg_equal,2.75,0.07593294873367995,0.0935395248234272,1.0000000018626451,0.21777307707816362,1.176387382671237,0.7920892499387264,0.5522386599332094,0.017360834492592403,0.6594048459082842,0.7414039168506861,0.9618506040424109,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,flow_inverse,2.75,0.0759329489665106,0.0935395248234272,0.7029106076806784,0.7215849328786135,0.29170377645641565,0.0011672210548567818,0.2919209413230419,0.0011226086851365835,0.9542866554111242,0.28912920970469713,1.000270364806056,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,resolution,2.75,,,,,,,,,,,,,,0.006359377643093467,0.006850926671177149,32
cfg_high,24,0.25,same_field_euler,2.75,0.08262087625917047,0.0935395248234272,-0.1245459507626947,1.4392058067023754,1.6866266876459122,1.6653671376407146,0.36971885059028864,0.0012256287016043643,0.08862981183483498,0.9905472472310066,0.09954352119711984,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,24,0.25,same_field_flow,2.75,4.834986776813821e-05,0.0935395248234272,0.06165742526354734,0.9999643638730049,1.000175155699253,1.0001663342118263,0.024659440663526766,0.032998419086652575,-0.0877830987010384,0.997475141659379,-0.0001652390396031933,0.0037024648918304592,0.0007023557145657833,,,32
cfg_high,40,0.0009765625,short_limit,2.75,,,0.9999923165887594,0.003974740619014483,,,,,,,,,,,,32
cfg_high,40,0.00390625,short_limit,2.75,,,0.9998877644538879,0.015321070881327614,,,,,,,,,,,,32
cfg_high,40,0.03125,capped_cfg_equal,2.75,0.009067752878763713,0.008975907825515606,1.0000000037252903,0.01590550903347321,0.12279614177532494,0.12209531175903976,0.005621367192361504,0.00020427324238880828,0.9932576902210712,0.11545038572512567,1.0261660497635603,0.00555696731316857,4.890127897283492e-06,,,32
cfg_high,40,0.03125,euler_capped,2.75,0.009067752864211798,0.008975907825515606,0.9732966497540474,0.22601879481226206,0.23057485790923238,0.2300787908025086,0.004779957129358081,0.00018852504206279264,0.9731494598090649,0.22395224822685122,0.998376602306962,0.00555696731316857,4.890127897283492e-06,,,32
