start,base,amount,w,k,horizon,variant,index,displacement_rms,effective_coefficient_per_H,first_order_length_ratio,direction_cos_cfg,finite_error_flow_target,finite_error_own_euler_target,flow_vs_euler_target_relative_difference
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,8,0.10973336547613144,8.057076454162598,2.1485538482666016,0.4970862865447998,2.4920525550842285,1.0637880563735962,1.0950013399124146
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,9,0.13013413548469543,6.84901237487793,1.8264031410217285,0.46053367853164673,2.5127930641174316,1.1188350915908813,1.0545105934143066
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,10,0.12493954598903656,6.8824262619018555,1.8353137969970703,0.3756404519081116,2.7240681648254395,1.2776141166687012,1.0841573476791382
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,11,0.1240474060177803,6.782663345336914,1.8087100982666016,0.3486957550048828,3.0696868896484375,1.2896822690963745,1.222796082496643
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,12,0.08549198508262634,7.533608436584473,2.008962392807007,0.4343397617340088,2.6736488342285156,1.159696340560913,1.1483935117721558
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,13,0.13502678275108337,7.717828750610352,2.0580875873565674,0.39195728302001953,2.8375890254974365,1.1255097389221191,1.2564904689788818
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,14,0.12891355156898499,7.8049845695495605,2.081329107284546,0.39398327469825745,3.2103288173675537,1.324375867843628,1.285504937171936
8,cfg_high,2.75,3.75,40,0.25,euler_fsg,15,0.12415517121553421,6.7590460777282715,1.8024123907089233,0.2861396372318268,3.136643171310425,1.51027512550354,1.1057581901550293
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,8,0.10973336547613144,8.057076454162598,2.1485538482666016,1.0000001192092896,2.174452304840088,1.4708561897277832,1.0950013399124146
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,9,0.13013415038585663,6.849012851715088,1.8264033794403076,1.0,1.9093962907791138,1.3225256204605103,1.0545105934143066
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,10,0.12493954598903656,6.8824262619018555,1.8353137969970703,1.0,1.9404035806655884,1.540712833404541,1.0841573476791382
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,11,0.1240474060177803,6.782663345336914,1.8087100982666016,0.9999998807907104,2.0130157470703125,1.3888169527053833,1.222796082496643
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,12,0.08549198508262634,7.533608436584473,2.008962392807007,1.0000001192092896,2.2803475856781006,1.5867280960083008,1.1483935117721558
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,13,0.13502678275108337,7.717828750610352,2.0580875873565674,0.9999998807907104,2.2053050994873047,1.5615017414093018,1.2564904689788818
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,14,0.12891355156898499,7.8049845695495605,2.081329107284546,0.9999998807907104,2.253957986831665,1.4674067497253418,1.285504937171936
8,cfg_high,2.75,3.75,40,0.25,cfg_equal,15,0.12415517866611481,6.75904655456543,1.802412509918213,1.0,2.027965784072876,1.539318561553955,1.1057581901550293
8,cfg_high,2.75,3.75,40,0.25,euler_capped,8,0.009363408200442791,0.6875000596046448,0.1833333522081375,0.4970862567424774,0.9545970559120178,0.8681648969650269,1.0950013399124146
8,cfg_high,2.75,3.75,40,0.25,euler_capped,9,0.013062791898846626,0.6875,0.18333332240581512,0.46053367853164673,0.9665270447731018,0.8567476272583008,1.0545105934143066
8,cfg_high,2.75,3.75,40,0.25,euler_capped,10,0.012480473145842552,0.6875,0.18333333730697632,0.3756404519081116,0.9811239838600159,0.8330636620521545,1.0841573476791382
8,cfg_high,2.75,3.75,40,0.25,euler_capped,11,0.012573614716529846,0.6875,0.18333332240581512,0.3486958146095276,0.977584719657898,0.8308303952217102,1.222796082496643
8,cfg_high,2.75,3.75,40,0.25,euler_capped,12,0.0078018042258918285,0.6875,0.18333333730697632,0.4343397319316864,0.9734600186347961,0.8721317052841187,1.1483935117721558
8,cfg_high,2.75,3.75,40,0.25,euler_capped,13,0.012028113938868046,0.6875000596046448,0.18333333730697632,0.39195725321769714,0.9906076788902283,0.8556014895439148,1.2564904689788818
8,cfg_high,2.75,3.75,40,0.25,euler_capped,14,0.011355315335094929,0.6874999403953552,0.18333332240581512,0.39398327469825745,0.9816160202026367,0.8521854877471924,1.285504937171936
8,cfg_high,2.75,3.75,40,0.25,euler_capped,15,0.012628510594367981,0.6875000596046448,0.1833333522081375,0.2861396372318268,1.0001769065856934,0.8303952217102051,1.1057581901550293
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,8,0.009363408200442791,0.6875000596046448,0.1833333522081375,1.0,0.7972608804702759,0.8848845958709717,1.0950013399124146
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,9,0.013062791898846626,0.6875,0.18333332240581512,1.000000238418579,0.7653384208679199,0.8748090863227844,1.0545105934143066
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,10,0.012480473145842552,0.6875,0.18333333730697632,1.0,0.7714890241622925,0.8926464915275574,1.0841573476791382
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,11,0.012573614716529846,0.6875,0.18333332240581512,0.9999999403953552,0.7546696066856384,0.8825640082359314,1.222796082496643
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,12,0.0078018042258918285,0.6875,0.18333333730697632,1.0000001192092896,0.7759953737258911,0.8931116461753845,1.1483935117721558
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,13,0.012028113938868046,0.6875000596046448,0.18333333730697632,1.0,0.8010460734367371,0.9175230860710144,1.2564904689788818
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,14,0.011355315335094929,0.6874999403953552,0.18333332240581512,0.9999999403953552,0.7952378988265991,0.9051355719566345,1.285504937171936
8,cfg_high,2.75,3.75,40,0.25,cfg_capped,15,0.012628511525690556,0.6875001192092896,0.1833333671092987,1.0,0.7492136359214783,0.8823103308677673,1.1057581901550293
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,8,0.05107313022017479,3.75,1.0,1.0,0.909083366394043,0.816974401473999,1.0950013399124146
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,9,0.07125159353017807,3.750000238418579,1.0,1.0000001192092896,0.9226914644241333,0.8206795454025269,1.0545105934143066
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,10,0.06807531416416168,3.750000238418579,1.0000001192092896,0.9999998807907104,0.9273287057876587,0.9632818102836609,1.0841573476791382
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,11,0.06858334690332413,3.749999761581421,0.9999998807907104,1.0000001192092896,0.9883320927619934,0.8848119974136353,1.222796082496643
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,12,0.042555294930934906,3.75,1.0,1.0000001192092896,0.948348343372345,0.8957502245903015,1.1483935117721558
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,13,0.06560788303613663,3.749999761581421,0.9999998807907104,1.0,0.8146402835845947,0.8936756253242493,1.2564904689788818
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,14,0.0619380846619606,3.749999761581421,0.9999999403953552,1.0,0.9452398419380188,0.860198974609375,1.285504937171936
8,cfg_high,2.75,3.75,40,0.25,cfg_first_order,15,0.0688827857375145,3.750000238418579,1.0000001192092896,0.9999998807907104,1.0382585525512695,0.9720965623855591,1.1057581901550293
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,8,0.053579892963171005,3.9340569972991943,1.049081802368164,0.7418858408927917,0.00285635725595057,0.7388260364532471,1.0950013399124146
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,9,0.0608520433306694,3.202667713165283,0.8540446758270264,0.7590173482894897,0.001476741861552,0.711839497089386,1.0545105934143066
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,10,0.05953715369105339,3.2796666622161865,0.8745778203010559,0.7579582333564758,0.002016321523115039,0.7664746642112732,1.0841573476791382
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,11,0.05301951617002487,2.899000644683838,0.7730668187141418,0.776703417301178,0.0010249149054288864,0.7877593636512756,1.222796082496643
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,12,0.040619321167469025,3.5794005393981934,0.9545068740844727,0.74943608045578,0.0014825731050223112,0.7562506198883057,1.1483935117721558
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,13,0.0628565326333046,3.592738628387451,0.9580636024475098,0.7746618986129761,0.001275570597499609,0.7942097783088684,1.2564904689788818
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,14,0.05321644991636276,3.221954345703125,0.8591877818107605,0.755486249923706,0.0013070034328848124,0.799071192741394,1.285504937171936
8,cfg_high,2.75,3.75,40,0.25,flow_inverse,15,0.0544600635766983,2.964822769165039,0.790619432926178,0.7564952373504639,0.001801729784347117,0.7558314204216003,1.1057581901550293
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,8,0.08534753322601318,6.266568183898926,1.6710848808288574,0.7095717191696167,1.0945008993148804,0.0010462284553796053,1.0950013399124146
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,9,0.09633119404315948,5.069949626922607,1.3519865274429321,0.743179202079773,1.053866982460022,0.001441071624867618,1.0545105934143066
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,10,0.0886383131146431,4.882734775543213,1.3020626306533813,0.702068030834198,1.083503246307373,0.0013037510216236115,1.0841573476791382
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,11,0.0802275538444519,4.38668155670166,1.1697816848754883,0.688821017742157,1.2224819660186768,0.0006369860493578017,1.222796082496643
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,12,0.06741628795862198,5.940766334533691,1.5842044353485107,0.6929541230201721,1.1477925777435303,0.0013092521112412214,1.1483935117721558
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,13,0.10430052131414413,5.961584568023682,1.5897557735443115,0.7012609243392944,1.2560012340545654,0.0006996521260589361,1.2564904689788818
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,14,0.08844441175460815,5.3548078536987305,1.4279487133026123,0.6997983455657959,1.2850641012191772,0.0015966634964570403,1.285504937171936
8,cfg_high,2.75,3.75,40,0.25,own_euler_inverse,15,0.07961534708738327,4.33428430557251,1.1558091640472412,0.6729744076728821,1.1048754453659058,0.0012415683595463634,1.1057581901550293
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,16,0.00692313676699996,2.451587677001953,1.0895946025848389,0.9424934983253479,0.5010271668434143,0.26117658615112305,0.2798154652118683
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,17,0.01034130621701479,1.9188904762268066,0.85284024477005,0.9873997569084167,0.14351259171962738,0.06558432430028915,0.10151216387748718
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,18,0.0055496832355856895,1.836800217628479,0.8163556456565857,0.8706921339035034,0.4218670725822449,0.27257296442985535,0.21482543647289276
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,19,0.006279474124312401,1.5616482496261597,0.6940658688545227,0.923007071018219,0.3541940450668335,0.20919083058834076,0.2146683782339096
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,20,0.013215502724051476,1.7688528299331665,0.7861568331718445,0.9801222085952759,0.17772707343101501,0.08855163305997849,0.16835181415081024
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,21,0.009306141175329685,2.0169901847839355,0.8964400291442871,0.9869252443313599,0.19250249862670898,0.06886535882949829,0.15796968340873718
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,22,0.007928270846605301,2.0002152919769287,0.8889845609664917,0.9573882818222046,0.33153197169303894,0.15942680835723877,0.25383153557777405
16,cfg_tuned,1.25,2.25,8,0.03125,euler_fsg,23,0.009662180207669735,1.9895281791687012,0.8842347264289856,0.9374273419380188,0.23577150702476501,0.1873338520526886,0.11310140788555145
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,16,0.00692313676699996,2.451587677001953,1.0895946025848389,1.0,0.28582799434661865,0.21099379658699036,0.2798154652118683
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,17,0.01034130621701479,1.9188904762268066,0.85284024477005,0.9999998807907104,0.1383764147758484,0.09967786073684692,0.10151216387748718
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,18,0.0055496832355856895,1.836800217628479,0.8163556456565857,1.0000001192092896,0.2882659435272217,0.3244219422340393,0.21482543647289276
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,19,0.006279474124312401,1.5616482496261597,0.6940658688545227,1.0000001192092896,0.2805730700492859,0.21102918684482574,0.2146683782339096
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,20,0.01321550365537405,1.768852949142456,0.7861568927764893,1.0,0.25517141819000244,0.13075706362724304,0.16835181415081024
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,21,0.009306141175329685,2.0169901847839355,0.8964400291442871,1.0,0.22435708343982697,0.12219246476888657,0.15796968340873718
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,22,0.007928270846605301,2.0002152919769287,0.8889845609664917,1.0,0.2847769260406494,0.17636092007160187,0.25383153557777405
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_equal,23,0.009662180207669735,1.9895281791687012,0.8842347264289856,0.9999999403953552,0.26104870438575745,0.23490332067012787,0.11310140788555145
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,16,0.00692313676699996,2.451587677001953,1.0895946025848389,0.9424934983253479,0.5010271668434143,0.26117658615112305,0.2798154652118683
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,17,0.01034130621701479,1.9188904762268066,0.85284024477005,0.9873997569084167,0.14351259171962738,0.06558432430028915,0.10151216387748718
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,18,0.0055496832355856895,1.836800217628479,0.8163556456565857,0.8706921339035034,0.4218670725822449,0.27257296442985535,0.21482543647289276
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,19,0.006279474124312401,1.5616482496261597,0.6940658688545227,0.923007071018219,0.3541940450668335,0.20919083058834076,0.2146683782339096
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,20,0.013215502724051476,1.7688528299331665,0.7861568331718445,0.9801222085952759,0.17772707343101501,0.08855163305997849,0.16835181415081024
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,21,0.009306141175329685,2.0169901847839355,0.8964400291442871,0.9869252443313599,0.19250249862670898,0.06886535882949829,0.15796968340873718
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,22,0.007928270846605301,2.0002152919769287,0.8889845609664917,0.9573882818222046,0.33153197169303894,0.15942680835723877,0.25383153557777405
16,cfg_tuned,1.25,2.25,8,0.03125,euler_capped,23,0.009662180207669735,1.9895281791687012,0.8842347264289856,0.9374273419380188,0.23577150702476501,0.1873338520526886,0.11310140788555145
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,16,0.00692313676699996,2.451587677001953,1.0895946025848389,1.0,0.28582799434661865,0.21099379658699036,0.2798154652118683
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,17,0.01034130621701479,1.9188904762268066,0.85284024477005,0.9999998807907104,0.1383764147758484,0.09967786073684692,0.10151216387748718
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,18,0.0055496832355856895,1.836800217628479,0.8163556456565857,1.0000001192092896,0.2882659435272217,0.3244219422340393,0.21482543647289276
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,19,0.006279474124312401,1.5616482496261597,0.6940658688545227,1.0000001192092896,0.2805730700492859,0.21102918684482574,0.2146683782339096
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,20,0.01321550365537405,1.768852949142456,0.7861568927764893,1.0,0.25517141819000244,0.13075706362724304,0.16835181415081024
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,21,0.009306141175329685,2.0169901847839355,0.8964400291442871,1.0,0.22435708343982697,0.12219246476888657,0.15796968340873718
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,22,0.007928270846605301,2.0002152919769287,0.8889845609664917,1.0,0.2847769260406494,0.17636092007160187,0.25383153557777405
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_capped,23,0.009662180207669735,1.9895281791687012,0.8842347264289856,0.9999999403953552,0.26104870438575745,0.23490332067012787,0.11310140788555145
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,16,0.006353864911943674,2.25,1.0,1.0,0.2472866326570511,0.16878822445869446,0.2798154652118683
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,17,0.012125723995268345,2.249999761581421,0.9999999403953552,1.0,0.22560885548591614,0.2018454372882843,0.10151216387748718
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,18,0.006798119749873877,2.25,1.0000001192092896,1.0000001192092896,0.38545089960098267,0.44682246446609497,0.21482543647289276
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,19,0.009047375060617924,2.25,1.0,0.9999998807907104,0.34512513875961304,0.43464234471321106,0.2146683782339096
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,20,0.016810262575745583,2.25,1.0,1.0000001192092896,0.3285757303237915,0.28945744037628174,0.16835181415081024
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,21,0.010381219908595085,2.25,1.0,1.0,0.2490147352218628,0.19138771295547485,0.15796968340873718
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,22,0.008918344974517822,2.25,1.0,1.0,0.24486348032951355,0.22496020793914795,0.25383153557777405
16,cfg_tuned,1.25,2.25,8,0.03125,cfg_first_order,23,0.010927165858447552,2.249999761581421,0.9999999403953552,1.0,0.3298663794994354,0.29877373576164246,0.11310140788555145
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,16,0.0063599226996302605,2.2521450519561768,1.0009534358978271,0.9706805944442749,2.69922074949136e-05,0.2778395116329193,0.2798154652118683
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,17,0.010636799968779087,1.9737211465835571,0.8772094249725342,0.988542914390564,2.853010073522455e-06,0.10162657499313354,0.10151216387748718
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,18,0.005906137637794018,1.9547772407531738,0.8687899112701416,0.9585373997688293,4.1109688027063385e-05,0.22417327761650085,0.21482543647289276
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,19,0.007823978550732136,1.9457523822784424,0.8647788166999817,0.9620163440704346,2.151808439521119e-05,0.2413194179534912,0.2146683782339096
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,20,0.014913289807736874,1.996096134185791,0.8871538639068604,0.9642151594161987,7.832939445506781e-06,0.1782979518175125,0.16835181415081024
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,21,0.010026791132986546,2.1731820106506348,0.9658586382865906,0.9721649885177612,6.036227205186151e-06,0.1667819321155548,0.15796968340873718
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,22,0.00996747799217701,2.5146846771240234,1.1176376342773438,0.9729204177856445,9.443690032640006e-06,0.3103978633880615,0.25383153557777405
16,cfg_tuned,1.25,2.25,8,0.03125,flow_inverse,23,0.009484641253948212,1.952971339225769,0.8679872155189514,0.9739643335342407,2.5604565962566994e-05,0.11138172447681427,0.11310140788555145
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,16,0.006162519101053476,2.182241439819336,0.9698851108551025,0.9860354661941528,0.27980029582977295,2.615279117890168e-05,0.2798154652118683
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,17,0.010555677115917206,1.9586682319641113,0.8705192804336548,0.994234561920166,0.1015128344297409,2.7378282538847998e-06,0.10151216387748718
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,18,0.005705676507204771,1.888429880142212,0.8393021821975708,0.9585599303245544,0.21480968594551086,4.0676877688383684e-05,0.21482543647289276
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,19,0.006945992819964886,1.727405309677124,0.7677357196807861,0.9754236936569214,0.2146647423505783,2.351052717131097e-05,0.2146683782339096
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,20,0.013823248445987701,1.850197672843933,0.8223100900650024,0.9904745221138,0.16835251450538635,8.067352609941736e-06,0.16835181415081024
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,21,0.009278247132897377,2.010944366455078,0.8937530517578125,0.99266117811203,0.15796948969364166,6.48820696369512e-06,0.15796968340873718
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,22,0.008080186322331429,2.038541793823242,0.9060186147689819,0.9878028035163879,0.25383061170578003,1.0931494216492865e-05,0.25383153557777405
16,cfg_tuned,1.25,2.25,8,0.03125,own_euler_inverse,23,0.009582173079252243,1.9730539321899414,0.8769128322601318,0.9798186421394348,0.11310000717639923,2.5220133466064e-05,0.11310140788555145
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,16,0.014920647256076336,2.6418137550354004,1.1741394996643066,0.8465102314949036,0.9006369709968567,0.4745347201824188,0.5222393870353699
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,17,0.01706959679722786,1.5836822986602783,0.7038587927818298,0.9272844791412354,0.31123098731040955,0.1806599497795105,0.2003697156906128
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,18,0.011431378312408924,1.891743779182434,0.8407750725746155,0.6591619253158569,0.846947968006134,0.5548501014709473,0.4296245574951172
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,19,0.010741406120359898,1.335645079612732,0.5936200022697449,0.6800962090492249,0.6982315182685852,0.4685303866863251,0.4031011164188385
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,20,0.021660856902599335,1.4496182203292847,0.6442747712135315,0.9220662117004395,0.2963629961013794,0.18922965228557587,0.28426802158355713
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,21,0.01632210984826088,1.7688069343566895,0.7861363887786865,0.9480060338973999,0.40069472789764404,0.15051700174808502,0.3190813362598419
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,22,0.014464355073869228,1.8245985507965088,0.8109326958656311,0.8398910760879517,0.5866057872772217,0.35928210616111755,0.42499083280563354
16,cfg_tuned,1.25,2.25,8,0.0625,euler_fsg,23,0.018224885687232018,1.876332402229309,0.8339254856109619,0.8458057045936584,0.44689685106277466,0.32749271392822266,0.20978926122188568
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,16,0.014920647256076336,2.6418137550354004,1.1741394996643066,0.9999999403953552,0.5570153594017029,0.40128329396247864,0.5222393870353699
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,17,0.01706959679722786,1.5836822986602783,0.7038587927818298,0.9999999403953552,0.2563025951385498,0.18965044617652893,0.2003697156906128
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,18,0.011431378312408924,1.891743779182434,0.8407750725746155,1.0000001192092896,0.5533729791641235,0.6954857707023621,0.4296245574951172
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,19,0.010741406120359898,1.335645079612732,0.5936200022697449,1.0000001192092896,0.41727301478385925,0.3988518714904785,0.4031011164188385
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,20,0.021660856902599335,1.4496182203292847,0.6442747712135315,0.9999998807907104,0.42358145117759705,0.22185614705085754,0.28426802158355713
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,21,0.01632210984826088,1.7688069343566895,0.7861363887786865,1.0,0.4124005138874054,0.20971457660198212,0.3190813362598419
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,22,0.014464356005191803,1.8245986700057983,0.8109327554702759,0.9999999403953552,0.4650907516479492,0.3524949550628662,0.42499083280563354
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_equal,23,0.01822488382458687,1.87633216381073,0.8339254260063171,1.0000001192092896,0.46409109234809875,0.4117286503314972,0.20978926122188568
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,16,0.007059849798679352,1.25,0.555555522441864,0.8465101718902588,0.6861056685447693,0.4229591190814972,0.5222393870353699
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,17,0.013473027385771275,1.2499998807907104,0.555555522441864,0.9272844195365906,0.38873085379600525,0.32235604524612427,0.2003697156906128
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,18,0.007553466130048037,1.25,0.5555555820465088,0.6591619253158569,0.7721604108810425,0.5339512228965759,0.4296245574951172
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,19,0.010052639059722424,1.25,0.5555555820465088,0.6800962090492249,0.7034116983413696,0.4794948101043701,0.4031011164188385
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,20,0.01867806911468506,1.2499998807907104,0.555555522441864,0.9220662713050842,0.35959693789482117,0.2726143002510071,0.28426802158355713
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,21,0.01153468992561102,1.2500001192092896,0.5555555820465088,0.9480059742927551,0.510188639163971,0.33832788467407227,0.3190813362598419
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,22,0.009909271262586117,1.2499998807907104,0.555555522441864,0.8398913145065308,0.6718096137046814,0.44350293278694153,0.42499083280563354
16,cfg_tuned,1.25,2.25,8,0.0625,euler_capped,23,0.012141297571361065,1.2500001192092896,0.5555555820465088,0.8458056449890137,0.4402916431427002,0.3964484632015228,0.20978926122188568
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,16,0.007059849798679352,1.25,0.555555522441864,0.9999998807907104,0.5488138198852539,0.461355596780777,0.5222393870353699
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,17,0.0134730264544487,1.2499998807907104,0.555555522441864,0.9999998807907104,0.31020525097846985,0.2771797180175781,0.2003697156906128
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,18,0.007553466130048037,1.25,0.5555555820465088,1.0000001192092896,0.4901415705680847,0.5493797063827515,0.4296245574951172
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,19,0.010052639059722424,1.25,0.5555555820465088,1.0000001192092896,0.4284829795360565,0.3813876807689667,0.4031011164188385
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,20,0.01867806911468506,1.2499998807907104,0.555555522441864,1.0000001192092896,0.4332694113254547,0.24960766732692719,0.28426802158355713
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,21,0.01153468992561102,1.2500001192092896,0.5555555820465088,1.0000001192092896,0.4974510967731476,0.3214971423149109,0.3190813362598419
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,22,0.009909271262586117,1.2499998807907104,0.555555522441864,1.0000001192092896,0.5941833257675171,0.4109728932380676,0.42499083280563354
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_capped,23,0.012141297571361065,1.2500001192092896,0.5555555820465088,0.9999999403953552,0.42755529284477234,0.4232580065727234,0.20978926122188568
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_first_order,16,0.012707729823887348,2.25,1.0,1.0,0.47174081206321716,0.2927355170249939,0.5222393870353699
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_first_order,17,0.02425144799053669,2.249999761581421,0.9999999403953552,1.0,0.5350598096847534,0.48000892996788025,0.2003697156906128
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_first_order,18,0.013596239499747753,2.25,1.0000001192092896,1.0000001192092896,0.685647189617157,0.8572882413864136,0.4296245574951172
16,cfg_tuned,1.25,2.25,8,0.0625,cfg_first_order,19,0.018094750121235847,2.25,1.0,0.9999998807907104,0.6505403518676758,0.9197396039962769,0.4031011164188385
