time,target,beta,query_horizon,weak,strong,guided,weak_query,pfr
0.4752197265625,0.0,1.7,0.0247802734375,1.9844522768818416,1.4053627022454642,1.0,1.0,2.673568870699131
0.4754638671875,0.0,1.7,0.0245361328125,1.9758098827494175,1.4018040693674072,1.0,1.0,2.6588768006740096
0.4757080078125,0.0,1.7,0.0242919921875,1.9671464608940434,1.3982367780151943,1.0,1.0,2.644148983519874
0.4759521484375,0.0,1.7,0.0240478515625,1.9584620113157194,1.3946608281888258,1.0,1.0,2.629385419236723
0.4761962890625,0.0,1.7,0.0238037109375,1.9497565340144454,1.391076219888301,1.0,1.0,2.6145861078245574
0.4764404296875,0.0,1.7,0.0235595703125,1.9410300289902214,1.3874829531136206,1.0,1.0,2.5997510492833764
0.4766845703125,0.0,1.7,0.0233154296875,1.9322824962430474,1.3838810278647842,1.0,1.0,2.5848802436131804
0.4769287109375,0.0,1.7,0.0230712890625,1.9235139357729236,1.3802704441417921,1.0,1.0,2.56997369081397
0.4771728515625,0.0,1.7,0.0228271484375,1.9147243475798499,1.3766512019446442,1.0,1.0,2.5550313908857447
0.4774169921875,0.0,1.7,0.0225830078125,1.9059137316638262,1.3730233012733404,1.0,1.0,2.5400533438285047
0.4776611328125,0.0,1.7,0.0223388671875,1.8970820880248525,1.3693867421278803,1.0,1.0,2.5250395496422486
0.4779052734375,0.0,1.7,0.0220947265625,1.888229416662929,1.365741524508265,1.0,1.0,2.5099900083269793
0.4781494140625,0.0,1.7,0.0218505859375,1.8793557175780555,1.3620876484144935,1.0,1.0,2.4949047198826944
0.4783935546875,0.0,1.7,0.0216064453125,1.870460990770232,1.3584251138465662,1.0,1.0,2.4797836843093943
0.4786376953125,0.0,1.7,0.0213623046875,1.8615452362394587,1.354753920804483,1.0,1.0,2.4646269016070796
0.4788818359375,0.0,1.7,0.0211181640625,1.8526084539857353,1.351074069288244,1.0,1.0,2.44943437177575
0.4791259765625,0.0,1.7,0.0208740234375,1.843650644009062,1.3473855592978492,1.0,1.0,2.434206094815406
0.4793701171875,0.0,1.7,0.0206298828125,1.834671806309439,1.3436883908332984,1.0,1.0,2.4189420707260463
0.4796142578125,0.0,1.7,0.0203857421875,1.8256719408868658,1.3399825638945917,1.0,1.0,2.4036422995076716
0.4798583984375,0.0,1.7,0.0201416015625,1.8166510477413427,1.3362680784817293,1.0,1.0,2.3883067811602823
0.4801025390625,0.0,1.7,0.0198974609375,1.8076091268728698,1.3325449345947111,1.0,1.0,2.3729355156838787
0.4803466796875,0.0,1.7,0.0196533203125,1.798546178281447,1.328813132233537,1.0,1.0,2.35752850307846
0.4805908203125,0.0,1.7,0.0194091796875,1.7894622019670738,1.3250726713982068,1.0,1.0,2.3420857433440254
0.4808349609375,0.0,1.7,0.0191650390625,1.7803571979297512,1.321323552088721,1.0,1.0,2.326607236480577
