seed,method,kind,sigma,intervention,sign,target_coordinate_rms,actual_coordinate_rms,feature_fd,baseline_feature_fd
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,1.0,0.01,0.0099999979138374,0.8518774987824997,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,1.0,0.01,0.00999999884516,0.8535775180795042,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,-1.0,0.03,0.0299999937415123,0.9654502162840402,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,-1.0,0.03,0.0299999974668025,0.9733418242718272,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,1.0,0.03,0.0299999937415123,0.8469275324717813,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,1.0,0.03,0.0299999974668025,0.8584410284735782,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,-1.0,0.1,0.0999999865889549,1.4944715105090012,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.598406069556745,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,sample_field,1.0,0.1,0.0999999865889549,1.1035538985205449,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.1,shared_affine_vjp,1.0,0.1,0.1000000089406967,1.215381303973814,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,-1.0,0.01,0.0099999997764825,0.8930864763224378,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,-1.0,0.01,0.0100000007078051,0.8999414719665708,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,1.0,0.01,0.0099999997764825,0.8461456670363532,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,1.0,0.01,0.0100000007078051,0.8427405648797048,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,-1.0,0.03,0.0299999993294477,0.9581472333116068,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,-1.0,0.03,0.0299999993294477,0.9891591458548276,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,1.0,0.03,0.0299999993294477,0.8176264387997492,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.8176649930489646,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,-1.0,0.1,0.1000000014901161,1.3240305226878206,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,-1.0,0.1,0.1000000089406967,1.5519052758808556,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,sample_field,1.0,0.1,0.1000000014901161,0.8670688133419873,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.3,shared_affine_vjp,1.0,0.1,0.1000000089406967,0.9843765084199276,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,-1.0,0.01,0.0100000007078051,0.8883829179637104,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9008233358016752,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,1.0,0.01,0.0100000007078051,0.8490289911275823,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8417541225020813,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,-1.0,0.03,0.0299999993294477,0.938548480780284,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,-1.0,0.03,0.0300000011920928,0.99148162954927,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,1.0,0.03,0.0299999993294477,0.8208513250769585,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,1.0,0.03,0.0300000011920928,0.8144013293571248,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,-1.0,0.1,0.1000000014901161,1.1943939939345256,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,-1.0,0.1,0.0999999940395355,1.555628887305332,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,sample_field,1.0,0.1,0.1000000014901161,0.8158197945836321,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,0.7,shared_affine_vjp,1.0,0.1,0.0999999940395355,0.9701967866920852,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.01,0.0099999997764825,0.8823440728738632,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.01,0.0099999997764825,0.9023017667156096,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.01,0.0099999997764825,0.8535107054118072,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.01,0.0099999997764825,0.8410580346468635,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.03,0.0299999974668025,0.915800792530888,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.03,0.0299999993294477,0.9982816847163888,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.03,0.0299999974668025,0.829600341344289,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.03,0.0299999993294477,0.814642786536325,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,-1.0,0.1,0.0999999865889549,1.066360406862941,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,-1.0,0.1,0.1000000014901161,1.6063728657512115,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,sample_field,1.0,0.1,0.0999999865889549,0.7902535874115699,0.8673320568411071
2,factorized_dsm_coupled,factorized_dsm_coupled,1.5,shared_affine_vjp,1.0,0.1,0.1000000014901161,0.9977452797549518,0.8673320568411071
