experiment,condition,mode,space,gamma,alpha,num_samples,fid,sfid,inception_score,total_nfe,sampling_peak_memory_mib,fid_peak_memory_mib,sample_sha256,noise_fingerprint,label_fingerprint
depth12_x_full,extrap_gamma_0p08,extrapolation,output,0.08,0.0,1000,100.99007908161025,219.04968284339793,21.301881790161133,7306,2114,6450,6b36f68bd506115c9f44d9186da099013bbf992d9715ed265a142e44c17b39c3,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p1,extrapolation,output,0.1,0.0,1000,101.02134721838149,219.1525531240934,21.262073516845703,7966,2114,6450,9bd13089449eeca69652ddf63e0594d4a3e74222dab2578642851d04034fb48a,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p12,extrapolation,output,0.12,0.0,1000,101.04009829481527,219.28263388398523,21.234392166137695,8704,2114,6450,df4f50f82ed58cec54aee7796df8a22aa1d6f227d2c68b9f7e30e7792df4c369,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p15,extrapolation,output,0.15,0.0,1000,101.33634304287278,219.4546650154881,21.18060874938965,9412,2114,6450,0ee138790f8992212b9804a8bf7ee3597da8b24a32ac4c63c1175fb2ab3bf4d2,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p2,extrapolation,output,0.2,0.0,1000,101.87975806529306,219.80785204090455,20.694725036621094,9586,2114,6450,d4643c3226aea585eae384cd78b6014818a117174b1169f4ecc69a2bfbbf0278,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p3,extrapolation,output,0.3,0.0,1000,103.56891485347705,220.61423770524266,19.700546264648438,9022,2114,6450,18c056175a821bad461cf96334f525cdde89021dfe39c04860891c2609f5a506,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p4,extrapolation,output,0.4,0.0,1000,106.51055197406566,221.30165869639904,18.614212036132812,8998,2114,6450,147c5d486694588c4720360ef6bd32584d2c1e54b53aebbc86ab2f0f72c6de69,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p6,extrapolation,output,0.6,0.0,1000,115.94573676978541,223.08430034394644,16.268217086791992,10378,2114,6450,879848c1fc39dd5546b41c367bac4cafcfd864a45bf9845519241b04a0b71720,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_0p8,extrapolation,output,0.8,0.0,1000,128.76637729544967,223.96730514685453,13.484603881835938,10486,2114,6450,0abaa2f29803eda3587d53d6473a98451903292380c807d6f90eba2f6b33edba,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_1,extrapolation,output,1.0,0.0,1000,141.81525125910986,223.6421910389539,11.041437149047852,10612,2114,6450,06209cbd0f3b36cb53eb5f6bd96efb06089a347a55ee0e0475471a93359323a0,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
depth12_x_full,extrap_gamma_1p5,extrapolation,output,1.5,0.0,1000,167.12552730630324,221.66735922271232,8.022549629211426,11902,2114,6450,925ed1b84ec057f642d968a2d8c68aca37076794c03686548691d9ea1e38e85e,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758
