family,condition,mode,gamma,nominal_scale,orthogonal_scale,response_scale,global_seed,num_samples,fid,sfid,inception_score,total_nfe,noise_fingerprint,label_fingerprint,result
v500,g1p5_r1p40_l0p75_n1000_seed0,factorized,1.5,1.0,0.75,1.4,0,1000,73.84705678968407,216.0406002707914,29.871267318725586,7864,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p40_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p40_l0p875_n1000_seed0,factorized,1.25,1.0,0.875,1.4,0,1000,73.84829385577757,216.21655354763266,29.823932647705078,7726,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p40_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l1p125_n1000_seed0,factorized,1.25,1.0,1.125,1.45,0,1000,73.85216064986332,216.7593125603115,29.447423934936523,7834,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l1p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l0p75_n1000_seed0,factorized,1.25,1.0,0.75,1.45,0,1000,73.85527203727054,216.31385314348688,29.419641494750977,7882,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l1p25_n1000_seed0,factorized,1.25,1.0,1.25,1.45,0,1000,73.87760316897771,216.8482114017412,29.637290954589844,7912,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l1p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l0p75_n1000_seed0,factorized,1.5,1.0,0.75,1.45,0,1000,73.92242194003268,216.16956087323013,28.71490478515625,7936,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p40_l0p625_n1000_seed0,factorized,1.5,1.0,0.625,1.4,0,1000,73.93981190122418,216.05123925807834,29.566246032714844,7942,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p40_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p35_l0p625_n1000_seed0,factorized,1.5,1.0,0.625,1.35,0,1000,73.99145004665183,216.12129769415105,30.109643936157227,7870,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p35_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l0p875_n1000_seed0,factorized,1.5,1.0,0.875,1.45,0,1000,74.01202109924418,216.46348685179817,28.377710342407227,8062,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p40_l0p75_n1000_seed0,factorized,1.25,1.0,0.75,1.4,0,1000,74.05424033828399,216.17033806200493,29.801326751708984,7798,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p40_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l1p0_n1000_seed0,factorized,1.5,1.0,1.0,1.45,0,1000,74.06506156589535,216.80512497382267,28.456815719604492,7972,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l1p0_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p20_l0p875_n1000_seed0,factorized,1.75,1.0,0.875,1.2,0,1000,74.08167282991712,216.91381164343443,31.187978744506836,7768,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p20_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p45_l1p0_n1000_seed0,factorized,1.75,1.0,1.0,1.45,0,1000,74.08405055291809,217.36148731019603,28.234933853149414,8578,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p45_l1p0_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p30_l0p75_n1000_seed0,factorized,1.5,1.0,0.75,1.3,0,1000,74.10021535073827,216.15496602498592,30.94778823852539,7912,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p30_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p40_l0p375_n1000_seed0,factorized,1.75,1.0,0.375,1.4,0,1000,74.14276857841844,215.8834969190093,29.409887313842773,7948,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p40_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p30_l0p5_n1000_seed0,factorized,1.75,1.0,0.5,1.3,0,1000,74.1444747229441,216.08631882553414,29.768001556396484,7744,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p30_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l0p625_n1000_seed0,factorized,1.5,1.0,0.625,1.45,0,1000,74.14752844169743,216.1397582686036,28.918729782104492,7864,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p30_l1p125_n1000_seed0,factorized,1.25,1.0,1.125,1.3,0,1000,74.15280217769117,216.4272505580318,32.02326965332031,7534,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p30_l1p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p20_l1p25_n1000_seed0,factorized,1.5,1.0,1.25,1.2,0,1000,74.15641130125834,217.43567021463127,31.779638290405273,7714,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p20_l1p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l1p125_n1000_seed0,factorized,1.5,1.0,1.125,1.45,0,1000,74.17070316038746,217.31411862834284,28.866207122802734,8140,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l1p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p35_l0p875_n1000_seed0,factorized,1.25,1.0,0.875,1.35,0,1000,74.17123045208518,216.04501347118764,31.047529220581055,7774,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p35_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p25_l0p875_n1000_seed0,factorized,1.5,1.0,0.875,1.25,0,1000,74.20515024589605,216.39849905300343,31.740924835205078,7774,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p25_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p45_l0p875_n1000_seed0,factorized,1.75,1.0,0.875,1.45,0,1000,74.21339100245223,217.18204577707263,28.3302059173584,8386,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p45_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p45_l0p625_n1000_seed0,factorized,1.75,1.0,0.625,1.45,0,1000,74.21926738518584,216.5161961355616,28.546064376831055,7900,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p45_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p35_l0p375_n1000_seed0,factorized,1.75,1.0,0.375,1.35,0,1000,74.2445221116916,215.81281016777734,29.646041870117188,7972,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p35_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p45_l0p75_n1000_seed0,factorized,1.75,1.0,0.75,1.45,0,1000,74.26675388383131,216.87057354486035,28.644155502319336,8212,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p45_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p45_l1p125_n1000_seed0,factorized,1.75,1.0,1.125,1.45,0,1000,74.28705644758054,217.7767767004932,27.74909210205078,8740,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p45_l1p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p40_l0p5_n1000_seed0,factorized,1.5,1.0,0.5,1.4,0,1000,74.29756238668381,216.01028603954774,29.441085815429688,7930,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p40_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p35_l0p5_n1000_seed0,factorized,1.5,1.0,0.5,1.35,0,1000,74.30945140014956,215.98375632288844,30.09001350402832,7960,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p35_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l1p25_n1000_seed0,factorized,1.5,1.0,1.25,1.45,0,1000,74.33223513994596,217.6058787318059,28.412633895874023,8482,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l1p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p35_l0p75_n1000_seed0,factorized,1.25,1.0,0.75,1.35,0,1000,74.34703055654336,215.87075576435313,30.695627212524414,7756,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p35_l0p75_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p40_l0p625_n1000_seed0,factorized,1.25,1.0,0.625,1.4,0,1000,74.35449017591202,216.01811747208785,29.722341537475586,7870,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p40_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p45_l0p625_n1000_seed0,factorized,1.25,1.0,0.625,1.45,0,1000,74.36354184974289,216.1606377022415,29.602754592895508,7906,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p45_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p30_l1p0_n1000_seed0,factorized,1.25,1.0,1.0,1.3,0,1000,74.3753009680446,216.2651730028814,31.814695358276367,7720,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p30_l1p0_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p35_l0p625_n1000_seed0,factorized,1.25,1.0,0.625,1.35,0,1000,74.38556345668201,215.79345714112037,30.71666145324707,7708,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p35_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p50_l1p25_n1000_seed0,factorized,1.25,1.0,1.25,1.5,0,1000,74.41820687997273,217.3947284624885,28.801311492919922,8050,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p50_l1p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p40_l0p375_n1000_seed0,factorized,1.25,1.0,0.375,1.4,0,1000,74.45882384874824,215.7570415435381,29.78569984436035,7780,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p40_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p50_l1p0_n1000_seed0,factorized,1.25,1.0,1.0,1.5,0,1000,74.46098780103415,216.86396496220232,28.608476638793945,7948,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p50_l1p0_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p50_l0p875_n1000_seed0,factorized,1.25,1.0,0.875,1.5,0,1000,74.47343043885718,216.6810795884088,28.998628616333008,7918,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p50_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p40_l0p5_n1000_seed0,factorized,1.25,1.0,0.5,1.4,0,1000,74.4775872896214,215.93514603706058,29.78987693786621,7786,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p40_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p50_l1p25_n1000_seed0,factorized,1.5,1.0,1.25,1.5,0,1000,74.48364627254762,217.962584170406,27.437334060668945,8662,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p50_l1p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p25_l0p625_n1000_seed0,factorized,1.75,1.0,0.625,1.25,0,1000,74.48596123920538,216.24084610848388,30.668941497802734,7834,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p25_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p35_l0p5_n1000_seed0,factorized,1.25,1.0,0.5,1.35,0,1000,74.4925373681204,215.6905281448967,30.95408058166504,7666,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p35_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p35_l0p375_n1000_seed0,factorized,1.5,1.0,0.375,1.35,0,1000,74.50031714745239,215.87871402846133,30.395179748535156,7948,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p35_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p50_l1p125_n1000_seed0,factorized,1.25,1.0,1.125,1.5,0,1000,74.54270535695878,216.94142838344123,28.543867111206055,8134,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p50_l1p125_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p25_r1p30_l0p875_n1000_seed0,factorized,1.25,1.0,0.875,1.3,0,1000,74.55333024869003,216.18664241446527,31.51154327392578,7630,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p25_r1p30_l0p875_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p35_l0p25_n1000_seed0,factorized,1.5,1.0,0.25,1.35,0,1000,74.55923122018748,215.69631165908754,30.360109329223633,7924,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p35_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p30_l0p375_n1000_seed0,factorized,1.75,1.0,0.375,1.3,0,1000,74.55976838381588,215.93286577707772,30.303688049316406,7972,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p30_l0p375_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p40_l0p25_n1000_seed0,factorized,1.75,1.0,0.25,1.4,0,1000,74.56699820261116,215.86307831593604,29.22272300720215,7840,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p40_l0p25_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p30_l0p625_n1000_seed0,factorized,1.5,1.0,0.625,1.3,0,1000,74.5672174284332,216.0374105718396,31.129497528076172,7834,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p30_l0p625_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p75_r1p45_l0p5_n1000_seed0,factorized,1.75,1.0,0.5,1.45,0,1000,74.57126553399246,216.22424472201658,28.927446365356445,7990,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p75_r1p45_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l0p5_n1000_seed0,factorized,1.5,1.0,0.5,1.45,0,1000,74.57322768434352,216.17873238454968,29.03619956970215,7984,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l0p5_n1000_seed0/nominal_intervention_fid5k.json
v500,g1p5_r1p45_l0p25_n1000_seed0,factorized,1.5,1.0,0.25,1.45,0,1000,74.58959308031149,215.9650195346086,29.28990364074707,7894,b693d3cc2f28249d84942f74586d1afda2df10879225cd69bbf5d6a2d602c7b8,76fcd0fce6808c069a79ee8fd795edf2a1785d73758dc62306e51700c44c0758,/data/users/zhoushunyu/eqvae/imagenet_sit_flow/factorized_guidance_800k_v1/response_direction_dense_n1000_seed0/v500/g1p5_r1p45_l0p25_n1000_seed0/nominal_intervention_fid5k.json
