start,method,k,suffix,index,resnet_p,resnet_top1,resnet_prediction,convnext_p,convnext_top1,convnext_prediction
8,norm_high,32,null,9,0.9293413758277893,1.0,169.0,0.8327191472053528,1.0,169.0
8,norm_high,32,null,10,0.9999762773513794,1.0,608.0,0.8342941999435425,1.0,608.0
8,norm_high,32,null,11,0.847724199295044,1.0,342.0,0.48261892795562744,1.0,342.0
8,norm_high,32,conditional,8,0.992104172706604,1.0,570.0,0.6665199995040894,1.0,570.0
8,norm_high,32,conditional,9,0.9771783351898193,1.0,169.0,0.8339582681655884,1.0,169.0
8,norm_high,32,conditional,10,0.9999867677688599,1.0,608.0,0.8418772220611572,1.0,608.0
8,norm_high,32,conditional,11,0.8556785583496094,1.0,342.0,0.5065945386886597,1.0,342.0
8,norm_high,48,null,8,0.9913404583930969,1.0,570.0,0.722456157207489,1.0,570.0
8,norm_high,48,null,9,0.9883848428726196,1.0,169.0,0.8271386027336121,1.0,169.0
8,norm_high,48,null,10,0.9999710321426392,1.0,608.0,0.8553162217140198,1.0,608.0
8,norm_high,48,null,11,0.8497536182403564,1.0,342.0,0.4905172884464264,1.0,342.0
12,norm_high,64,guided,12,0.9993177652359009,1.0,830.0,0.7692636847496033,1.0,830.0
12,norm_high,64,guided,13,0.9996181726455688,1.0,904.0,0.9158889055252075,1.0,904.0
12,norm_high,64,guided,14,0.9943203926086426,1.0,211.0,0.9043442010879517,1.0,211.0
12,norm_high,64,guided,15,0.45282047986984253,1.0,119.0,0.844655454158783,1.0,119.0
12,norm_high,16,null,12,0.04900689795613289,0.0,778.0,0.6217840313911438,1.0,830.0
12,norm_high,16,null,13,0.9982420206069946,1.0,904.0,0.9212630987167358,1.0,904.0
12,norm_high,16,null,14,0.9001676440238953,1.0,211.0,0.8437290191650391,1.0,211.0
12,norm_high,16,null,15,0.00039230711990967393,0.0,35.0,0.0014028302393853664,0.0,32.0
12,norm_high,32,null,12,0.9971331357955933,1.0,830.0,0.7487549781799316,1.0,830.0
12,norm_high,32,null,13,0.9988465309143066,1.0,904.0,0.9129965901374817,1.0,904.0
12,norm_high,32,null,14,0.9971233010292053,1.0,211.0,0.8786790370941162,1.0,211.0
12,norm_high,32,null,15,0.5098505020141602,1.0,119.0,0.718747079372406,1.0,119.0
12,norm_high,32,conditional,12,0.9973006844520569,1.0,830.0,0.7550493478775024,1.0,830.0
12,norm_high,32,conditional,13,0.99921715259552,1.0,904.0,0.9156080484390259,1.0,904.0
12,norm_high,32,conditional,14,0.9971849322319031,1.0,211.0,0.8869368433952332,1.0,211.0
12,norm_high,32,conditional,15,0.3727170526981354,0.0,120.0,0.7916533946990967,1.0,119.0
12,norm_high,48,null,12,0.9992079138755798,1.0,830.0,0.7655633687973022,1.0,830.0
12,norm_high,48,null,13,0.9996034502983093,1.0,904.0,0.9172083735466003,1.0,904.0
12,norm_high,48,null,14,0.9946129322052002,1.0,211.0,0.9040459394454956,1.0,211.0
12,norm_high,48,null,15,0.3828764259815216,0.0,120.0,0.8464325666427612,1.0,119.0
0,smc01_high,64,guided,0,0.9934189915657043,1.0,272.0,0.7030577063560486,1.0,272.0
0,smc01_high,64,guided,1,0.9347793459892273,1.0,508.0,0.7293750643730164,1.0,508.0
0,smc01_high,64,guided,2,0.004399843048304319,0.0,155.0,0.026525823399424553,0.0,157.0
0,smc01_high,64,guided,3,0.9866251945495605,1.0,331.0,0.7977190613746643,1.0,331.0
0,smc01_high,16,null,0,0.30540576577186584,1.0,272.0,0.4584563970565796,1.0,272.0
0,smc01_high,16,null,1,0.005156070459634066,0.0,599.0,0.002892853459343314,0.0,599.0
0,smc01_high,16,null,2,9.939513802237343e-06,0.0,283.0,7.637705857632682e-05,0.0,283.0
0,smc01_high,16,null,3,1.889912226715751e-07,0.0,128.0,0.0005052902270108461,0.0,128.0
0,smc01_high,32,null,0,0.9738476872444153,1.0,272.0,0.48061466217041016,1.0,272.0
0,smc01_high,32,null,1,0.9568260908126831,1.0,508.0,0.803390383720398,1.0,508.0
0,smc01_high,32,null,2,0.0006143318023532629,0.0,155.0,0.0017189981881529093,0.0,174.0
0,smc01_high,32,null,3,0.7214046716690063,1.0,331.0,0.5291739702224731,1.0,331.0
0,smc01_high,32,conditional,0,0.9894891381263733,1.0,272.0,0.6322881579399109,1.0,272.0
0,smc01_high,32,conditional,1,0.9500787258148193,1.0,508.0,0.7528784275054932,1.0,508.0
0,smc01_high,32,conditional,2,0.0017057157820090652,0.0,155.0,0.0070367916487157345,0.0,157.0
0,smc01_high,32,conditional,3,0.9612225890159607,1.0,331.0,0.7649768590927124,1.0,331.0
0,smc01_high,48,null,0,0.9914636015892029,1.0,272.0,0.6839524507522583,1.0,272.0
0,smc01_high,48,null,1,0.945147693157196,1.0,508.0,0.7268430590629578,1.0,508.0
0,smc01_high,48,null,2,0.0039022734854370356,0.0,155.0,0.015602737665176392,0.0,157.0
0,smc01_high,48,null,3,0.9763178825378418,1.0,331.0,0.7832804918289185,1.0,331.0
4,smc01_high,64,guided,4,0.9766412377357483,1.0,882.0,0.8426942825317383,1.0,882.0
4,smc01_high,64,guided,5,0.1804683357477188,0.0,435.0,0.17692121863365173,0.0,435.0
4,smc01_high,64,guided,6,0.9999443292617798,1.0,137.0,0.8009892106056213,1.0,137.0
4,smc01_high,64,guided,7,0.9999433755874634,1.0,15.0,0.8468854427337646,1.0,15.0
4,smc01_high,16,null,4,0.04546475037932396,0.0,451.0,0.0009622309589758515,0.0,678.0
4,smc01_high,16,null,5,0.02882722206413746,0.0,678.0,0.06366121023893356,0.0,678.0
4,smc01_high,16,null,6,0.928530752658844,1.0,137.0,0.08650941401720047,0.0,98.0
4,smc01_high,16,null,7,0.3408309519290924,1.0,15.0,0.11161134392023087,0.0,8.0
4,smc01_high,32,null,4,0.8947133421897888,1.0,882.0,0.8935108780860901,1.0,882.0
4,smc01_high,32,null,5,0.14340397715568542,0.0,435.0,0.23168988525867462,0.0,435.0
4,smc01_high,32,null,6,0.9997608065605164,1.0,137.0,0.777788519859314,1.0,137.0
4,smc01_high,32,null,7,0.9992740750312805,1.0,15.0,0.8224063515663147,1.0,15.0
4,smc01_high,32,conditional,4,0.9703467488288879,1.0,882.0,0.8581663966178894,1.0,882.0
4,smc01_high,32,conditional,5,0.21928063035011292,0.0,435.0,0.18139374256134033,0.0,435.0
4,smc01_high,32,conditional,6,0.9999034404754639,1.0,137.0,0.7907859086990356,1.0,137.0
4,smc01_high,32,conditional,7,0.9998359680175781,1.0,15.0,0.8475903868675232,1.0,15.0
4,smc01_high,48,null,4,0.9730701446533203,1.0,882.0,0.8448012471199036,1.0,882.0
4,smc01_high,48,null,5,0.181540384888649,0.0,435.0,0.17476506531238556,0.0,435.0
4,smc01_high,48,null,6,0.9999303817749023,1.0,137.0,0.7987719774246216,1.0,137.0
4,smc01_high,48,null,7,0.9999165534973145,1.0,15.0,0.8491219282150269,1.0,15.0
8,smc01_high,64,guided,8,0.9763057231903076,1.0,570.0,0.6512953042984009,1.0,570.0
8,smc01_high,64,guided,9,0.8720963001251221,1.0,169.0,0.8750763535499573,1.0,169.0
8,smc01_high,64,guided,10,0.9998997449874878,1.0,608.0,0.8446027636528015,1.0,608.0
8,smc01_high,64,guided,11,0.8900264501571655,1.0,342.0,0.39732256531715393,1.0,342.0
8,smc01_high,16,null,8,0.6032545566558838,1.0,570.0,0.33874478936195374,1.0,570.0
8,smc01_high,16,null,9,0.4694232642650604,1.0,169.0,0.7499625086784363,1.0,169.0
8,smc01_high,16,null,10,0.0012660800712183118,0.0,464.0,0.000744132325053215,0.0,626.0
8,smc01_high,16,null,11,0.12932470440864563,0.0,343.0,0.11615561693906784,1.0,342.0
8,smc01_high,32,null,8,0.9605692625045776,1.0,570.0,0.5788493752479553,1.0,570.0
8,smc01_high,32,null,9,0.8363499045372009,1.0,169.0,0.9145647883415222,1.0,169.0
8,smc01_high,32,null,10,0.99949049949646,1.0,608.0,0.8460248708724976,1.0,608.0
8,smc01_high,32,null,11,0.8018867373466492,1.0,342.0,0.32087257504463196,1.0,342.0
8,smc01_high,32,conditional,8,0.9688103199005127,1.0,570.0,0.6254676580429077,1.0,570.0
8,smc01_high,32,conditional,9,0.9154382944107056,1.0,169.0,0.8951224684715271,1.0,169.0
8,smc01_high,32,conditional,10,0.999871015548706,1.0,608.0,0.8472582101821899,1.0,608.0
8,smc01_high,32,conditional,11,0.8467393517494202,1.0,342.0,0.35808101296424866,1.0,342.0
8,smc01_high,48,null,8,0.9792720675468445,1.0,570.0,0.6465463638305664,1.0,570.0
8,smc01_high,48,null,9,0.7979563474655151,1.0,169.0,0.882636547088623,1.0,169.0
8,smc01_high,48,null,10,0.9998500347137451,1.0,608.0,0.8582412004470825,1.0,608.0
8,smc01_high,48,null,11,0.8892919421195984,1.0,342.0,0.3792942762374878,1.0,342.0
12,smc01_high,64,guided,12,0.9998379945755005,1.0,830.0,0.8321093916893005,1.0,830.0
12,smc01_high,64,guided,13,0.9986076951026917,1.0,904.0,0.9370270371437073,1.0,904.0
12,smc01_high,64,guided,14,0.9727903008460999,1.0,211.0,0.9325309991836548,1.0,211.0
12,smc01_high,64,guided,15,0.27686402201652527,0.0,120.0,0.7491728067398071,1.0,119.0
12,smc01_high,16,null,12,0.0003806068853009492,0.0,403.0,0.000544178590644151,0.0,895.0
12,smc01_high,16,null,13,0.9994688630104065,1.0,904.0,0.9487494230270386,1.0,904.0
12,smc01_high,16,null,14,0.2240769863128662,1.0,211.0,0.80042964220047,1.0,211.0
12,smc01_high,16,null,15,0.002852007281035185,0.0,113.0,0.001885159406810999,0.0,35.0
12,smc01_high,32,null,12,0.9622482657432556,1.0,830.0,0.702886700630188,1.0,830.0
12,smc01_high,32,null,13,0.998612642288208,1.0,904.0,0.9458248019218445,1.0,904.0
12,smc01_high,32,null,14,0.9165412187576294,1.0,211.0,0.9307164549827576,1.0,211.0
12,smc01_high,32,null,15,0.23364275693893433,0.0,120.0,0.7366108298301697,1.0,119.0
12,smc01_high,32,conditional,12,0.9992325305938721,1.0,830.0,0.7790735960006714,1.0,830.0
12,smc01_high,32,conditional,13,0.9985907673835754,1.0,904.0,0.9418073892593384,1.0,904.0
12,smc01_high,32,conditional,14,0.9510855674743652,1.0,211.0,0.9339024424552917,1.0,211.0
12,smc01_high,32,conditional,15,0.1868240386247635,0.0,120.0,0.7798216938972473,1.0,119.0
12,smc01_high,48,null,12,0.9998076558113098,1.0,830.0,0.8309915065765381,1.0,830.0
12,smc01_high,48,null,13,0.9985318183898926,1.0,904.0,0.9369932413101196,1.0,904.0
12,smc01_high,48,null,14,0.9595187306404114,1.0,211.0,0.9347766637802124,1.0,211.0
12,smc01_high,48,null,15,0.24673888087272644,0.0,120.0,0.7526964545249939,1.0,119.0
