context,time,sample_id,cosine,projection_coefficient,positive_coefficient,reference_rms,difference_rms,difference_over_reference_rms,parallel_energy_fraction,orthogonal_energy_fraction,predicted_residual_energy_fraction,dot,reference_energy,difference_energy
strong_rollout,0.2,663,0.43910250362418185,0.465213150347212,1.0,0.11986148746583354,0.1269888914981182,1.0594636708001504,0.19281100757293365,0.8071889932897909,0.8129762641962887,27.376079691277788,58.846315223130816,66.05282739781975
strong_rollout,0.2,1948,0.6182607274300562,0.6932616478216149,1.0,0.14467247735840483,0.1622226280890039,1.1213095334444376,0.38224629967833756,0.6177536723001001,0.6935190875411297,59.43317887129366,85.72979488775438,107.79107763856703
teacher,0.4,4301,0.5891849057106824,0.5510900428353266,1.0,0.2841371701219756,0.265765744736371,0.9353431112947382,0.3471388767527128,0.6528611487162368,0.6845388956069588,182.23786286386286,330.6861831984108,289.3063416843383
teacher,0.4,1667,0.6210376291187027,0.5193120704603671,1.0,0.23468494924923194,0.19624370760505103,0.8362006521204013,0.38568775697565244,0.6143122626687305,0.6402595998272953,117.15446414298718,225.5954960552533,157.7434840046664
teacher,0.4,2696,0.44695834086315395,0.43429231342845304,1.0,0.2597913508067906,0.2524293126126666,0.9716617271080775,0.1997717618914745,0.8002282413322561,0.8028420838880808,120.0581002413374,276.44537222765337,260.99940501955933
teacher,0.4,2351,0.5602607964130006,0.38829813916322997,1.0,0.34375755225484206,0.23824693556724572,0.693066767564784,0.3138921840483192,0.686107840426927,0.686136076570439,187.94455744034684,484.02126738325694,232.4955230502229
teacher,0.4,3628,0.5180864626546131,0.3799726046503592,1.0,0.28542179045208366,0.2093327445506872,0.7334154278099162,0.2684135848735409,0.7315864176495736,0.731626491652835,126.79043333365007,333.6830913121205,179.4875307668409
teacher,0.4,4954,0.5892267639459369,0.33392698198245446,1.0,0.4745532099881031,0.2689391095207496,0.5667206624258043,0.3471881658345192,0.6528118195065595,0.660811624749351,308.0216841850652,922.4222683546118,296.2564900037172
teacher,0.4,4513,0.6186258392161335,0.5425954796141325,1.0,0.2712421374747508,0.2379059333524791,0.8770979891523127,0.3826979664638929,0.6173020716166727,0.6497441355753598,163.5123030180139,301.35212909310616,231.83045887719106
teacher,0.4,3775,0.5989187166951422,0.43262923713369006,1.0,0.36847874813920817,0.2661708096001732,0.7223505044573592,0.3587036119812716,0.6412963692865872,0.6457144841010445,240.60281492935206,556.1409037526549,290.18890192163497
teacher,0.4,1152,0.5678995199789052,0.4277815620027481,1.0,0.3545493343416712,0.2670713087719259,0.7532698073395769,0.3225098486360224,0.6774901327279536,0.6807740041846946,220.25985985559623,514.8886240547723,292.1557359376359
teacher,0.4,2150,0.6307274556738294,0.5195433272460649,1.0,0.27822668311569,0.22918110726626478,0.8237208045605335,0.39781715838146603,0.6021828778448389,0.629014298257155,164.73249490955303,317.07171716119996,215.1382217842326
teacher,0.4,1409,0.6477273056412431,0.6398839939360417,1.0,0.23853103443875537,0.23564266885933122,0.9878910281581588,0.41955066416736975,0.5804493365976168,0.6472186215470594,149.12517900918732,233.0503347831714,227.44050641775993
teacher,0.4,3452,0.6581361465121844,0.481782184628162,1.0,0.415658479753606,0.3042787597918473,0.732040303790308,0.4331432118345336,0.5668568124842354,0.584475182611534,340.94472401723874,707.6739964562591,379.23046875326355
teacher,0.4,2228,0.5795823346699812,0.4120389650445108,1.0,0.42194043827577266,0.29996756474051545,0.7109239540213542,0.33591566158775177,0.6640843179974112,0.6655723127175963,300.4695972852411,729.2261722208302,368.5602914154714
teacher,0.4,1449,0.5788735311248961,0.5156440102934212,1.0,0.24701155958255475,0.22003084322143568,0.8907714424105657,0.3350945686880281,0.6649054329884806,0.6865425703132407,128.86781969968993,249.91625448409496,198.3019907839427
teacher,0.4,663,0.5852071598575318,0.46884036101618215,1.0,0.2930958407113465,0.2348145566176988,0.8011528107932258,0.34246741825504223,0.6575325770109799,0.6685848383140662,164.96972504963838,351.8675838660239,225.84474009422428
teacher,0.4,1948,0.5568319947199694,0.5040699796846501,1.0,0.31773628673753634,0.2876295276125632,0.9052460786455826,0.3100618751121219,0.6899381294728534,0.7073510806690894,208.4416071266637,413.5172010383684,338.86513215334924
strong_rollout,0.4,4301,0.5641927349954686,0.4930356062802858,1.0,0.3168421203808876,0.2768813514026849,0.8738779776812363,0.31831345230060915,0.6816865584253607,0.6970794038951473,202.73281677454793,411.19305419758336,314.0128061627477
strong_rollout,0.4,1667,0.44227128891779643,0.27363519006516285,1.0,0.3522776154647717,0.21795570881229395,0.6187043946142807,0.1956038765229494,0.8043961081928844,0.8365715564581205,139.09194871915378,508.3116271925067,194.57921435184934
strong_rollout,0.4,2696,0.5457287686885135,0.43403303521303027,1.0,0.3863609971462024,0.30728348201671185,0.7953273862693575,0.2978198910950331,0.7021801092674623,0.7060408633960059,265.38067253552407,611.4296631943489,386.7571745600098
strong_rollout,0.4,2351,0.5883927106015389,0.5111814530544486,1.0,0.24647158318639764,0.21412859092194816,0.8687759787707874,0.34620600982377386,0.6537940185812142,0.6750176141761136,127.19462100028117,248.8247964402046,187.80591493209712
strong_rollout,0.4,3628,0.5552838407477543,0.4181237095375894,1.0,0.3526923780170071,0.2655741705422591,0.7529909549943632,0.30834016255212293,0.6916598574716526,0.6936401300206028,213.03790925340738,509.50927774224965,288.8894056825198
strong_rollout,0.4,4954,0.627588816728246,0.5840131457296612,1.0,0.22188444437368524,0.2064782368537093,0.9305665272594339,0.39386774697852683,0.6061322764666982,0.6520463343128469,117.77043614262593,201.65716645895787,174.62584235711068
strong_rollout,0.4,4513,0.6642697581471179,0.5470721690807636,1.0,0.31012009747876734,0.25540538662558293,0.8235692839709283,0.44125431744588345,0.5587456885335521,0.5976569556277381,215.50849463089136,393.9306490275437,267.18990957512085
strong_rollout,0.4,3775,0.4937575696328043,0.40066940698558284,1.0,0.31757279463023874,0.25770076475764947,0.8114699026964813,0.24379652399605806,0.7562034626627223,0.7565948648426215,165.51322955880505,413.0917576264081,272.0140663057506
strong_rollout,0.4,1152,0.6152834429170357,0.5264907388168211,1.0,0.30250942835890665,0.25885372712233146,0.8556881302067032,0.3785737286291255,0.6214262843871253,0.6489167987855422,197.34608446080927,374.832964591749,274.45351237682155
strong_rollout,0.4,2150,0.5574088682347419,0.47033729043691896,1.0,0.23723350226922912,0.2001757937786886,0.8437922631665875,0.31070466171002353,0.6892953539763202,0.69961613175573,108.4229954673336,230.5217929171941,164.12814710754537
strong_rollout,0.4,1409,0.594191593116559,0.4805349434268838,1.0,0.23861490715983838,0.19297277551749437,0.8087205355876186,0.35306364623538194,0.6469363511462044,0.6610038662428926,112.06759872311335,233.21425477180742,152.52886360442992
strong_rollout,0.4,3452,0.5827721252724745,0.6467326787989447,1.0,0.2620619227160899,0.2908238090662569,1.1097522526434591,0.33962335948306466,0.6603766516672385,0.7161644530873749,181.92509068904965,281.2987446790303,346.433486519528
strong_rollout,0.4,2228,0.5664777902757039,0.5453910240199727,1.0,0.2414545396060705,0.23246655185887158,0.9627756522537837,0.32089708531339856,0.6791029123605193,0.7069891728411328,130.23828961331031,238.7980070763703,221.35069791499643
strong_rollout,0.4,1449,0.5491109988779811,0.4320947503080396,1.0,0.3061174889161697,0.2408834647428885,0.7868987348476991,0.3015228928727466,0.6984771094519164,0.7021177003544081,165.84990313181538,383.8276281153179,237.66975933046132
strong_rollout,0.4,663,0.5202721977927984,0.5319606049145125,1.0,0.21296690391381815,0.21775140688544734,1.0224659460399788,0.270683161185821,0.7293168393572222,0.7500838694909465,98.82427879536702,185.773679258163,194.21460562162338
strong_rollout,0.4,1948,0.6379770398258512,0.5146006673753285,1.0,0.2988827361295665,0.24108274417089276,0.806613146322318,0.40701474631975343,0.5929852979490032,0.6189544464779627,188.29203697148722,365.8993252609888,238.06316354342144
teacher,0.6,4301,0.6087254843658687,0.4793435644567466,1.0,0.55344692414167,0.43581421867371656,0.7874544055866104,0.37054671247282434,0.6294532861849986,0.64392458259402,601.3936044486409,1254.6191271603218,777.9697999797536
teacher,0.6,1667,0.5600641627106931,0.39427533556647837,1.0,0.3673262308961028,0.25859121613489644,0.703982439544423,0.31367186956874127,0.6863281335911839,0.686516423679871,217.90311724557992,552.6673813681645,273.8971322864629
teacher,0.6,2696,0.5467454326338596,0.438964719151174,1.0,0.4247263932541715,0.3409994684962685,0.8028685617665446,0.2989305759235702,0.7010694320136105,0.7056518999853072,324.3456393452593,738.8877173829515,476.28549126036523
teacher,0.6,2351,0.6011672641859606,0.43040184308748564,1.0,0.4919805816578334,0.3522303387485913,0.7159435796463268,0.36140206109745737,0.6385979200766676,0.6426878571954052,426.7072222830901,991.415880615445,508.17520244714433
teacher,0.6,3628,0.558044363576792,0.3840938302697702,1.0,0.44872641564969706,0.3088518744735959,0.6882854757423159,0.3114134962228093,0.6885864879929585,0.6885870616346128,316.7820404090331,824.7517024330739,390.7153115785374
teacher,0.6,4954,0.5477728953387674,0.33310173402404286,1.0,0.5523237007256587,0.33586908738978766,0.6081018919675423,0.30005511911324056,0.6999448559660832,0.7071210150469693,416.22120353217383,1249.5317826899438,462.0617476671439
teacher,0.6,4513,0.6127568772735178,0.432698373032177,1.0,0.47823674642043473,0.33770695976694043,0.7061501699621601,0.3754709838488368,0.6245290093067544,0.6291654919668117,405.350857753721,936.7977395273859,467.1323778049226
teacher,0.6,3775,0.5511740793581119,0.36043339140718594,1.0,0.5172743111602189,0.33826506224026726,0.6539374852804049,0.3037928793448378,0.6962071347563665,0.6975745860334241,395.0270070360725,1095.977832391799,468.67764155355906
teacher,0.6,1152,0.5402211782012649,0.35255859035064774,1.0,0.49562684960609243,0.32345548543444214,0.6526189727039883,0.2918389089284771,0.708161078025074,0.7105738766551749,354.7324347864761,1006.1659097106848,428.53765553205494
teacher,0.6,2150,0.5874377931807276,0.42708488845197845,1.0,0.4234382753060393,0.30785232185383166,0.7270299824250227,0.3450831682248168,0.654916838599215,0.6583291579896323,313.656561523305,734.4126893840512,388.190421281977
teacher,0.6,1409,0.6490440910606889,0.46079178481302174,1.0,0.454134900060558,0.3224151240677743,0.7099545179742426,0.42125825232870484,0.5787417660785312,0.5902545367655632,389.2552087406492,844.7529265275414,425.7853940844064
teacher,0.6,3452,0.6579486876638668,0.5042837640040512,1.0,0.48992551334872286,0.375502659379617,0.7664484684885944,0.43289651310116506,0.5671035260599229,0.5914812305719536,495.7868989422556,983.1506273485195,577.5452045359705
teacher,0.6,2228,0.5706229469676214,0.378450402079398,1.0,0.5676876595060701,0.3765036512066089,0.6632232441589353,0.3256105331061295,0.6743894529710504,0.6744758565295529,499.56019455118917,1320.0149657824452,580.6284774273344
teacher,0.6,1449,0.5707422173629342,0.4455853335013847,1.0,0.39374952408749647,0.30740500294018175,0.7807120621988922,0.32574668806177753,0.6742533209249645,0.6803521980590034,282.963826167585,635.0384648975563,387.0631355705473
teacher,0.6,663,0.5332742729995699,0.36066567729614213,1.0,0.4668321522239205,0.31572934021062704,0.67632303967612,0.28438145318808533,0.715618549730121,0.7168725359004976,321.94840806394654,892.6505302016724,408.30982664125594
teacher,0.6,1948,0.6370796733800124,0.47839054384119667,1.0,0.4872263907254958,0.3658639692525875,0.7509116423431093,0.405870511376109,0.5941294900407306,0.6097249401583449,465.1619070388624,972.3476206362358,548.2759946127701
strong_rollout,0.6,4301,0.5447024537236446,0.39260450735990937,1.0,0.5092958288933869,0.36708451859589136,0.7207687512255961,0.2967007523888055,0.703299237615569,0.7034220963192762,417.11467345742994,1062.4296604803153,551.9402753752158
strong_rollout,0.6,1667,0.4732735059120467,0.29437816746994644,1.0,0.4423964136625209,0.27517248255483717,0.622004324756463,0.2239878032902223,0.7760121852531205,0.7970589143774359,235.98735939845827,801.6469476207016,310.1486905564863
strong_rollout,0.6,2696,0.5479968635996861,0.44514111425137426,1.0,0.43814606600506617,0.3559086574787889,0.8123059524963843,0.3003005524913406,0.6996994379976679,0.705251326182958,350.0221191202917,786.3172102378119,518.8443032303776
strong_rollout,0.6,2351,0.5542292198092722,0.4245436033543124,1.0,0.39290466104823374,0.30096782091988006,0.7660072550855604,0.30717000764777536,0.6928299709821196,0.6955469994102372,268.4457987164462,632.3162016703587,371.02235332305304
strong_rollout,0.6,3628,0.5288677303430953,0.38126832677043,1.0,0.4591009268895234,0.3309724382320831,0.7209143324420412,0.2797010694029462,0.7202989215500215,0.7203204789571855,329.1599711590362,863.3289157460767,448.68712394461215
strong_rollout,0.6,4954,0.5988363664756766,0.4986976935593623,1.0,0.33326471744730146,0.2775354925650334,0.8327779030761622,0.3586050009382506,0.6413950067049654,0.6601612868427272,226.86943149450792,454.9237632828607,315.49828969806117
strong_rollout,0.6,4513,0.6035836170681138,0.4216119632796198,1.0,0.4664989109675443,0.325856295895181,0.6985145907829392,0.3643131852452629,0.6356868163110295,0.638492070442749,375.815027467088,891.3765741932741,434.9228055532657
strong_rollout,0.6,3775,0.4944848669700196,0.40247470185595163,1.0,0.41159049114536345,0.33500471152035977,0.813927237697152,0.24451528317207782,0.7554847151714217,0.7559661769028028,279.2731611774843,693.8899759156491,459.6865300104785
strong_rollout,0.6,1152,0.5456094307356765,0.41031132536284953,1.0,0.41291988198201796,0.310525615028807,0.7520238878745246,0.29768963060144155,0.7023103480466704,0.703477871228239,286.553054080464,698.3795873220348,394.96154148462114
strong_rollout,0.6,2150,0.5825659163946743,0.46438047058572124,1.0,0.3569021918280507,0.2844972613912788,0.7971294878691713,0.33938305123857976,0.6606169557387654,0.670630036741724,242.28823454448064,521.7450988817068,331.52488136350763
strong_rollout,0.6,1409,0.5625775799872775,0.43177686980013624,1.0,0.34569898834456825,0.26532309923169534,0.7674974708553097,0.3164935508442902,0.6835064648831073,0.6872823688704217,211.3564660414579,489.5039100619077,288.34343725429574
strong_rollout,0.6,3452,0.5490690222032484,0.4833604385376043,1.0,0.38831200424097384,0.3418416502649724,0.8803272794338763,0.30147679224928065,0.6985232087608856,0.7111049950955185,298.5332320909522,617.620326963782,478.64100395368314
strong_rollout,0.6,2228,0.5449360652486501,0.41899748609287135,1.0,0.40410594194879057,0.3107142004162927,0.7688929267357006,0.2969553299299731,0.703044685089528,0.705044238899745,280.2604647886375,668.8834040558357,395.44141553801677
strong_rollout,0.6,1449,0.546842580038428,0.40585471889786434,1.0,0.4208406475376257,0.3123388136585408,0.74217834110384,0.29903682541621246,0.7009631932353005,0.7017821564628012,294.4190507959121,725.4296601390615,399.5874693841907
strong_rollout,0.6,663,0.5701250522429204,0.4897533637525698,1.0,0.3500150790656921,0.3006727412909841,0.8590279655767422,0.32504257700948047,0.674957425384585,0.68993717526647,245.75982259097816,501.8032356284937,370.295182767862
strong_rollout,0.6,1948,0.5938535811725592,0.4051627481056965,1.0,0.45881046998782504,0.3130281887210132,0.6822603432073372,0.35266208140088645,0.647337922850924,0.6482449319869878,349.34625815849824,862.2368660293587,401.3533058414929
teacher,0.8,4301,0.5448453483044285,0.3482463139970676,1.0,0.5958982121499213,0.38087753991927775,0.6391654348905031,0.29685644103015857,0.7031435448127056,0.7063812556612252,506.51305233002665,1454.4678061812642,594.1973008996804
teacher,0.8,1667,0.4865679622364592,0.30509692824334284,1.0,0.39430627059042117,0.2472452797575736,0.627038670694627,0.23674837613883293,0.7632516168867701,0.7793338870547811,194.29657738391217,636.8355738702908,250.3894153723938
teacher,0.8,2696,0.5172975374523218,0.3716213917308993,1.0,0.4570640354487116,0.3283502446196092,0.7183900266781202,0.26759675510026726,0.7324032570157524,0.7327304241445575,317.99094464906756,855.6852531227079,441.60566534863756
teacher,0.8,2351,0.5372350384275602,0.32085853304918743,1.0,0.5550950755179239,0.3315252708661977,0.5972405187649568,0.28862149526130965,0.7113785130191074,0.7227745867336343,404.9564220255147,1262.1027035719667,450.18728539302197
teacher,0.8,3628,0.5338212451940361,0.335066827939307,1.0,0.48601704141216584,0.30506127258241345,0.6276760825012035,0.28496511693228144,0.7150348789782185,0.7212663554797982,324.18609037657507,967.526664368271,381.1835086012479
teacher,0.8,4954,0.5213065564803037,0.25066689131502307,1.0,0.6337970411869241,0.30475721447211174,0.4808435424396853,0.27176051512428145,0.7282394746448226,0.805840621279585,412.436732811483,1645.3578318532595,380.4240272293917
teacher,0.8,4513,0.53374069936623,0.3004819626513918,1.0,0.6021780128801119,0.33901036850025806,0.5629736743107423,0.284879157502418,0.7151208664553459,0.7374545814649621,446.301291580267,1485.2847992677996,470.74521067798844
teacher,0.8,3775,0.5421485242720568,0.2669069145849087,1.0,0.6396094080991102,0.3148882013179579,0.49231327327374874,0.29392502756733285,0.7060749763878417,0.7632402669838834,447.24908353354067,1675.6743984287498,406.1371569326441
teacher,0.8,1152,0.5040670310361108,0.2678188704533689,1.0,0.5504919715674627,0.2924851834007054,0.5313159837152346,0.2540835677331897,0.745916427478584,0.794239446592582,332.43221332132157,1241.257618473911,350.4028979566358
teacher,0.8,2150,0.48129508961871054,0.2759457081966601,1.0,0.4979782424836824,0.28551082641950515,0.5733399615925202,0.2316449887302009,0.7683550379712162,0.804279672931995,280.2878860024153,1015.7356236273139,333.89130548325903
teacher,0.8,1409,0.5308514074969873,0.299661401570067,1.0,0.5274837638888037,0.29776039351138056,0.5644920543452974,0.2818032099443876,0.7181967832795767,0.7408459329615313,341.514342483218,1139.6674402971614,363.1564879628378
teacher,0.8,3452,0.5607621747757772,0.3516847756424475,1.0,0.5611340384929111,0.3519179918146726,0.6271549534935554,0.3144542225597902,0.6855457841447697,0.6883028660584067,453.5725297050642,1289.7132919003705,507.27433405592365
teacher,0.8,2228,0.5264456391952201,0.2906404063819124,1.0,0.6222928882869262,0.3435558098966742,0.5520805658609228,0.2771450251563437,0.7228549884828794,0.75182973228871,461.0049786971001,1586.1696053759376,483.45331512836003
teacher,0.8,1449,0.5183538694475749,0.32303452974498514,1.0,0.4917562179744592,0.3064590581562505,0.6231930516680674,0.26869072582987674,0.7313092669541044,0.7410736805646418,319.9695240980003,990.5118327461635,384.6846641193621
teacher,0.8,663,0.45556961672390117,0.26170732633818056,1.0,0.5166690940849044,0.2968066399750231,0.5744617655149483,0.20754369054202873,0.7924563274186259,0.8382323955226183,286.15464258288324,1093.4147185971847,360.83376756024524
teacher,0.8,1948,0.5447399541404477,0.33174376695731916,1.0,0.5756467578001295,0.3505658478286436,0.6089947404000904,0.2967416356897286,0.7032583841164305,0.7107957236104512,450.27190073959025,1357.2882012807206,503.383710366989
strong_rollout,0.8,4301,0.5078756587539175,0.2996489869370508,1.0,0.5501859211741569,0.3246122373955818,0.5900046237148777,0.25793770796830595,0.742062313684617,0.7628011157855987,371.5281350941257,1239.8778280274146,431.6082367158909
strong_rollout,0.8,1667,0.4255101650568547,0.24272490887641643,1.0,0.4641150672274203,0.26474640714140263,0.5704326918817196,0.18105890311747552,0.8189411009033717,0.8808136045448528,214.15372365993335,882.2898508902928,287.0913437461763
strong_rollout,0.8,2696,0.45221263266830924,0.3074600648588921,1.0,0.4718418159171378,0.32080597675702044,0.6799015388948879,0.20449627197290582,0.7955037347915862,0.8083814787822053,280.3764390732781,911.911728119735,421.54588046551424
strong_rollout,0.8,2351,0.5166787831492384,0.3298686303070207,1.0,0.4607623900369685,0.29416934361437225,0.6384404412668535,0.2669569874635989,0.7330430361898624,0.7403962316701309,286.8501027963298,869.5889103772856,354.4498287514035
strong_rollout,0.8,3628,0.48920950041632505,0.3033458040710956,1.0,0.4992726099008415,0.309585670703772,0.6200734119287208,0.23932592802656022,0.7606740651410587,0.7778519551940188,309.7229753648372,1021.0227773325223,392.5741056209075
strong_rollout,0.8,4954,0.5202836328320414,0.3788607058852337,1.0,0.378292127442746,0.2754651758958027,0.728181095805368,0.2706950671743893,0.7293049415681687,0.7293673955213817,222.07216104087064,586.1578083744104,310.8088345858274
strong_rollout,0.8,4513,0.5279719137838963,0.3196235596611737,1.0,0.5087947798122457,0.3080141091125845,0.6053798532018099,0.27875434212042416,0.7212456565292843,0.732771206690208,338.9097207274611,1060.3402361413291,388.5985440252686
strong_rollout,0.8,3775,0.4415918262173019,0.30563003580501286,1.0,0.4370851095376016,0.3025108929712819,0.6921098119570177,0.1950033316086129,0.8049966589874358,0.8180206225098462,239.15970165405642,782.5137376440205,374.8365941402927
strong_rollout,0.8,1152,0.49987915832344365,0.3005627931550145,1.0,0.4794830408696748,0.2882992011861413,0.6012709034781107,0.2498791824867211,0.7501208257499217,0.7696625085238464,283.0359934336675,941.6867286287575,340.44489484110704
strong_rollout,0.8,2150,0.5001167349936505,0.32836950634814405,1.0,0.4180361280751719,0.27447655198636073,0.6565857196366625,0.2501167362506753,0.7498832527570802,0.757221605404504,235.04466666797694,715.7932211244298,308.5818986099564
strong_rollout,0.8,1409,0.4998144052802236,0.31495446233280494,1.0,0.4300600278317618,0.27099924172982426,0.6301428270284128,0.2498144352660479,0.7501855588517747,0.7624063860380629,238.59749031532345,757.5618663983339,300.81265261830026
strong_rollout,0.8,3452,0.5060063810642536,0.3439250015526211,1.0,0.46489536401201736,0.31598245550452153,0.6796851075855287,0.2560424547198818,0.743957542805119,0.7475415432205113,304.46272257711064,885.2590570695318,408.96476031658773
strong_rollout,0.8,2228,0.4874707067250539,0.32517583374536957,1.0,0.46073749482919485,0.3073429786691554,0.6670674345336143,0.23762767203449367,0.76237230789868,0.7703121494207131,282.7387434577816,869.4949443235116,386.9069579764896
strong_rollout,0.8,1449,0.4884023324611573,0.3163708794062874,1.0,0.4590246227738203,0.2973409705975194,0.6477669298015657,0.2385368307658087,0.7614631614802273,0.7725625209651041,273.04134488255227,863.0419632646062,362.1341298519036
strong_rollout,0.8,663,0.5039928692069654,0.3550263037446351,1.0,0.41504160406136387,0.2923666099125712,0.704427235852107,0.25400881408783044,0.7459911873525863,0.7477555615538342,250.49770115858146,705.5750475850954,350.11884888788813
strong_rollout,0.8,1948,0.5230992090929806,0.3265391378475961,1.0,0.48708157001142033,0.3040555083399322,0.6242394027201711,0.2736327682534579,0.7263672157528361,0.7350227739776493,317.32083190673916,971.7696751402605,378.6741848139965
teacher,0.9,4301,0.4684940245909577,0.29734048286991177,1.0,0.47872887944446707,0.30383626835384187,0.6346729462121098,0.21948665059672975,0.7805133490261396,0.7994227965313032,279.1214706875691,938.7267686979792,378.1282937536012
teacher,0.9,1667,0.4520062803203476,0.3413646202897707,1.0,0.29651787069129243,0.2239365131518235,0.7552209673897393,0.2043096790972618,0.7956903212381101,0.7989700665498578,122.936317948659,360.1319839305646,205.4044136349566
teacher,0.9,2696,0.45110362118140057,0.3518397409133281,1.0,0.35457461150916847,0.27655162492624547,0.7799532621615648,0.20349448892917316,0.7965055234012831,0.798271420060751,181.1841119299454,514.9620433996913,313.2653619173243
teacher,0.9,2351,0.46693566667596603,0.27845772191906903,1.0,0.4690079005759802,0.2796935014327421,0.5963513644210588,0.21802893156848088,0.7819710854487321,0.8136593387164488,250.88779291146068,900.9906106478122,320.423750630225
teacher,0.9,3628,0.45984530387966055,0.31970983457290203,1.0,0.37264800091306627,0.25908545704539204,0.6952551909860726,0.21145770691712473,0.7885422955873458,0.7972574549781206,181.85009627260717,568.797317466131,274.945122518711
teacher,0.9,4954,0.46021159969672604,0.21502487285506852,1.0,0.5481011181843946,0.25608953213475194,0.4672304500728955,0.21179471860237772,0.7882052837590451,0.9199523217060328,264.5879269867178,1230.499167252413,268.62325132900827
teacher,0.9,4513,0.47717374867052215,0.2638023105294987,1.0,0.5170345115968412,0.2858390662997584,0.5528433013435707,0.2276948024190348,0.7723052142102526,0.8200607601951782,288.85348301387097,1094.9619146022264,334.65946858749004
teacher,0.9,3775,0.5027441380776281,0.23737571534046367,1.0,0.5761751072266957,0.27204688802992427,0.47216008574089197,0.25275168066599807,0.7472483313076778,0.844494202307134,322.778959369931,1359.7808811527962,303.1429500385941
teacher,0.9,1152,0.456470797708674,0.25478397277057097,1.0,0.4442555386660698,0.24796589756637658,0.5581605089515006,0.20836556554060334,0.7916344098689498,0.8457399071336381,205.96705299865903,808.3987809709255,251.85110571376134
teacher,0.9,2150,0.42502356691781384,0.2595573847562241,1.0,0.40051406423754293,0.24458969140335898,0.610689394563418,0.18064504825096214,0.819354967735177,0.8612905072869546,170.54102932453213,657.0455681108978,245.0395838086774
teacher,0.9,1409,0.4536728426525836,0.267068366012472,1.0,0.42605680797265444,0.2508113442904105,0.5886805224023279,0.20581903297103252,0.7941809527836585,0.8340525781276642,198.57172834771393,743.5239572268947,257.6643294198286
teacher,0.9,3452,0.47480994670991084,0.2757899034229892,1.0,0.5141202149567798,0.2986229867618254,0.5808427252504155,0.22544450613608336,0.7745555139473771,0.8096585105891722,298.58478364947484,1082.6530628698335,365.26361895957854
teacher,0.9,2228,0.4742946662607632,0.25916353920901614,1.0,0.5247772377821571,0.2867481671513925,0.5464188354724828,0.22495541265921765,0.7750445680564721,0.8277557604597012,292.3370287838893,1128.0021475093326,336.7915985497413
teacher,0.9,1449,0.46755601117923706,0.30817720130273124,1.0,0.39825000890377155,0.2624959795794457,0.6591236000270175,0.2186086258956683,0.7813913767518879,0.7948402876418746,200.2036740294243,649.6381730482344,282.2313545538469
teacher,0.9,663,0.40314949627501745,0.26071894369027176,1.0,0.4068157200020695,0.263089910257962,0.6467053688501114,0.16252951371490554,0.8374704829807978,0.8741737562834273,176.7372074762343,677.8840270471259,283.5099684026061
teacher,0.9,1948,0.4740762616375973,0.29739709003716375,1.0,0.4604399592020637,0.2888427771736893,0.6273190921010634,0.22474828185078385,0.7752516981658701,0.794581983127474,258.25139505880384,868.3722998988721,341.72989409447734
strong_rollout,0.9,4301,0.44223657633442054,0.2736400275149819,1.0,0.4332483111967123,0.2680784135481297,0.6187638973309494,0.19557320286743643,0.8044268121524072,0.8365932663902268,210.384301495891,768.8359901380743,294.3632826797345
strong_rollout,0.9,1667,0.3775316681081914,0.24906173626569889,1.0,0.34223234669470337,0.22577439106284614,0.6597108462814406,0.14253015734784977,0.8574698418056939,0.8996895464855315,119.48381199268005,479.73572249257427,208.7898139025366
strong_rollout,0.9,2696,0.4078077539156755,0.2813418731298478,1.0,0.4067511738171433,0.2806129506874015,0.689888484042955,0.16630717284630706,0.8336928353715068,0.8561017167873274,190.6566476127553,677.6689352770516,322.53390067093517
strong_rollout,0.9,2351,0.4603816999416897,0.3272027738743901,1.0,0.35519692762865984,0.25244578576098636,0.7107206344557842,0.211951301164283,0.7880486912839842,0.7945742383674619,169.0889883881993,516.7712558974542,261.03347096978155
strong_rollout,0.9,3628,0.4413118421756475,0.29312977741635954,1.0,0.39853910355870187,0.2647191114155067,0.6642236835776781,0.19475613497649807,0.8052438582104718,0.8242142758988801,190.70486196491385,650.5816762997707,287.03214775752883
strong_rollout,0.9,4954,0.46790888730187147,0.3890366499990281,1.0,0.28809731114076764,0.2395346954109534,0.8314367616361196,0.21893873266265457,0.7810612729805422,0.7810895517125905,132.26010853051457,339.96824857206894,235.01566077181224
strong_rollout,0.9,4513,0.45262756017579386,0.29695194542799713,1.0,0.3983510562601399,0.26134316936821866,0.6560624485894438,0.20487171414547575,0.7951282910912307,0.8129827530145733,193.00922590923568,649.9678782405392,279.75783291054256
strong_rollout,0.9,3775,0.37933116137519524,0.2953228222237451,1.0,0.3322846782036786,0.2586954591156249,0.7785356234723946,0.14389214279106308,0.856107872070617,0.8692623527744644,133.56036292068762,452.2520877831055,274.1180029626121
strong_rollout,0.9,1152,0.4655193064386378,0.31311900042466395,1.0,0.3729921841129411,0.2508831282404634,0.6726230171206392,0.21670821644992122,0.7832917749051135,0.7945903800060751,178.4303933086286,569.8485019006655,257.8118411703124
strong_rollout,0.9,2150,0.4364048622089929,0.3204280457362985,1.0,0.3236604344117419,0.2376460242806588,0.7342449030342072,0.19044920129388052,0.8095507977604907,0.8171929696535501,137.48955123375447,429.08089058753535,231.32419217982863
